Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,CDR_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-03-06 18:49:00,0,0,0,0,0,0,0,0,0,0,19.7665751234027,19.7665751234027,0.0834032705628806
2018-03-06 18:50:00,0,0,0,0,0,0,0,0,0,0,19.7665751234027,19.7665751234027,0.0834032705628806
2018-03-06 18:51:00,0,0,0,0,0,0,0,0,0,0,13.6736382582957,13.6736382582957,0.0576946761953405
2018-03-06 18:52:00,0,0,0,0,0,0,0,0,0,0,13.6736382582957,13.6736382582957,0.0576946761953405
2018-03-06 18:53:00,0,0,0,0,0,0,0,0,0,0,13.6736382582957,13.6736382582957,0.0576946761953405
2018-03-06 18:54:00,0,0,0,0,0,79,79,0,0,79,13.6736382582957,81.0174926411934,0.341845960511364
2018-03-06 18:55:00,0,0,0,0,0,79,79,0,0,79,13.6736382582957,81.0174926411934,0.341845960511364
2018-03-06 18:56:00,0,0,0,0,0,79,79,0,0,79,13.6736382582957,81.0174926411934,0.341845960511364
2018-03-06 18:57:00,0,0,0,0,0,79,79,0,0,79,13.6736382582957,81.0174926411934,0.341845960511364
2018-03-06 18:58:00,0,0,0,0,0,79,79,0,0,79,14.1888996248171,81.1603954266407,0.342448925850805
2018-03-06 18:59:00,0,0,0,0,0,79,79,0,0,79,14.1888996248171,81.1603954266407,0.342448925850805
2018-03-06 19:00:00,0,0,0,0,0,79,79,0,0,79,14.1888996248171,81.1603954266407,0.342448925850805
2018-03-06 19:01:00,0,0,0,0,0,79,79,0,0,79,14.1888996248171,81.1603954266407,0.342448925850805
2018-03-06 19:02:00,0,0,0,0,0,79,79,0,0,79,14.1888996248171,81.1603954266407,0.342448925850805
2018-03-06 19:03:00,0,0,0,0,0,79,79,0,0,79,14.6929108964552,81.3041405005524,0.34305544515001
2018-03-06 19:04:00,0,0,0,0,0,79,79,0,0,79,14.6929108964552,81.3041405005524,0.34305544515001
2018-03-06 19:05:00,0,0,0,0,0,79,79,0,0,79,14.6929108964552,81.3041405005524,0.34305544515001
2018-03-06 19:06:00,0,0,0,0,0,79,79,0,0,79,14.6929108964552,81.3041405005524,0.34305544515001
2018-03-06 19:07:00,0,0,0,0,0,79,79,0,0,79,14.6929108964552,81.3041405005524,0.34305544515001
2018-03-06 19:08:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:09:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:10:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:11:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:12:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:13:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:14:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:15:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:16:00,0,0,0,0,0,0,0,0,0,0,15.1865078812642,15.1865078812642,0.0640780923260093
2018-03-06 19:17:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:18:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:19:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:20:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:21:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:22:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:23:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:24:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:25:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:26:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:27:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:28:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:29:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:30:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:31:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:32:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:33:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:34:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:35:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:36:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:37:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:38:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:39:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:40:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:41:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:42:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:43:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:44:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:45:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:46:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:47:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:48:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:49:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:50:00,0,0,0,0,0,0,0,0,0,0,15.6704251081095,15.6704251081095,0.066119937165019
2018-03-06 19:51:00,0,0,0,0,0,0,0,0,0,0,28.1905671137119,28.1905671137119,0.118947540564185
2018-03-06 19:52:00,0,0,0,0,0,0,0,0,0,0,28.1905671137119,28.1905671137119,0.118947540564185
2018-03-06 19:53:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:54:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:55:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:56:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:57:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:58:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 19:59:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:00:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:01:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:02:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:03:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:04:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:05:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:06:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:07:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:08:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:09:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:10:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:11:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:12:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:13:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:14:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:15:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:16:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:17:00,0,0,0,0,0,0,0,0,0,0,27.8617418151519,27.8617418151519,0.117560092047054
2018-03-06 20:18:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:19:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:20:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:21:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:22:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:23:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:24:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:25:00,0,0,0,0,0,0,0,0,0,0,30.1051884596304,30.1051884596304,0.12702611164401
2018-03-06 20:26:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:27:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:28:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:29:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:30:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:31:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:32:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:33:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:34:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:35:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:36:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:37:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:38:00,0,0,0,0,0,0,0,0,0,0,29.783936280331,29.783936280331,0.125670617216587
2018-03-06 20:39:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:40:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:41:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:42:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:43:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:44:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:45:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:46:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:47:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:48:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:49:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:50:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:51:00,0,0,0,0,0,0,0,0,0,0,29.4605235941041,29.4605235941041,0.124306006726178
2018-03-06 20:52:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:53:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:54:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:55:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:56:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:57:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:58:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 20:59:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 21:00:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 21:01:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 21:02:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 21:03:00,0,0,0,0,0,0,0,0,0,0,29.1348970510336,29.1348970510336,0.122932055067652
2018-03-06 21:04:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:05:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:06:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:07:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:08:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:09:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:10:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:11:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:12:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:13:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:14:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:15:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:16:00,0,0,0,0,0,0,0,0,0,0,28.807000991666,28.807000991666,0.121548527390996
2018-03-06 21:17:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:18:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:19:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:20:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:21:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:22:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:23:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:24:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:25:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:26:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:27:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:28:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:29:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:30:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:31:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:32:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:33:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:34:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:35:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:36:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:37:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:38:00,0,0,0,0,0,0,0,0,0,0,28.4767773025315,28.4767773025315,0.120155178491694
2018-03-06 21:39:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:40:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:41:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:42:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:43:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:44:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:45:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:46:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:47:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:48:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:49:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:50:00,0,0,0,0,0,0,0,0,0,0,28.1441652597394,28.1441652597394,0.118751752150799
2018-03-06 21:51:00,0,0,0,0,0,0,0,0,0,0,33.5695648135691,33.5695648135691,0.141643733390587
2018-03-06 21:52:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:53:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:54:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:55:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:56:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:57:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:58:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 21:59:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
2018-03-06 22:00:00,0,0,0,0,0,0,0,0,0,0,33.2694359187638,33.2694359187638,0.140377366745839
