Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-08-29 02:31:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:32:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:33:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:34:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:35:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:36:00,0,0,0,72,0,72,0,0,72,34.0953790051652,82.9570735352127,0.26807908720379
2016-08-29 02:37:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:38:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:39:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:40:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:41:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:42:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:43:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:44:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:45:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:46:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:47:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:48:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:49:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:50:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:51:00,0,0,0,72,0,72,0,0,72,33.8003709354942,82.7983087892343,0.267566032603763
2016-08-29 02:52:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:53:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:54:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:55:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:56:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:57:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:58:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 02:59:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:00:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:01:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:02:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:03:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:04:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:05:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:06:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:07:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:08:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:09:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:10:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:11:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:12:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:13:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:14:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:15:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:16:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:17:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:18:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:19:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:20:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:21:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:22:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:23:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:24:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:25:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:26:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:27:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:28:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:29:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:30:00,0,0,0,72,0,72,0,0,72,33.620897928103,82.7020939952751,0.267255110664971
2016-08-29 03:31:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:32:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:33:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:34:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:35:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:36:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:37:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:38:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:39:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:40:00,0,0,0,72,0,72,0,0,72,33.2602877614821,82.5096306071605,0.266633157560706
2016-08-29 03:41:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:42:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:43:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:44:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:45:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:46:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:47:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:48:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:49:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:50:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:51:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:52:00,0,0,0,72,0,72,0,0,72,33.4408722932805,82.6058676812252,0.266944151498546
2016-08-29 03:53:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:54:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:55:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:56:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:57:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:58:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 03:59:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 04:00:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 04:01:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:02:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 04:03:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 04:04:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:05:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:06:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:07:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:08:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:09:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:10:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:11:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:12:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:13:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:14:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:15:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:16:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:17:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:18:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:19:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:20:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:21:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:22:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:23:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:24:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:25:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:26:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:27:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:28:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:29:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:30:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:31:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:32:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:33:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:34:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:35:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:36:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:37:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:38:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 04:39:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:40:00,0,0,0,72,0,72,0,0,72,32.2916364571055,81.9984027530984,0.264981104388749
2016-08-29 04:41:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:42:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:43:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:44:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:45:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:46:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:47:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:48:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:49:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:50:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:51:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:52:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 04:53:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:54:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:55:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:56:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:57:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:58:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 04:59:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:00:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:01:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:02:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:03:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:04:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:05:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:06:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:07:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:08:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:09:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:10:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:11:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:12:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:13:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:14:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:15:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:16:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:17:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:18:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:19:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:20:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:21:00,0,0,0,72,0,72,0,0,72,32.866230359657,82.3006381973429,0.265957790264479
2016-08-29 05:22:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:23:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:24:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:25:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:26:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:27:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:28:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:29:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:30:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:31:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:32:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:33:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:34:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:35:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:36:00,0,0,0,72,0,72,0,0,72,32.6855114720859,82.2052580645482,0.265649565566483
2016-08-29 05:37:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:38:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:39:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:40:00,0,0,0,72,0,72,0,0,72,32.7151162260291,82.2208627393621,0.265699992694659
2016-08-29 05:41:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:42:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:43:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:44:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:45:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:46:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:47:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:48:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:49:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:50:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:51:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:52:00,0,0,0,72,0,72,0,0,72,32.8974163113173,82.3171273232148,0.266011075531474
2016-08-29 05:53:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:54:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:55:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:56:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:57:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:58:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 05:59:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 06:00:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:01:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:02:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:03:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:04:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:05:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:06:00,0,0,0,72,0,72,0,0,72,33.2004487031274,82.4778050633564,0.266530312048332
2016-08-29 06:07:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:08:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:09:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:10:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:11:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:12:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:13:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:14:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:15:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:16:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:17:00,0,0,0,72,0,72,0,0,72,33.0198216804916,82.3819317759706,0.266220493701634
2016-08-29 06:18:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 06:19:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 06:20:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 06:21:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 06:22:00,0,0,0,72,0,72,0,0,72,32.8386333704135,82.2860539761744,0.265910660772902
2016-08-29 06:23:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:24:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:25:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:26:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:27:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:28:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:29:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:30:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:31:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:32:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:33:00,0,0,0,72,0,72,0,0,72,32.6568774090543,82.1901725764439,0.265600816210838
2016-08-29 06:34:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:35:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:36:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:37:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:38:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:39:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:40:00,0,0,0,72,0,72,0,0,72,32.2916364571055,81.9984027530984,0.264981104388749
2016-08-29 06:41:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:42:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:43:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
2016-08-29 06:44:00,0,0,0,72,0,72,0,0,72,32.4745473092396,82.094288514297,0.26529096304507
