Time,BA1_CFM,BA2_CFM,CDR_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-02-21 06:33:00,0,71.5,0,0,71.5,0,0,71.5,45.02995011,88.90064597,0.353833417
2017-02-21 06:34:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 06:35:00,0,71.5,0,0,71.5,0,0,71.5,44.16107866,88.36134083,0.351686929
2017-02-21 06:36:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 06:37:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 06:38:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 06:39:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 06:40:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 06:41:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 06:42:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 06:43:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 06:44:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 06:45:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 06:46:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 06:47:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 06:48:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 06:49:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 06:50:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 06:51:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 06:52:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 06:53:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 06:54:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 06:55:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 06:56:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 06:57:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 06:58:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 06:59:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 07:00:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 07:01:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 07:02:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 07:03:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 07:04:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 07:05:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:06:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:07:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:08:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:09:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:10:00,0,71.5,0,0,71.5,0,0,71.5,47.0766218,90.19009495,0.358965552
2017-02-21 07:11:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 07:12:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 07:13:00,0,71.5,0,0,71.5,0,0,71.5,46.71675503,89.96147105,0.358055606
2017-02-21 07:14:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 07:15:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 07:16:00,0,71.5,0,0,71.5,0,0,71.5,46.35559689,89.73283255,0.357145602
2017-02-21 07:17:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 07:18:00,0,71.5,0,0,71.5,0,0,71.5,45.99316423,89.5042062,0.356235647
2017-02-21 07:19:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 07:20:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 07:21:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 07:22:00,0,71.5,0,0,71.5,0,0,71.5,45.62943537,89.27559471,0.35532575
2017-02-21 07:23:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 07:24:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 07:25:00,0,71.5,0,0,71.5,0,0,71.5,45.26436994,89.04698961,0.354415879
2017-02-21 07:26:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 07:27:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 07:28:00,0,71.5,0,0,71.5,0,0,71.5,44.89796772,88.81840809,0.353506102
2017-02-21 07:29:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 07:30:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 07:31:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 07:32:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 07:33:00,0,71.5,0,0,71.5,0,0,71.5,44.53020989,88.58985612,0.352596442
2017-02-21 07:34:00,0,71.5,0,0,71.5,0,0,71.5,44.16107866,88.36134083,0.351686929
2017-02-21 07:35:00,0,71.5,0,0,71.5,0,0,71.5,44.16107866,88.36134083,0.351686929
2017-02-21 07:36:00,0,71.5,0,0,71.5,0,0,71.5,44.16107866,88.36134083,0.351686929
2017-02-21 07:37:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 07:38:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 07:39:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 07:40:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 07:41:00,0,71.5,0,0,71.5,0,0,71.5,43.79055736,88.13287053,0.350777594
2017-02-21 07:42:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:43:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:44:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:45:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:46:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:47:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:48:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:49:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:50:00,0,71.5,0,0,71.5,0,0,71.5,43.4186305,87.90445476,0.349868477
2017-02-21 07:51:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:52:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:53:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:54:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:55:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:56:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:57:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 07:58:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 07:59:00,0,71.5,0,0,71.5,0,0,71.5,43.04528383,87.67610432,0.348959619
2017-02-21 08:00:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 08:01:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 08:02:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:03:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 08:04:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 08:05:00,0,71.5,0,0,71.5,0,0,71.5,42.67050442,87.44783133,0.34805107
2017-02-21 08:06:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:07:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:08:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:09:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:10:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:11:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:12:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:13:00,0,71.5,0,0,71.5,0,0,71.5,42.29426139,87.21963757,0.347142836
2017-02-21 08:14:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:15:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:16:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:17:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:18:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:19:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:20:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:21:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:22:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:23:00,0,71.5,0,0,71.5,0,0,71.5,41.91654477,86.99153811,0.346234978
2017-02-21 08:24:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:25:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:26:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:27:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:28:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:29:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:30:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:31:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:32:00,0,71.5,0,0,71.5,0,0,71.5,41.5373269,86.76353793,0.345327514
2017-02-21 08:33:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:34:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:35:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:36:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:37:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:38:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:39:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:40:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:41:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:42:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:43:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:44:00,0,71.5,0,0,71.5,0,0,71.5,41.15662038,86.53566675,0.344420564
2017-02-21 08:45:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:46:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:47:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:48:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:49:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:50:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:51:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:52:00,0,71.5,0,0,71.5,0,0,71.5,40.77436266,86.30790994,0.343514069
2017-02-21 08:53:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:54:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:55:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:56:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:57:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:58:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 08:59:00,0,71.5,0,0,71.5,0,0,71.5,37.14589235,84.20013333,0.335124909
2017-02-21 09:00:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:01:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:02:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:03:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:04:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:05:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:06:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:07:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:08:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:09:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:10:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:11:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:12:00,0,71.5,0,0,71.5,0,0,71.5,36.72419944,83.9617861,0.334176263
2017-02-21 09:13:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:14:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:15:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:16:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:17:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:18:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:19:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:20:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:21:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:22:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:23:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:24:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:25:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:26:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:27:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:28:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:29:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:30:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:31:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:32:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:33:00,0,71.5,0,0,71.5,0,0,71.5,36.29993104,83.72343077,0.333227585
2017-02-21 09:34:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:35:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:36:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:37:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:38:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:39:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:40:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:41:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:42:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:43:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:44:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:45:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:46:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:47:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:48:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:49:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:50:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:51:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:52:00,0,71.5,0,0,71.5,0,0,71.5,35.87302711,83.48507771,0.332278916
2017-02-21 09:53:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:54:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:55:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:56:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:57:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:58:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 09:59:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:00:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:01:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:02:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:03:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:04:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:05:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:06:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:07:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:08:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:09:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:10:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:11:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:12:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:13:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:14:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:15:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:16:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:17:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:18:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:19:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:20:00,0,71.5,0,0,71.5,0,0,71.5,43.25538571,87.80449309,0.349470619
2017-02-21 10:21:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:22:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:23:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:24:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:25:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:26:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:27:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:28:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:29:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:30:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:31:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:32:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:33:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:34:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:35:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:36:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:37:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:38:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:39:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:40:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:41:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:42:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:43:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:44:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:45:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:46:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:47:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:48:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:49:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:50:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:51:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:52:00,0,71.5,0,0,71.5,0,0,71.5,42.93908505,87.61132266,0.348701782
2017-02-21 10:53:00,0,71.5,0,0,71.5,0,0,71.5,41.85699748,86.95566906,0.346092215
2017-02-21 10:54:00,0,71.5,0,0,71.5,0,0,71.5,41.85699748,86.95566906,0.346092215
