Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-10-08 03:33:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:34:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:35:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:36:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:37:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:38:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:39:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:40:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:41:00,0,0,0,0,0,81,0,81,0,0,81,47.30140069,98.43880032,0.232441087
2016-10-08 03:42:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:43:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:44:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:45:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:46:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:47:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:48:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:49:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:50:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:51:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:52:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:53:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:54:00,0,0,0,0,0,81,0,81,0,0,81,47.04170058,98.28281945,0.232072773
2016-10-08 03:55:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 03:56:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 03:57:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 03:58:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 03:59:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:00:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:01:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:02:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:03:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:04:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:05:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:06:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:07:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:08:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:09:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:10:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:11:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:12:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:13:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:14:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:15:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:16:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:17:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:18:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:19:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:20:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:21:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:22:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:23:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:24:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:25:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:26:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:27:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:28:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:29:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:30:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:31:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:32:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:33:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:34:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:35:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:36:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:37:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:38:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:39:00,0,0,0,0,0,81,0,81,0,0,81,52.3295352,101.538437,0.239760182
2016-10-08 04:40:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:41:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:42:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:43:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:44:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:45:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:46:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:47:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:48:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:49:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:50:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:51:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:52:00,0,0,0,0,0,81,0,81,0,0,81,52.08299728,101.3830592,0.239393292
2016-10-08 04:53:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:54:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:55:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:56:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:57:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:58:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 04:59:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:00:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:01:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:02:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:03:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:04:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:05:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:06:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:07:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:08:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:09:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:10:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:11:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:12:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:13:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:14:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:15:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:16:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:17:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:18:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:19:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:20:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:21:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:22:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:23:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:24:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:25:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:26:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:27:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:28:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:29:00,0,0,0,0,0,81,0,81,0,0,81,51.58820529,101.0722449,0.238659374
2016-10-08 05:30:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:31:00,0,0,0,0,0,81,0,81,0,0,81,51.33994048,100.9168103,0.23829235
2016-10-08 05:32:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:33:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:34:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:35:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:36:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:37:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:38:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:39:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:40:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:41:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:42:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:43:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:44:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:45:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:46:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:47:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:48:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:49:00,0,0,0,0,0,81,0,81,0,0,81,51.83588909,101.2276615,0.239026355
2016-10-08 05:50:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:51:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:52:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:53:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:54:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:55:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:56:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:57:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:58:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 05:59:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 06:00:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 06:01:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 06:02:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 06:03:00,0,0,0,0,0,81,0,81,0,0,81,51.6150573,101.0890773,0.23869912
2016-10-08 06:04:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:05:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:06:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:07:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:08:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:09:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:10:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:11:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:12:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:13:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:14:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:15:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:16:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:17:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:18:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:19:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:20:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:21:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:22:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:23:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:24:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:25:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:26:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:27:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:28:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:29:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:30:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:31:00,0,0,0,0,0,81,0,81,0,0,81,50.86702404,100.621692,0.237595495
2016-10-08 06:32:00,0,0,0,0,0,81,0,81,0,0,81,51.11696618,100.7775071,0.237963417
2016-10-08 06:33:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:34:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:35:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:36:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:37:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:38:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:39:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:40:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:41:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:42:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:43:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:44:00,0,0,0,0,0,81,0,81,0,0,81,51.36630869,100.9333025,0.238331293
2016-10-08 06:45:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:46:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:47:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:48:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:49:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:50:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:51:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:52:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:53:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:54:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:55:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:56:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:57:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:58:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 06:59:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 07:00:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 07:01:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:02:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:03:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:04:00,0,0,0,0,0,81,0,81,0,0,81,56.23544577,104.0437941,0.245676019
2016-10-08 07:05:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:06:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:07:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:08:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:09:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:10:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:11:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:12:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:13:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:14:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:15:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:16:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:17:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:18:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:19:00,0,0,0,0,0,81,0,81,0,0,81,55.99700342,103.8885619,0.245309473
2016-10-08 07:20:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:21:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:22:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:23:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:24:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:25:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:26:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:27:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:28:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:29:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:30:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:31:00,0,0,0,75,0,81,0,156,0,0,156,55.51861285,170.5723174,0.402768164
2016-10-08 07:32:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:33:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:34:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:35:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:36:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:37:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:38:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:39:00,0,0,0,75,0,81,0,156,0,0,156,55.75806053,170.6816669,0.403026368
2016-10-08 07:40:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:41:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:42:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:43:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:44:00,0,0,0,75,0,81,0,156,0,0,156,55.99700342,170.7910788,0.40328472
2016-10-08 07:45:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:46:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:47:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:48:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:49:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:50:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:51:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:52:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
2016-10-08 07:53:00,0,0,0,75,0,81,0,156,0,0,156,53.58432586,169.6998793,0.400708098
