Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-04 16:08:00,21.866,6,865,847,884,994,403,0.019,11,18,22.3,22.7,21.4,20.1,29.6,21.77611111,27.188286,22.82388889,20.79277778,22.08222222,25.64722222,35.6,36.6,38.7,41.8,17.3,38.766,27.345,34.259,35.948,38.995,25.998,,11,,18
2018-01-04 16:09:00,20.966,6,869,847,883,994,404,0.019,11,18,22.3,22.7,21.4,20.1,29.6,21.79888889,27.188286,22.99222222,20.79277778,22.08222222,25.59777778,35.5,36.5,38.6,41.8,17.5,38.736,27.55,33.743,35.849,39.06,26.2,,11,,18
2018-01-04 16:10:00,23.529,6,866,850,887,993,405,0.019,11,18,22.3,22.7,21.4,20.1,29.6,21.79888889,27.163284,23.18388889,20.81722222,22.10611111,25.55,35.4,36.5,38.8,41.8,17.6,38.834,27.754,33.494,36.114,39.062,26.469,,11,,18
2018-01-04 16:11:00,22.477,6,869,855,890,987,404,0.019,11,17,22.3,22.7,21.4,20.1,29.6,21.79888889,27.0893892,23.4,20.81722222,22.10611111,25.45277778,35.4,36.4,38.6,41.7,17.5,38.769,28.124,32.947,36.245,39.128,26.736,,11,,17
2018-01-04 16:12:00,20.447,6,869,856,885,992,405,0.017,11,17,22.3,22.7,21.4,20.1,29.6,21.79888889,27.01605,23.61722222,20.84111111,22.10611111,25.33111111,35.3,36.5,38.7,41.7,17.6,38.802,27.948,32.532,36.281,38.997,27.204,,11,,17
2018-01-04 16:13:00,19.791,6,859,859,885,984,409,0.017,11,17,22.3,22.7,21.4,20.1,29.5,21.79888889,26.991048,23.83277778,20.84111111,22.13,25.21,35.5,36.4,38.8,41.7,17.5,38.834,27.946,32.083,36.445,39.13,27.467,,11,,17
2018-01-04 16:14:00,21.53,6,852,863,884,986,409,0.018,11,17,22.3,22.8,21.4,20.1,29.5,21.79888889,26.9671572,24.05,20.84111111,22.13,25.11277778,35.4,36.4,38.8,41.7,17.5,38.802,28.524,31.431,36.543,39.13,27.596,,11,,17
2018-01-04 16:15:00,19.486,6,855,862,883,992,407,0.018,11,17,22.3,22.8,21.5,20.1,29.5,21.79888889,26.8932624,24.26722222,20.84111111,22.13,25.01611111,35.5,36.4,38.7,41.7,17.5,38.867,28.006,31.214,36.51,39.13,27.793,,11,,17
2018-01-04 16:16:00,18.585,6,852,863,877,989,408,0.018,11,17,22.4,22.7,21.5,20.1,29.4,21.77611111,26.8693716,24.46,20.84111111,22.13,24.94388889,35.4,36.3,38.7,41.7,17.6,38.864,28.141,30.76,36.642,39.13,27.855,,11,,17
2018-01-04 16:17:00,17.395,6,862,863,881,990,404,0.018,11,17,22.3,22.8,21.5,20.1,29.4,21.79888889,26.8693716,24.65277778,20.865,22.15388889,24.895,35.5,36.3,38.6,41.7,17.4,38.834,28.209,30.439,36.578,39.067,27.885,,11,,17
2018-01-04 16:18:00,16.907,6,865,866,881,992,403,0.018,11,17,22.3,22.8,21.5,20.1,29.3,21.79888889,26.8443696,24.79777778,20.865,22.15388889,24.82277778,35.4,36.4,38.7,41.7,17.4,38.834,28.139,30.147,36.644,39.067,28.084,,11,,17
2018-01-04 16:19:00,17.319,6,862,872,878,994,403,0.018,11,17,22.4,22.8,21.5,20.1,29.3,21.79888889,26.8199232,24.94388889,20.865,22.17777778,24.77388889,35.4,36.3,38.7,41.6,17.5,38.834,28.342,29.754,36.513,39.135,28.148,,11,,17
2018-01-04 16:20:00,16.281,6,852,867,877,992,403,0.019,11,17,22.4,22.8,21.5,20.1,29.3,21.79888889,26.7949212,25.08888889,20.865,22.17777778,24.72611111,35.4,36.4,38.5,41.6,17.6,38.834,28.374,29.63,36.644,39.201,28.314,,11,,17
2018-01-04 16:21:00,15.686,7,850,869,875,994,403,0.019,11,17,22.4,22.8,21.5,20.1,29.2,21.79888889,26.7949212,25.21,20.865,22.15388889,24.70222222,35.4,36.3,38.5,41.6,17.6,38.965,28.408,29.505,36.71,39.133,28.515,,11,,17
2018-01-04 16:22:00,17.472,6,845,873,875,994,400,0.018,11,17,22.4,22.8,21.5,20.1,29.2,21.79888889,26.7949212,25.30722222,20.88888889,22.15388889,24.67722222,35.4,36.4,38.5,41.6,17.5,39.03,28.408,29.242,36.843,39.133,28.784,,11,,17
2018-01-04 16:23:00,15.412,6,849,878,868,1000,400,0.018,11,17,22.4,22.8,21.5,20.1,29.2,21.79888889,26.7949212,25.42777778,20.88888889,22.17777778,24.65277778,35.3,36.4,38.5,41.6,17.7,38.965,28.34,29.184,36.876,39.037,29.02,,11,,17
2018-01-04 16:24:00,18.875,6,857,877,872,999,403,0.016,11,17,22.4,22.8,21.5,20.1,29.2,21.82277778,26.7949212,25.50111111,20.88888889,22.17777778,24.62888889,35.4,36.4,38.6,41.6,17.7,38.967,28.476,29.19,37.007,39.005,29.119,,11,,17
2018-01-04 16:25:00,16.083,6,856,873,875,1000,403,0.016,11,17,22.4,22.8,21.5,20.1,29.2,21.79888889,26.7949212,25.59777778,20.88888889,22.17777778,24.605,35.3,36.5,38.6,41.6,17.5,38.965,28.408,29.062,37.105,39.037,28.914,,11,,17
2018-01-04 16:26:00,17.075,6,851,872,875,1002,403,0.016,11,17,22.4,22.8,21.5,20.1,29.1,21.79888889,26.7949212,25.64722222,20.88888889,22.17777778,24.58111111,35.3,36.5,38.6,41.6,17.8,39.095,28.408,29.066,37.072,39.07,29.251,,11,,17
2018-01-04 16:27:00,18.875,6,845,870,875,1003,403,0.016,<10,17,22.4,22.8,21.6,20.1,29.1,21.79888889,26.7710304,25.72,20.88888889,22.17777778,24.50777778,35.3,36.7,38.5,41.6,18,39.063,28.406,29.004,37.171,39.07,29.312,NO2gb,,NO2gb,
2018-01-04 16:28:00,16.205,6,844,872,872,1005,400,0.018,<10,17,22.4,22.8,21.5,20.1,29.1,21.79888889,26.7710304,25.76777778,20.88888889,22.17777778,24.41222222,35.5,36.7,38.5,41.5,18,39.03,28.338,28.838,37.105,39.135,29.372,NO2gb,,NO2gb,
2018-01-04 16:29:00,17.243,6,847,872,874,1002,400,0.018,<10,17,22.4,22.8,21.6,20.1,29.1,21.77611111,26.7710304,25.81722222,20.88888889,22.17777778,24.29111111,35.3,36.7,38.6,41.5,18.2,38.962,28.406,28.876,37.203,39.266,29.7,NO2gb,,NO2gb,
2018-01-04 16:30:00,16.083,6,852,865,875,997,401,0.017,<10,17,22.4,22.8,21.6,20.2,29,21.79888889,26.7710304,25.86611111,20.88888889,22.20222222,24.17111111,35.5,36.7,38.6,41.5,18.3,39.03,28.509,28.607,37.171,39.366,30.028,NO2gb,,NO2gb,
2018-01-04 16:31:00,15.442,6,849,869,874,996,400,0.017,<10,17,22.4,22.8,21.6,20.1,29,21.77611111,26.7460284,25.89,20.88888889,22.22611111,24.05,35.5,36.8,38.8,41.5,18.3,39.028,28.541,28.745,37.171,39.369,30.22,NO2gb,,NO2gb,
2018-01-04 16:32:00,15.717,6,844,866,872,1002,403,0.016,<10,17,22.4,22.8,21.6,20.2,29,21.77611111,26.7460284,25.93888889,20.88888889,22.25,23.93,35.4,36.8,38.6,41.5,18.4,39.06,28.473,28.749,37.367,39.339,30.816,NO2gb,,NO2gb,
2018-01-04 16:33:00,17.899,6,842,866,868,999,407,0.016,<10,17,22.4,22.8,21.6,20.1,29,21.77611111,26.7221376,25.96277778,20.88888889,22.27388889,23.80888889,35.5,36.8,38.6,41.5,18.3,39.093,28.607,28.581,37.302,39.243,30.839,NO2gb,,NO2gb,
2018-01-04 16:34:00,16.114,5,844,861,868,999,407,0.016,<10,17,22.4,22.8,21.6,20.2,29,21.77611111,26.7221376,25.98722222,20.88888889,22.27388889,23.71277778,35.4,36.8,38.9,41.4,18.4,39.093,28.539,28.719,37.433,39.211,30.999,NO2gb,,NO2gb,
2018-01-04 16:35:00,17.472,6,842,857,872,1000,409,0.016,<10,17,22.4,22.9,21.6,20.2,29,21.77611111,26.6971356,25.98722222,20.88888889,22.29777778,23.61722222,35.4,36.9,39,41.4,18.6,39.06,28.673,28.787,37.4,39.148,31.326,NO2gb,,NO2gb,
2018-01-04 16:36:00,18.235,6,849,850,883,997,407,0.017,<10,17,22.4,22.9,21.6,20.1,28.9,21.77611111,26.6732448,26.01222222,20.88888889,22.32111111,23.49722222,35.3,36.9,38.9,41.4,18.7,39.06,28.671,28.891,37.433,39.15,31.484,NO2gb,,NO2gb,
2018-01-04 16:37:00,23.346,6,849,850,885,999,405,0.017,<10,17,22.4,22.9,21.6,20.1,28.9,21.75222222,26.6732448,26.01222222,20.88888889,22.32111111,23.37611111,35.4,36.9,38.8,41.4,18.6,39.09,28.808,28.891,37.498,39.15,31.641,NO2gb,,NO2gb,
2018-01-04 16:38:00,19.425,6,840,850,883,994,403,0.017,<10,17,22.4,22.9,21.6,20.2,28.9,21.75222222,26.6482428,26.03611111,20.88888889,22.32111111,23.25611111,35.4,36.9,38.7,41.4,18.4,39.09,28.738,28.757,37.531,39.085,31.898,NO2gb,,NO2gb,
2018-01-04 16:39:00,19.638,6,833,847,884,999,400,0.017,<10,17,22.4,22.9,21.7,20.2,28.9,21.75222222,26.624352,26.03611111,20.88888889,22.345,23.13611111,35.4,36.9,38.5,41.4,18.5,39.123,28.736,28.621,37.531,39.088,31.687,NO2gb,,NO2gb,
2018-01-04 16:40:00,18.708,6,833,848,881,1003,400,0.016,<10,17,22.4,22.9,21.7,20.2,28.9,21.75222222,26.624352,26.03611111,20.88888889,22.36888889,22.99222222,35.4,36.9,38.4,41.4,18.6,39.09,28.531,28.281,37.367,39.09,31.273,NO2gb,,NO2gb,
2018-01-04 16:41:00,20.31,6,839,851,872,1009,401,0.016,<10,15,22.4,22.9,21.7,20.2,28.8,21.75222222,26.5999056,26.03611111,20.88888889,22.36888889,22.87222222,35.4,36.9,38.8,41.4,18.7,39.156,28.393,28.247,37.236,39.09,30.726,NO2gb,,NO2gb,
2018-01-04 16:42:00,20.539,6,845,850,868,1013,403,0.016,<10,15,22.4,22.9,21.7,20.2,28.8,21.75222222,26.5749036,26.03611111,20.88888889,22.36888889,22.77611111,35.4,36.8,38.9,41.4,18.6,39.09,28.289,28.076,36.81,39.025,30.248,NO2gb,,NO2gb,
2018-01-04 16:43:00,17.197,6,849,855,878,1010,403,0.016,<10,15,22.4,22.9,21.7,20.2,28.8,21.75222222,26.5510128,26.03611111,20.88888889,22.36888889,22.65722222,35.5,36.8,38.8,41.3,18.5,39.09,28.184,28.417,36.318,39.025,30.406,NO2gb,,NO2gb,
2018-01-04 16:44:00,15.763,5,845,857,883,1008,403,0.016,<10,15,22.4,22.9,21.7,20.2,28.7,21.75222222,26.5260108,26.01222222,20.88888889,22.36888889,22.56111111,35.4,36.8,38.6,41.3,18.6,39.09,28.183,28.177,36.154,39.025,29.592,NO2gb,,NO2gb,
2018-01-04 16:45:00,18.723,5,839,861,885,1009,405,0.016,<10,15,22.4,22.9,21.7,20.2,28.7,21.77611111,26.50212,26.01222222,20.88888889,22.39277778,22.465,35.3,36.8,38.6,41.3,18.4,39.093,28.181,27.972,35.924,38.994,29.416,NO2gb,,NO2gb,
2018-01-04 16:46:00,19.638,5,833,863,885,1005,408,0.017,<10,15,22.4,22.9,21.7,20.2,28.7,21.77611111,26.477118,26.01222222,20.88888889,22.39277778,22.36888889,35.4,36.7,38.6,41.3,18.5,39.158,28.042,28.279,35.398,38.994,29.576,NO2gb,,NO2gb,
2018-01-04 16:47:00,15.564,6,833,866,884,1013,405,0.017,<10,15,22.4,22.9,21.7,20.2,28.7,21.79888889,26.4532272,25.98722222,20.88888889,22.39277778,22.32111111,35.3,36.7,38.6,41.3,18.6,39.095,27.87,27.8,35.464,38.994,29.269,NO2gb,,NO2gb,
2018-01-04 16:48:00,14.832,5,830,866,881,1017,404,0.017,<10,15,22.4,22.9,21.7,20.2,28.6,21.79888889,26.4282252,25.98722222,20.88888889,22.39277778,22.22611111,35.4,36.7,39,41.3,18.7,39.03,27.834,27.936,35.2,38.994,29.194,NO2gb,,NO2gb,
2018-01-04 16:49:00,17.548,5,826,872,883,1015,402,0.017,<10,15,22.4,22.9,21.7,20.2,28.6,21.79888889,26.379888,25.98722222,20.88888889,22.41722222,22.15388889,35.4,36.7,38.7,41.6,18.5,39.063,27.762,27.8,34.838,39.03,29.592,NO2gb,,NO2gb,
2018-01-04 16:50:00,19.638,5,832,869,885,1008,401,0.016,<10,15,22.4,22.9,21.8,20.2,28.6,21.79888889,26.354886,25.96277778,20.88888889,22.41722222,22.03388889,35.4,36.7,39,41.6,18.6,39.161,27.623,27.798,34.871,39.03,29.515,NO2gb,,NO2gb,
2018-01-04 16:51:00,18.204,5,839,866,890,989,405,0.016,<10,15,22.4,22.9,21.8,20.2,28.6,21.82277778,26.3309952,25.96277778,20.88888889,22.41722222,21.96277778,35.3,36.7,38.8,41.8,18.7,39.196,27.417,27.866,34.442,39.03,29.576,NO2gb,,NO2gb,
2018-01-04 16:52:00,17.044,6,832,865,891,970,404,0.016,<10,15,22.4,22.9,21.8,20.3,28.6,21.79888889,26.2821024,25.93888889,20.88888889,22.41722222,21.86722222,35.3,36.7,38.7,41.7,18.7,39.161,27.413,27.898,34.673,39.03,29.702,NO2gb,,NO2gb,
2018-01-04 16:53:00,19.104,5,835,862,890,950,402,0.016,<10,15,22.4,22.9,21.8,20.3,28.6,21.79888889,26.2582116,25.93888889,20.88888889,22.44111111,21.74777778,35.3,36.7,38.6,42,18.8,39.193,27.411,27.932,34.673,38.967,29.827,NO2gb,,NO2gb,
2018-01-04 16:54:00,19.196,5,835,863,884,934,407,0.017,<10,15,22.4,22.9,21.8,20.3,28.5,21.79888889,26.2332096,25.91388889,20.88888889,22.44111111,21.65222222,35.3,36.7,38.5,42,18.9,39.226,27.614,27.59,34.574,38.967,30.02,NO2gb,,NO2gb,
2018-01-04 16:55:00,16.815,5,839,860,881,927,408,0.017,<10,15,22.5,22.9,21.8,20.3,28.5,21.82277778,26.2093188,25.89,20.88888889,22.44111111,21.55722222,35.7,36.7,38.4,42,18.7,39.294,27.612,27.588,34.442,39,30.414,NO2gb,,NO2gb,
2018-01-04 16:56:00,17.578,5,836,856,875,923,401,0.016,<10,15,22.5,22.9,21.8,20.3,28.5,21.79888889,26.1843168,25.89,20.88888889,22.465,21.46111111,35.5,36.7,38.4,42,18.5,39.259,27.61,27.792,34.541,38.969,30.539,NO2gb,,NO2gb,
2018-01-04 16:57:00,18.692,5,839,855,877,924,392,0.016,<10,15,22.5,22.9,21.8,20.4,28.5,21.79888889,26.1359796,25.86611111,20.88888889,22.465,21.36611111,35.5,36.7,38.4,42.2,18.6,39.161,27.845,27.961,34.574,38.969,30.598,NO2gb,,NO2gb,
2018-01-04 16:58:00,17.456,5,831,857,875,921,394,0.016,<10,15,22.5,22.9,21.8,20.4,28.5,21.82277778,26.1109776,25.84111111,20.88888889,22.465,21.22277778,35.5,36.7,38.4,42.2,18.8,39.228,27.877,27.925,34.475,38.969,30.853,NO2gb,,NO2gb,
2018-01-04 16:59:00,18.921,5,832,857,878,923,394,0.016,<10,15,22.5,22.9,21.8,20.4,28.5,21.82277778,26.0870868,25.84111111,20.88888889,22.465,21.15111111,35.6,36.7,38.4,42.2,18.7,39.131,28.08,27.823,34.607,38.969,31.047,NO2gb,,NO2gb,
2018-01-04 17:00:00,18.204,5,833,849,877,922,392,0.015,<10,15,22.5,22.9,21.8,20.4,28.5,21.82277778,26.063196,25.81722222,20.88888889,22.465,21.05611111,35.5,36.6,38.4,42.2,18.6,39.196,28.01,27.923,34.541,38.969,31.306,NO2gb,,NO2gb,
2018-01-04 17:01:00,18.311,5,832,849,875,921,392,0.015,<10,15,22.5,22.9,21.8,20.4,28.5,21.79888889,26.038194,25.79277778,20.88888889,22.48888889,20.96,35.6,36.6,38.5,42.3,18.7,39.226,28.008,27.921,34.673,39.07,31.564,NO2gb,,NO2gb,
2018-01-04 17:02:00,17.777,5,833,848,883,924,392,0.015,<10,15,22.5,22.9,21.8,20.4,28.5,21.79888889,25.9893012,25.76777778,20.88888889,22.48888889,20.88888889,35.5,36.7,38.5,42.2,18.8,39.291,27.8,28.055,34.673,39.07,31.824,NO2gb,,NO2gb,
2018-01-04 17:03:00,19.532,5,832,849,885,932,399,0.015,<10,15,22.5,22.9,21.9,20.4,28.5,21.79888889,25.9648548,25.76777778,20.88888889,22.48888889,20.84111111,35.4,36.6,38.3,42.2,19.1,39.324,27.968,27.715,34.739,39.103,31.886,NO2gb,,NO2gb,
2018-01-04 17:04:00,19.669,5,826,850,890,932,402,0.014,<10,15,22.5,22.9,21.9,20.4,28.5,21.79888889,25.940964,25.74388889,20.88888889,22.51277778,20.77,35.3,36.7,38.3,42.1,19.6,39.291,28.035,27.883,34.706,39.105,32.113,NO2gb,,NO2gb,
2018-01-04 17:05:00,17.884,5,826,851,885,927,401,0.014,<10,15,22.5,22.9,21.9,20.4,28.5,21.79888889,25.8920712,25.72,20.88888889,22.51277778,20.69777778,35.3,36.7,38.1,42.2,20,39.454,28.065,28.052,34.904,39.105,32.405,NO2gb,,NO2gb,
2018-01-04 17:06:00,19.684,5,828,844,883,922,404,0.017,<10,15,22.5,23,21.9,20.4,28.5,21.79888889,25.8681804,25.695,20.88888889,22.51277778,20.65,35.3,36.6,38.1,42.2,20.3,39.748,28.335,28.322,34.838,39.138,32.401,NO2gb,,NO2gb,
2018-01-04 17:07:00,18.86,5,821,840,881,919,401,0.017,<10,15,22.5,22.9,21.9,20.5,28.5,21.79888889,25.8431784,25.67111111,20.88888889,22.53722222,20.57888889,35.3,36.6,38.2,42.2,20.3,39.715,28.401,28.048,35.068,39.14,32.991,NO2gb,,NO2gb,
2018-01-04 17:08:00,18.067,5,821,839,881,917,394,0.017,<10,15,22.5,23,21.9,20.5,28.5,21.82277778,25.7948412,25.64722222,20.88888889,22.53722222,20.46,35.3,36.6,38.3,42.1,20.4,40.141,28.125,28.318,34.805,39.14,33.047,NO2gb,,NO2gb,
2018-01-04 17:09:00,18.83,5,823,845,878,912,394,0.017,<10,15,22.5,23,21.9,20.5,28.5,21.91888889,25.7698392,25.59777778,20.88888889,22.53722222,20.38777778,35.3,36.5,38.2,42.2,20.4,40.899,28.328,28.382,34.871,39.108,33.04,NO2gb,,NO2gb,
2018-01-04 17:10:00,19.043,5,830,844,881,917,397,0.016,<10,15,22.5,23,21.9,20.5,28.5,22.03888889,25.7459484,25.59777778,20.88888889,22.53722222,20.34111111,35.4,36.6,38.2,42.1,20.6,41.074,28.598,28.45,34.838,39.173,33.697,NO2gb,,NO2gb,
2018-01-04 17:11:00,22.904,5,824,844,881,916,394,0.016,<10,15,22.5,23,21.9,20.5,28.4,22.03888889,25.7220576,25.57388889,20.88888889,22.53722222,20.26888889,35.3,36.6,38.2,42.1,20.8,41.723,28.494,28.346,35.002,39.173,33.624,NO2gb,,NO2gb,
2018-01-04 17:12:00,19.715,5,823,842,884,916,392,0.016,<10,15,22.5,23,21.9,20.5,28.4,22.08611111,25.6970556,25.55,20.88888889,22.56111111,20.19777778,35.3,36.6,38.1,42.1,21,42.958,28.39,28.514,35.101,39.143,33.915,NO2gb,,NO2gb,
2018-01-04 17:13:00,20.691,0,818,840,885,911,394,0.016,<10,15,22.5,23,21.9,20.5,28.4,22.08611111,25.6731648,25.525,20.88888889,22.56111111,20.15,35.2,36.5,38,42,21.2,42.182,28.66,28.648,35.134,39.176,34.108,NO2gb,,NO2gb,
2018-01-04 17:14:00,20.249,5,806,839,883,900,396,0.016,<10,15,22.5,23,21.9,20.5,28.4,22.11,25.649274,25.50111111,20.88888889,22.56111111,20.12611111,35.3,36.5,38,42,21.5,42.443,29.032,28.511,35.299,39.176,34.6,NO2gb,,NO2gb,
2018-01-04 17:15:00,22.232,6,802,839,875,890,397,0.016,<10,15,22.5,23,21.9,20.5,28.3,22.13388889,25.6248276,25.47722222,20.88888889,22.56111111,20.10277778,35.3,36.5,38,42,21.6,43.221,29.166,28.679,35.727,39.176,34.993,NO2gb,,NO2gb,
2018-01-04 17:16:00,19.806,6,804,839,874,881,397,0.015,<10,15,22.5,23,21.9,20.5,28.2,22.18222222,25.5998256,25.45277778,20.88888889,22.56111111,20.07888889,35.3,36.5,37.9,42,21.7,41.998,29.401,28.711,35.727,39.176,35.221,NO2gb,,NO2gb,
2018-01-04 17:17:00,18.326,6,805,834,869,877,394,0.015,<10,15,22.5,23,22,20.5,28.2,22.25388889,25.5759348,25.42777778,20.88888889,22.585,20.03111111,35.2,36.5,37.9,42,21.8,41.942,29.399,28.912,35.727,39.178,35.446,NO2gb,,NO2gb,
2018-01-04 17:18:00,20.981,6,802,839,868,881,392,0.015,<10,15,22.5,23,22,20.6,28.1,22.30222222,25.5759348,25.40388889,20.88888889,22.585,19.98388889,35.3,36.5,37.9,42.1,21.9,41.363,29.162,28.843,36.055,39.178,35.639,NO2gb,,NO2gb,
2018-01-04 17:19:00,20.706,6,812,839,865,879,397,0.015,<10,15,22.5,23,22,20.6,28,22.32611111,25.552044,25.38,20.88888889,22.585,19.93611111,35.3,36.5,37.9,42.1,21.9,41.171,29.329,29.044,36.055,39.178,35.962,NO2gb,,NO2gb,
2018-01-04 17:20:00,21.79,6,804,836,860,881,397,0.015,<10,15,22.5,23,22,20.6,28,22.37277778,25.527042,25.355,20.88888889,22.585,19.88777778,35.3,36.4,37.9,42.2,22.1,41.761,29.395,28.974,36.187,39.178,36.154,NO2gb,,NO2gb,
2018-01-04 17:21:00,23.835,6,802,833,852,887,392,0.015,<10,15,22.5,23,22,20.6,27.9,22.39722222,25.5031512,25.33111111,20.88888889,22.60888889,19.84111111,35.5,36.4,37.9,42.2,22.3,41.633,29.529,29.142,36.22,39.246,36.542,NO2gb,,NO2gb,
2018-01-04 17:22:00,20.783,7,806,836,858,900,390,0.016,<10,15,22.5,23,22,20.6,27.8,22.39722222,25.4792604,25.30722222,20.88888889,22.60888889,19.74611111,35.3,36.5,38,42.1,22.4,42.12,29.662,29.174,36.253,39.246,36.859,NO2gb,,NO2gb,
