Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-16 18:44:00,58.0,22.568,,27.5,560.0,613.0,582.0,400.0,0.012,7.0,13.0,26.5,25.7,25.8,24.1,27.431,29.14,23.809,26.182,20.841,30.2,33.1,32.9,29.0,33.074,27.906,37.828,35.675,42.94300000000001,,7.0,,13.0
2017-10-16 18:45:00,58.0,22.568,,27.62,560.0,616.0,583.0,396.0,0.012,7.0,13.0,26.5,25.7,25.9,24.0,27.333,28.99,23.833,26.182,20.746,30.2,33.0,32.9,29.0,33.402,28.41,37.13800000000001,35.675,43.35,,7.0,,13.0
2017-10-16 18:46:00,54.0,22.141,,27.39,551.0,617.0,583.0,398.0,0.014,7.0,13.0,26.5,25.7,25.8,23.9,27.235,28.841,23.833,26.182,20.65,30.1,33.1,32.9,29.1,33.528,28.569000000000006,35.284,35.675,43.371,,7.0,,13.0
2017-10-16 18:47:00,52.0,23.239,,27.26,546.0,617.0,581.0,399.0,0.014,7.0,13.0,26.5,25.7,25.9,23.8,27.161,28.742,23.833,26.182,20.555,30.0,33.1,33.0,29.1,32.038000000000004,26.844,35.018,35.709,43.617,,7.0,,13.0
2017-10-16 18:48:00,51.0,22.446,,27.34,543.0,616.0,578.0,403.0,0.016,7.0,13.0,26.5,25.7,25.9,23.8,27.136,28.692,23.809,26.182,20.507,30.1,33.0,33.0,29.2,30.41,25.531,35.149,35.642,43.804,,7.0,,13.0
2017-10-16 18:49:00,53.0,23.377,,27.22,540.0,616.0,578.0,404.0,0.016,7.0,13.0,26.5,25.7,25.8,23.7,27.112,28.667,23.809,26.182,20.46,30.1,33.0,33.0,29.5,29.898000000000003,25.252,35.912,35.642,43.734,,7.0,,13.0
2017-10-16 18:50:00,56.0,21.347,,27.49,538.0,619.0,583.0,403.0,0.016,7.0,13.0,26.5,25.7,25.9,23.6,27.087,28.617,23.809,26.182,20.412,30.5,33.1,33.0,29.8,32.774,27.729,35.181999999999995,35.642,43.92100000000001,,7.0,,13.0
2017-10-16 18:51:00,53.0,21.775,,27.38,540.0,619.0,586.0,406.0,0.016,7.0,13.0,26.5,25.7,25.9,23.5,27.038,28.568,23.809,26.182,20.365,30.4,33.2,33.0,29.9,31.113000000000003,27.141,35.282,35.642,44.17100000000001,,7.0,,13.0
2017-10-16 18:52:00,52.0,21.851,,27.61,536.0,621.0,589.0,410.0,0.015,7.0,13.0,26.5,25.7,25.9,23.5,27.014,28.543000000000006,23.785,26.182,20.341,30.4,33.2,33.0,30.0,30.264,25.796,35.213,35.642,44.041,,7.0,,13.0
2017-10-16 18:53:00,54.0,23.102,,27.52,539.0,625.0,592.0,412.0,0.015,7.0,13.0,26.5,25.7,25.9,23.4,27.014,28.518,23.785,26.182,20.293,30.3,33.2,33.1,30.4,29.992,25.311,35.08,35.642,43.843,,7.0,,13.0
2017-10-16 18:54:00,55.0,23.438,,28.44,541.0,628.0,594.0,412.0,0.015,7.0,13.0,26.5,25.7,25.9,23.3,26.989,28.493,23.761,26.182,20.269,30.2,33.3,33.1,30.5,29.922,25.171,35.011,35.642,43.423,,7.0,,13.0
2017-10-16 18:55:00,54.0,24.048,,28.63,543.0,630.0,589.0,415.0,0.015,7.0,13.0,26.5,25.7,25.9,23.3,26.965,28.493,23.737,26.207,20.222,30.2,33.3,33.0,30.5,29.784,25.171,34.876,35.611,42.776,,7.0,,13.0
2017-10-16 18:56:00,56.0,24.125,,28.44,539.0,630.0,586.0,417.0,0.015,7.0,13.0,26.5,25.7,25.9,23.2,26.965,28.468000000000004,23.713,26.207,20.222,30.6,33.3,33.1,30.4,30.87,27.099,34.708,35.578,42.615,,7.0,,13.0
2017-10-16 18:57:00,55.0,22.934,,28.35,543.0,627.0,584.0,418.0,0.015,7.0,13.0,26.5,25.7,25.9,23.1,26.94,28.444000000000006,23.713,26.207,20.174,30.5,33.3,33.0,30.6,29.782,25.996,34.841,35.578,42.288,,7.0,,13.0
2017-10-16 18:58:00,53.0,24.109,,28.92,546.0,632.0,584.0,416.0,0.012,7.0,13.0,26.5,25.7,25.9,23.0,26.916,28.444000000000006,23.689,26.207,20.126,30.4,33.3,33.1,30.5,30.527,27.029,34.473,35.54400000000001,42.18600000000001,,7.0,,13.0
2017-10-16 18:59:00,54.0,24.094,,28.83,548.0,633.0,586.0,418.0,0.012,7.0,13.0,26.5,25.7,25.9,23.0,26.916,28.419,23.665,26.207,20.055,30.4,33.4,33.1,30.6,29.372,25.994,34.404,35.54400000000001,42.242,,7.0,,13.0
2017-10-16 19:00:00,54.0,24.14,,29.06,554.0,633.0,589.0,420.0,0.012,7.0,13.0,26.5,25.7,25.9,22.9,26.891,28.419,23.641,26.207,19.984,30.3,33.3,33.1,30.5,29.234,25.442,34.335,35.54400000000001,42.13800000000001,,7.0,,13.0
2017-10-16 19:01:00,54.0,22.919,,28.98,556.0,628.0,583.0,420.0,0.012,7.0,13.0,26.5,25.7,25.9,22.8,26.867,28.419,23.617,26.207,19.888,30.3,33.4,33.1,30.5,29.368,25.062,34.2,35.578,42.159,,7.0,,13.0
2017-10-16 19:02:00,54.0,23.682,,28.73,554.0,627.0,583.0,417.0,0.013,7.0,13.0,26.5,25.7,25.9,22.8,26.842,28.394,23.593000000000004,26.207,19.817,30.3,33.4,33.2,30.4,29.23,24.991,34.397,35.54400000000001,42.344,,7.0,,13.0
2017-10-16 19:03:00,54.0,23.194000000000006,,28.47,554.0,627.0,590.0,412.0,0.013,7.0,13.0,26.5,25.7,25.9,22.7,26.842,28.394,23.569000000000006,26.207,19.746,30.4,33.4,33.2,30.4,29.4,24.818,34.395,35.578,42.432,,7.0,,13.0
2017-10-16 19:04:00,53.0,22.293000000000006,,28.12,557.0,627.0,590.0,411.0,0.012,7.0,13.0,26.6,25.7,25.9,22.6,26.818,28.394,23.521,26.207,19.651,30.3,33.5,33.2,30.4,29.364,24.749,34.391,35.54400000000001,42.678,,7.0,,13.0
2017-10-16 19:05:00,53.0,22.675,,28.11,558.0,623.0,590.0,414.0,0.012,7.0,13.0,26.6,25.7,25.9,22.6,26.793000000000006,28.394,23.497,26.207,19.555,30.3,33.5,33.2,30.3,29.498,24.611,34.455,35.511,42.86,,7.0,,13.0
2017-10-16 19:06:00,53.0,21.118,,28.45,559.0,623.0,589.0,413.0,0.012,7.0,13.0,26.6,25.7,25.9,22.5,26.769,28.394,23.472,26.207,19.508,30.3,33.6,33.2,30.4,29.564,24.68,34.453,35.511,42.694,,7.0,,13.0
2017-10-16 19:07:00,53.0,22.126,,28.38,559.0,624.0,589.0,412.0,0.012,7.0,13.0,26.6,25.7,25.9,22.4,26.769,28.369,23.448,26.207,19.484,30.3,33.8,33.2,30.5,29.428,24.886,34.65,35.54400000000001,42.851000000000006,,7.0,,13.0
2017-10-16 19:08:00,51.0,22.507,,27.47,561.0,630.0,594.0,408.0,0.012,7.0,13.0,26.6,25.7,25.9,22.3,26.744,28.369,23.424,26.231,19.46,30.3,33.7,33.2,30.6,30.648000000000003,26.817,34.515,35.547,43.169,,7.0,,13.0
2017-10-16 19:09:00,52.0,22.675,,27.52,564.0,631.0,595.0,408.0,0.012,7.0,13.0,26.6,25.7,25.9,22.3,26.72,28.345,23.4,26.231,19.46,30.5,33.9,33.1,30.9,29.696,26.333,34.844,35.51300000000001,42.335,,7.0,,13.0
2017-10-16 19:10:00,52.0,21.973000000000006,,27.41,566.0,630.0,595.0,412.0,0.011,7.0,13.0,26.6,25.7,25.9,22.2,26.695,28.345,23.376,26.231,19.436,30.6,33.5,33.2,31.1,32.2,28.188,34.244,35.51300000000001,41.81800000000001,,7.0,,13.0
2017-10-16 19:11:00,52.0,21.347,,27.34,568.0,630.0,596.0,414.0,0.011,7.0,13.0,26.6,25.7,25.9,22.2,26.671,28.32,23.352,26.231,19.413,31.0,33.7,33.2,31.5,30.167,27.706,34.042,35.51300000000001,42.00899999999999,,7.0,,13.0
2017-10-16 19:12:00,51.0,20.676,,27.2,579.0,630.0,596.0,411.0,0.009000000000000001,7.0,13.0,26.6,25.7,25.9,22.1,26.646,28.295,23.328000000000007,26.231,19.389,30.5,33.6,33.2,31.5,29.554,27.017,33.841,35.51300000000001,41.845,,7.0,,13.0
2017-10-16 19:13:00,52.0,21.805,,27.3,583.0,630.0,594.0,406.0,0.009000000000000001,7.0,12.0,26.6,25.7,25.9,22.0,26.646,28.295,23.28,26.231,19.365,30.5,33.7,33.2,31.7,29.044,26.398000000000003,33.836,35.48,41.81,,7.0,,12.0
2017-10-16 19:14:00,52.0,21.576,,27.26,585.0,630.0,591.0,406.0,0.013,7.0,12.0,26.6,25.7,25.9,22.0,26.622,28.295,23.28,26.231,19.365,30.9,33.6,33.2,31.9,28.94,26.054,33.836,35.446,41.682,,7.0,,12.0
2017-10-16 19:15:00,52.0,22.187,,27.1,587.0,630.0,589.0,408.0,0.013,7.0,12.0,26.6,25.7,25.9,21.9,26.598000000000006,28.27,23.232,26.231,19.341,30.8,33.6,33.2,31.9,28.802,27.084,33.798,35.446,41.293,,7.0,,12.0
2017-10-16 19:16:00,51.0,22.126,,26.99,589.0,630.0,590.0,411.0,0.012,7.0,12.0,26.6,25.7,25.9,21.9,26.573,28.245,23.232,26.231,19.318,30.8,33.8,33.2,32.0,28.595,26.601,33.865,35.446,41.161,,7.0,,12.0
2017-10-16 19:17:00,51.0,20.432,,27.37,598.0,634.0,592.0,411.0,0.012,7.0,12.0,26.6,25.7,25.9,21.8,26.549,28.245,23.184,26.231,19.294,30.5,34.4,33.2,32.0,28.866,26.257,33.894,35.446,41.03,,7.0,,12.0
2017-10-16 19:18:00,50.0,20.783,,27.13,600.0,647.0,591.0,408.0,0.012,7.0,12.0,26.6,25.7,25.9,21.8,26.549,28.221,23.16,26.231,19.27,30.6,34.4,33.2,32.0,28.525,26.117,33.692,35.647,40.802,,7.0,,12.0
2017-10-16 19:19:00,49.0,22.934,,26.94,597.0,661.0,588.0,406.0,0.012,6.0,12.0,26.6,25.7,25.9,21.7,26.524,28.221,23.136,26.231,19.27,30.5,34.6,33.2,32.0,35.408,25.566,33.59,35.68,41.027,,6.0,,12.0
2017-10-16 19:20:00,49.0,22.156,,26.75,589.0,665.0,591.0,404.0,0.012,6.0,12.0,26.6,25.7,26.0,21.7,26.475,28.196,23.112,26.231,19.246,30.6,34.6,33.2,32.0,42.35,24.839,35.745,35.713,40.928,,6.0,,12.0
2017-10-16 19:21:00,51.0,20.31,,26.68,580.0,668.0,594.0,404.0,0.012,6.0,12.0,26.6,25.7,25.9,21.6,26.329,28.196,23.088,26.231,19.222,30.5,34.6,33.1,32.0,41.744,27.388,33.818000000000005,35.68,41.215,,6.0,,12.0
2017-10-16 19:22:00,49.0,20.386,,26.9,581.0,665.0,590.0,405.0,0.011,6.0,12.0,26.6,25.7,25.9,21.6,26.207,28.147,23.04,26.231,19.151,30.6,34.7,33.2,32.2,45.609,24.732,33.814,35.647,40.821,,6.0,,12.0
2017-10-16 19:23:00,50.0,21.057,,27.2,576.0,661.0,589.0,408.0,0.011,6.0,12.0,26.6,25.7,25.9,21.5,26.109,28.097,22.992,26.231,19.127,30.5,34.9,33.1,32.0,44.559,24.59,33.743,35.613,41.011,,6.0,,12.0
2017-10-16 19:24:00,49.0,20.798,,26.85,578.0,664.0,688.0,411.0,0.013,6.0,12.0,26.6,25.7,25.9,21.5,26.012,28.048,22.968000000000004,26.231,19.103,30.5,35.1,33.3,31.9,42.592,24.725,33.907,35.68,41.105,,6.0,,12.0
2017-10-16 19:25:00,50.0,20.493,,26.68,579.0,667.0,693.0,411.0,0.013,6.0,12.0,26.6,25.7,25.9,21.4,25.914,27.998,22.944000000000006,26.231,19.056,30.6,35.2,33.2,32.0,42.353,24.237,35.0,35.647,41.1,,6.0,,12.0
2017-10-16 19:26:00,49.0,19.821,,26.7,576.0,670.0,629.0,412.0,0.011,6.0,12.0,26.6,25.7,26.0,21.3,25.793000000000006,27.924,22.92,26.256,19.032,30.7,35.3,33.2,31.9,41.16,25.545,34.001999999999995,35.616,40.84,,6.0,,12.0
2017-10-16 19:27:00,48.0,21.79,,26.49,576.0,670.0,623.0,404.0,0.011,6.0,12.0,26.6,25.7,26.0,21.3,25.695,27.85,22.896,26.256,19.032,30.6,35.3,34.2,31.9,40.559,24.849,33.934,35.649,41.00100000000001,,6.0,,12.0
2017-10-16 19:28:00,47.0,20.417,,27.19,576.0,673.0,633.0,404.0,0.013,6.0,12.0,26.6,25.7,26.0,21.3,25.598000000000006,27.776,22.848000000000006,26.256,19.008,30.7,35.3,34.4,31.8,40.581,26.772,33.962,35.716,41.127,,6.0,,12.0
2017-10-16 19:29:00,48.0,22.049,,26.9,574.0,672.0,646.0,402.0,0.013,6.0,12.0,26.6,25.6,26.0,21.2,25.501,27.628,22.824,26.256,18.961,30.7,35.3,34.6,31.8,40.439,31.299,33.993,35.716,41.315,,6.0,,12.0
2017-10-16 19:30:00,47.0,19.974,,26.54,571.0,672.0,659.0,401.0,0.012,6.0,12.0,26.6,25.6,26.0,21.2,25.453000000000007,27.431,22.8,26.256,18.889,30.8,35.2,34.8,31.7,40.204,31.926,34.058,35.716,41.596,,6.0,,12.0
2017-10-16 19:31:00,47.0,22.705,,26.01,570.0,676.0,679.0,402.0,0.012,6.0,12.0,26.6,25.6,26.0,21.1,25.38,27.259,22.753,26.256,18.771,30.7,35.2,34.9,31.7,40.196,32.722,34.452,35.749,41.84,,6.0,,12.0
2017-10-16 19:32:00,46.0,19.638,,26.73,568.0,673.0,688.0,404.0,0.012,6.0,12.0,26.6,25.6,26.1,21.0,25.355,27.136,22.729,26.256,18.675,30.7,35.1,34.7,31.7,40.358,33.183,34.715,35.783,42.15,,6.0,,12.0
2017-10-16 19:33:00,45.0,21.21,,26.83,570.0,673.0,688.0,408.0,0.012,6.0,12.0,26.6,25.6,26.1,21.0,25.307,27.014,22.705,26.256,18.557,30.7,35.1,34.4,31.6,39.926,31.822,34.845,35.783,42.61600000000001,,6.0,,12.0
2017-10-16 19:34:00,44.0,20.783,,26.33,566.0,670.0,684.0,406.0,0.012,6.0,12.0,26.6,25.6,26.1,20.9,25.283,26.965,22.657,26.28,18.461,30.7,35.0,34.3,31.6,39.923,28.319000000000006,35.105,35.785,42.797,,6.0,,12.0
2017-10-16 19:35:00,43.0,20.34,,26.06,564.0,671.0,677.0,409.0,0.012,6.0,12.0,26.5,25.6,26.1,20.9,25.258000000000006,26.965,22.657,26.28,18.343,30.7,35.0,34.1,31.6,39.855,26.917,35.105,35.785,43.103,,6.0,,12.0
2017-10-16 19:36:00,44.0,21.805,,26.53,566.0,671.0,665.0,408.0,0.012,6.0,12.0,26.5,25.6,26.1,20.8,25.258000000000006,26.965,22.609,26.28,18.247,30.7,35.0,34.0,31.6,39.098,26.437,35.167,35.785,43.73,,6.0,,12.0
2017-10-16 19:37:00,44.0,22.232,,26.73,567.0,668.0,663.0,405.0,0.012,6.0,12.0,26.5,25.6,26.1,20.8,25.307,26.94,22.609,26.28,18.152,30.8,35.1,33.9,31.6,38.278,26.024,35.134,35.785,44.228,,6.0,,12.0
2017-10-16 19:38:00,44.0,22.095,,26.42,566.0,669.0,657.0,407.0,0.012,6.0,12.0,26.5,25.6,26.1,20.7,25.355,26.965,22.585,26.28,18.057,30.8,35.0,33.9,31.5,36.627,25.751,35.198,35.81800000000001,44.344,,6.0,,12.0
2017-10-16 19:39:00,42.0,21.744,,26.71,566.0,671.0,651.0,404.0,0.012,6.0,12.0,26.5,25.6,26.1,20.6,25.428,26.965,22.561,26.28,17.962,30.8,35.1,33.8,31.7,35.30300000000001,25.338,34.864000000000004,35.852,44.459,,6.0,,12.0
2017-10-16 19:40:00,43.0,22.065,,26.33,567.0,666.0,646.0,404.0,0.012,6.0,12.0,26.5,25.6,26.1,20.6,25.501,26.965,22.561,26.28,17.867,30.8,35.0,33.8,31.7,34.576,25.338,34.5,35.852,43.94,,6.0,,12.0
2017-10-16 19:41:00,41.0,22.477,,26.77,571.0,666.0,641.0,402.0,0.012,6.0,12.0,26.5,25.6,26.1,20.6,25.574,26.989,22.537,26.28,17.796,30.8,35.1,33.8,31.7,33.914,25.271,34.365,35.852,44.43899999999999,,6.0,,12.0
2017-10-16 19:42:00,42.0,21.363000000000003,,26.95,571.0,669.0,633.0,400.0,0.011,6.0,12.0,26.5,25.5,26.1,20.5,25.647,27.014,22.513,26.28,17.701,30.8,35.0,33.7,31.7,33.384,24.722,34.529,35.885,44.365,,6.0,,12.0
2017-10-16 19:43:00,42.0,20.737,,26.73,574.0,669.0,627.0,402.0,0.011,6.0,14.0,26.5,25.5,26.1,20.4,25.72,27.014,22.513,26.28,17.653,30.8,35.0,33.7,31.7,32.854,24.825,34.827,35.852,45.151,,6.0,,14.0
2017-10-16 19:44:00,41.0,21.561,,26.74,573.0,669.0,625.0,402.0,0.012,6.0,14.0,26.5,25.5,26.1,20.4,25.793000000000006,27.038,22.513,26.256,17.582,30.8,35.0,33.7,31.7,32.39,24.551,35.025,35.883,45.49100000000001,,6.0,,14.0
2017-10-16 19:45:00,42.0,22.004,,26.53,572.0,669.0,627.0,402.0,0.012,6.0,14.0,26.5,25.5,26.1,20.3,25.866,27.038,22.489,26.28,17.51,30.8,35.0,33.7,31.9,32.194,24.241,35.354,35.852,45.735,,6.0,,14.0
2017-10-16 19:46:00,41.0,22.095,,26.99,571.0,674.0,630.0,402.0,0.012,6.0,14.0,26.5,25.5,26.1,20.3,25.939,27.063,22.489,26.256,17.439,30.8,35.0,33.7,32.1,31.594,24.38,35.354,35.916,45.6,,6.0,,14.0
2017-10-16 19:47:00,41.0,21.073,,27.1,574.0,676.0,630.0,400.0,0.012,6.0,14.0,26.5,25.5,26.1,20.2,26.012,27.063,22.465,26.256,17.368,30.8,35.0,33.7,32.1,31.195,24.38,34.822,35.916,45.938,,6.0,,14.0
2017-10-16 19:48:00,40.0,21.866,,26.98,572.0,669.0,630.0,404.0,0.012,6.0,14.0,26.5,25.5,26.1,20.1,26.085,27.087,22.465,26.256,17.296,30.8,35.0,33.7,32.2,30.83,24.485,34.524,35.916,46.276,,6.0,,14.0
2017-10-16 19:49:00,41.0,22.492,,27.58,572.0,671.0,629.0,405.0,0.012,7.0,14.0,26.5,25.5,26.1,20.1,26.134,27.087,22.465,26.256,17.225,30.8,35.0,33.7,32.3,30.394,24.658,34.491,35.916,46.14100000000001,,7.0,,14.0
2017-10-16 19:50:00,40.0,22.065,,27.59,574.0,673.0,631.0,405.0,0.011,7.0,14.0,26.5,25.5,26.1,20.0,26.182,27.087,22.465,26.256,17.177,30.8,35.0,33.7,32.4,29.991,24.658,34.358000000000004,35.883,46.198,,7.0,,14.0
2017-10-16 19:51:00,39.0,22.126,,27.21,574.0,671.0,631.0,408.0,0.011,7.0,14.0,26.5,25.5,26.1,20.0,26.231,27.087,22.441,26.256,17.177,30.8,35.0,33.7,32.3,29.69,24.796,34.223,35.883,45.94600000000001,,7.0,,14.0
2017-10-16 19:52:00,40.0,23.774,,27.62,576.0,673.0,629.0,408.0,0.012,7.0,14.0,26.5,25.5,26.1,19.9,26.28,27.112,22.441,26.256,17.225,30.8,35.0,33.7,32.3,29.456,24.866,34.29,35.883,45.06800000000001,,7.0,,14.0
2017-10-16 19:53:00,39.0,21.592,,28.31,576.0,673.0,633.0,406.0,0.012,7.0,14.0,26.5,25.5,26.1,19.8,26.329,27.112,22.441,26.256,17.296,30.8,35.0,33.6,32.5,29.188,25.211,34.323,35.883,44.57,,7.0,,14.0
2017-10-16 19:54:00,39.0,23.926,,28.33,572.0,668.0,632.0,409.0,0.011,7.0,14.0,26.5,25.5,26.1,19.8,26.378,27.112,22.441,26.256,17.368,30.8,34.9,33.7,33.1,28.988000000000003,25.624,34.223,35.84900000000001,44.198,,7.0,,14.0
2017-10-16 19:55:00,39.0,23.255,,28.37,574.0,669.0,635.0,412.0,0.011,7.0,14.0,26.5,25.5,26.1,19.8,26.402,27.112,22.417,26.256,17.439,30.8,34.9,33.7,33.4,28.786,26.791,34.221,35.84900000000001,44.01600000000001,,7.0,,14.0
2017-10-16 19:56:00,39.0,22.904,,27.86,576.0,669.0,642.0,412.0,0.012,7.0,14.0,26.5,25.5,26.1,19.7,26.426,27.112,22.417,26.256,17.486,30.8,35.0,33.8,33.9,28.686,27.066,34.221,35.84900000000001,43.894,,7.0,,14.0
2017-10-16 19:57:00,38.0,22.614,,28.01,572.0,674.0,650.0,412.0,0.012,7.0,14.0,26.5,25.5,26.1,19.7,26.451,27.136,22.417,26.256,17.51,30.8,34.9,33.9,34.1,28.586,27.684,34.354,35.84900000000001,43.834,,7.0,,14.0
2017-10-16 19:58:00,37.0,22.019,,27.54,576.0,680.0,660.0,418.0,0.011,7.0,14.0,26.5,25.5,26.1,19.7,26.475,27.136,22.417,26.231,17.51,30.8,34.9,33.9,34.3,28.554,28.23,34.287,35.914,43.929,,7.0,,14.0
2017-10-16 19:59:00,39.0,22.827,,28.01,578.0,677.0,669.0,411.0,0.011,7.0,14.0,26.5,25.5,26.1,19.6,26.475,27.136,22.417,26.231,17.486,30.8,34.9,33.8,34.4,28.485,28.094,34.354,35.88,44.117,,7.0,,14.0
2017-10-16 20:00:00,37.0,22.675,,27.84,578.0,674.0,677.0,409.0,0.011,7.0,14.0,26.5,25.5,26.1,19.6,26.5,27.136,22.417,26.256,17.439,30.8,34.8,33.8,34.6,28.419,27.547,34.486,35.84900000000001,44.206,,7.0,,14.0
2017-10-16 20:01:00,38.0,23.346,,27.95,582.0,677.0,680.0,405.0,0.011,7.0,14.0,26.5,25.5,26.1,19.5,26.524,27.161,22.417,26.256,17.368,30.7,34.8,33.8,34.5,28.489,26.624,34.42,35.84900000000001,44.578,,7.0,,14.0
2017-10-16 20:02:00,37.0,24.201,,28.28,581.0,678.0,680.0,405.0,0.012,7.0,14.0,26.5,25.5,26.1,19.5,26.524,27.161,22.393,26.256,17.296,30.8,34.8,33.7,34.3,28.455,25.868,34.749,35.84900000000001,45.01300000000001,,7.0,,14.0
2017-10-16 20:03:00,38.0,22.4,,28.26,583.0,678.0,677.0,406.0,0.012,7.0,14.0,26.5,25.5,26.1,19.5,26.524,27.186,22.393,26.256,17.225,30.7,34.8,33.7,34.0,28.319000000000006,25.973000000000006,34.915,35.84900000000001,45.605,,7.0,,14.0
2017-10-16 20:04:00,38.0,23.117,,27.64,583.0,680.0,673.0,409.0,0.011,7.0,14.0,26.5,25.5,26.1,19.4,26.524,27.21,22.369,26.256,17.13,30.7,34.8,33.7,33.9,28.523000000000003,27.21,35.21,35.783,45.75100000000001,,7.0,,14.0
2017-10-16 20:05:00,38.0,21.836,,28.18,587.0,678.0,672.0,409.0,0.011,7.0,14.0,26.5,25.5,26.1,19.4,26.524,27.21,22.369,26.256,17.082,30.8,34.8,33.7,33.9,28.592,27.758000000000006,35.409,35.783,46.029,,7.0,,14.0
2017-10-16 20:06:00,36.0,23.423,,27.68,586.0,676.0,669.0,408.0,0.011,7.0,14.0,26.5,25.5,26.1,19.3,26.524,27.21,22.369,26.256,17.011,30.8,34.7,33.7,33.9,28.523000000000003,28.714,35.706,35.783,46.744,,7.0,,14.0
2017-10-16 20:07:00,37.0,22.416,,28.61,585.0,670.0,664.0,408.0,0.011,7.0,14.0,26.5,25.5,26.1,19.3,26.524,27.21,22.345,26.256,16.939,30.8,34.7,33.7,33.9,28.489,29.838,35.53800000000001,35.783,47.018,,7.0,,14.0
2017-10-16 20:08:00,37.0,22.171,,28.42,589.0,673.0,659.0,404.0,0.012,7.0,14.0,26.5,25.5,26.1,19.2,26.524,27.21,22.345,26.256,16.844,30.8,34.7,33.7,33.9,28.66,29.396,35.406,35.783,47.1,,7.0,,14.0
2017-10-16 20:09:00,37.0,21.988000000000003,,28.01,593.0,673.0,660.0,401.0,0.012,7.0,14.0,26.5,25.5,26.1,19.2,26.524,27.235,22.321,26.256,16.749000000000002,30.8,34.7,33.7,34.0,28.626,28.101,35.635,35.716,47.182,,7.0,,14.0
2017-10-16 20:10:00,35.0,23.026,,27.98,592.0,678.0,663.0,404.0,0.011,7.0,14.0,26.6,25.5,26.2,19.2,26.524,27.235,22.321,26.256,16.677,30.8,34.7,33.7,34.0,28.592,27.178,35.602,35.716,47.894,,7.0,,14.0
2017-10-16 20:11:00,35.0,21.805,,28.39,589.0,673.0,665.0,404.0,0.011,7.0,14.0,26.6,25.5,26.2,19.1,26.5,27.235,22.298,26.256,16.605999999999998,30.7,34.7,33.7,34.0,28.59,26.389,35.798,35.716,48.26,,7.0,,14.0
2017-10-16 20:12:00,37.0,23.468000000000004,,27.73,587.0,673.0,660.0,405.0,0.012,7.0,14.0,26.5,25.5,26.2,19.0,26.5,27.259,22.274,26.231,16.558,30.7,34.7,33.6,34.2,29.95,25.944000000000006,35.664,35.747,48.222,,7.0,,14.0
2017-10-16 20:13:00,36.0,23.362,,28.31,589.0,677.0,665.0,408.0,0.012,7.0,15.0,26.6,25.5,26.2,19.0,26.5,27.259,22.274,26.231,16.487000000000002,30.7,34.6,33.6,33.9,28.692,24.739,35.92800000000001,35.747,48.962,,7.0,,15.0
2017-10-16 20:14:00,36.0,25.01,,28.82,589.0,673.0,659.0,411.0,0.011,7.0,15.0,26.6,25.5,26.2,19.0,26.475,27.284,22.25,26.231,16.415,30.7,34.6,33.7,34.0,28.554,24.603,35.991,35.747,49.575,,7.0,,15.0
2017-10-16 20:15:00,36.0,23.331,,29.0,594.0,671.0,659.0,407.0,0.011,7.0,15.0,26.6,25.5,26.2,18.9,26.475,27.284,22.226,26.231,16.368,30.7,34.6,33.7,34.1,28.383000000000006,23.877,35.923,35.713,49.786,,7.0,,15.0
2017-10-16 20:16:00,35.0,26.474,,28.38,592.0,674.0,663.0,407.0,0.012,7.0,15.0,26.6,25.5,26.1,18.9,26.451,27.284,22.202,26.231,16.32,30.8,34.6,33.7,34.0,29.062,23.566,35.98699999999999,35.713,49.87300000000001,,7.0,,15.0
2017-10-16 20:17:00,35.0,24.887,,28.23,595.0,677.0,663.0,408.0,0.012,7.0,15.0,26.6,25.5,26.2,18.8,26.451,27.284,22.178,26.231,16.272000000000002,30.7,34.6,33.7,34.1,28.245,23.774,36.05,35.713,50.177,,7.0,,15.0
2017-10-16 20:18:00,34.0,22.446,,28.26,597.0,673.0,658.0,408.0,0.012,7.0,15.0,26.6,25.5,26.2,18.8,26.426,27.308000000000003,22.178,26.231,16.225,30.7,34.6,33.7,34.1,27.97,25.018,36.446,35.713,50.45,,7.0,,15.0
2017-10-16 20:19:00,34.0,23.407,,28.28,598.0,669.0,651.0,406.0,0.012,7.0,15.0,26.6,25.5,26.2,18.7,26.426,27.308000000000003,22.154,26.231,16.201,30.7,34.6,33.7,34.2,29.536,26.051,36.44300000000001,35.713,50.973,,7.0,,15.0
2017-10-16 20:20:00,35.0,24.048,,28.67,599.0,671.0,652.0,406.0,0.012,7.0,15.0,26.6,25.5,26.2,18.7,26.402,27.284,22.13,26.231,16.153,30.7,34.6,33.7,34.3,33.285,29.878,36.704,35.713,51.059,,7.0,,15.0
