Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR4,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR4,T_ETC_OUT,TS_HBI_GRD,RH_ETC_IN1,RH_ETC_BR4,RH_ETC_OUT,RHS_HBI_GRD,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-11 20:36:00,1.0,3.51,649.0,583.0,406.0,0.013999999999999999,26.0,26.0,25.6,25.4,29.2,,44.8,45.0,39.8,53.481,,26.0,,26.0
2017-07-11 20:37:00,1.0,3.693,649.0,582.0,405.0,0.013999999999999999,26.0,26.0,25.6,25.5,29.1,,44.8,44.7,39.1,53.431000000000004,,26.0,,26.0
2017-07-11 20:38:00,1.0,3.281,651.0,581.0,405.0,0.013999999999999999,26.0,28.0,25.7,25.5,29.0,,44.7,44.9,39.6,53.476000000000006,,26.0,,28.0
2017-07-11 20:39:00,0.0,4.776,646.0,579.0,405.0,0.013999999999999999,26.0,28.0,25.7,25.5,29.0,,44.6,44.9,39.2,52.826,,26.0,,28.0
2017-07-11 20:40:00,1.0,3.281,646.0,577.0,409.0,0.016,26.0,28.0,25.8,25.5,28.9,,44.5,44.9,39.1,52.465,,26.0,,28.0
2017-07-11 20:41:00,1.0,3.403,647.0,573.0,413.0,0.016,26.0,28.0,25.8,25.6,28.8,,44.4,44.8,39.4,52.008,,26.0,,28.0
2017-07-11 20:42:00,1.0,3.9219999999999997,647.0,568.0,413.0,0.017,26.0,28.0,25.8,25.6,28.8,,44.4,44.8,39.5,51.86,,26.0,,28.0
2017-07-11 20:43:00,1.0,4.211,646.0,567.0,409.0,0.017,26.0,28.0,25.9,25.6,28.7,,44.3,44.7,39.3,51.367,,26.0,,28.0
2017-07-11 20:44:00,1.0,4.059,641.0,567.0,407.0,0.019,26.0,28.0,25.9,25.7,28.7,,44.3,44.6,39.5,51.323,,26.0,,28.0
2017-07-11 20:45:00,1.0,3.25,636.0,569.0,410.0,0.019,26.0,28.0,25.9,25.7,28.6,,44.3,44.4,39.5,49.662,,26.0,,28.0
2017-07-11 20:46:00,1.0,3.647,636.0,569.0,409.0,0.006999999999999999,26.0,28.0,26.0,25.6,28.6,,44.4,44.4,39.9,49.426,,26.0,,28.0
2017-07-11 20:47:00,1.0,3.616,643.0,573.0,407.0,0.006999999999999999,26.0,28.0,26.0,25.6,28.5,,43.4,43.6,39.9,50.022,,26.0,,28.0
2017-07-11 20:48:00,1.0,3.4789999999999996,644.0,575.0,409.0,0.015,26.0,28.0,26.0,25.5,28.5,,43.3,43.4,39.6,50.053999999999995,,26.0,,28.0
2017-07-11 20:49:00,1.0,4.074,645.0,573.0,409.0,0.015,26.0,28.0,25.9,25.4,28.4,,42.6,43.0,40.6,49.79,,26.0,,28.0
2017-07-11 20:50:00,1.0,3.4789999999999996,649.0,572.0,409.0,0.024,26.0,28.0,25.8,25.3,28.4,,42.3,42.7,41.1,50.158,,26.0,,28.0
2017-07-11 20:51:00,1.0,4.288,649.0,573.0,409.0,0.024,26.0,28.0,25.8,25.2,28.3,,42.5,42.4,40.8,50.472,,26.0,,28.0
2017-07-11 20:52:00,1.0,3.555,649.0,573.0,410.0,0.026000000000000002,26.0,28.0,25.7,25.2,28.3,,42.4,42.0,40.9,50.731,,26.0,,28.0
2017-07-11 20:53:00,1.0,3.7230000000000003,651.0,572.0,409.0,0.026000000000000002,26.0,28.0,25.7,25.1,28.2,,42.0,41.9,41.1,50.342,,26.0,,28.0
2017-07-11 20:54:00,1.0,3.2039999999999997,653.0,567.0,407.0,0.027999999999999997,26.0,28.0,25.6,25.1,28.1,,42.1,41.6,41.4,50.816,,26.0,,28.0
2017-07-11 20:55:00,1.0,2.8689999999999998,656.0,566.0,407.0,0.027999999999999997,26.0,28.0,25.6,25.1,28.1,,42.0,41.2,41.2,51.038999999999994,,26.0,,28.0
2017-07-11 20:56:00,1.0,3.265,661.0,567.0,407.0,0.032,26.0,28.0,25.5,25.0,28.1,,41.8,41.0,41.8,50.581,,26.0,,28.0
2017-07-11 20:57:00,1.0,3.372,662.0,568.0,407.0,0.032,26.0,28.0,25.5,25.0,28.1,,41.6,40.8,42.6,50.808,,26.0,,28.0
2017-07-11 20:58:00,1.0,3.9219999999999997,665.0,569.0,409.0,0.03,26.0,28.0,25.4,25.0,28.0,,41.3,40.6,43.0,50.603,,26.0,,28.0
2017-07-11 20:59:00,1.0,3.2960000000000003,662.0,571.0,409.0,0.03,26.0,28.0,25.3,24.9,28.0,,41.0,40.5,42.2,51.31800000000001,,26.0,,28.0
2017-07-11 21:00:00,1.0,3.677,657.0,567.0,407.0,0.034,25.0,28.0,25.4,24.9,27.9,,40.5,40.8,43.1,51.355,,25.0,,28.0
2017-07-11 21:01:00,1.0,4.242,661.0,566.0,404.0,0.034,25.0,28.0,25.2,24.8,27.9,,40.5,43.1,43.3,52.187,,25.0,,28.0
2017-07-11 21:02:00,1.0,3.8760000000000003,661.0,569.0,404.0,0.043,25.0,28.0,25.2,24.8,27.9,,42.1,43.9,42.6,52.757,,25.0,,28.0
2017-07-11 21:03:00,1.0,4.578,660.0,572.0,404.0,0.043,25.0,28.0,25.2,24.8,27.8,,43.3,45.2,42.3,53.386,,25.0,,28.0
2017-07-11 21:04:00,1.0,4.15,656.0,573.0,407.0,0.031,25.0,28.0,25.2,24.8,27.8,,44.5,45.0,42.3,55.062,,25.0,,28.0
2017-07-11 21:05:00,1.0,3.845,657.0,572.0,407.0,0.031,25.0,28.0,25.3,24.9,27.7,,44.9,44.8,42.6,57.941,,25.0,,28.0
2017-07-11 21:06:00,1.0,3.906,658.0,573.0,404.0,0.02,25.0,28.0,25.3,25.0,27.7,,44.1,44.7,42.5,58.291000000000004,,25.0,,28.0
2017-07-11 21:07:00,1.0,3.845,662.0,567.0,401.0,0.02,25.0,28.0,25.4,25.0,27.7,,44.4,44.4,42.8,57.931999999999995,,25.0,,28.0
2017-07-11 21:08:00,1.0,3.235,662.0,567.0,402.0,0.015,25.0,29.0,25.4,25.1,27.6,,44.3,44.3,42.6,55.918,,25.0,,29.0
2017-07-11 21:09:00,1.0,4.837,667.0,568.0,404.0,0.015,25.0,29.0,25.5,25.1,27.6,,44.4,44.2,43.3,55.88800000000001,,25.0,,29.0
2017-07-11 21:10:00,1.0,4.837,672.0,573.0,402.0,0.016,25.0,29.0,25.5,25.1,27.5,,44.4,44.1,43.8,55.633,,25.0,,29.0
2017-07-11 21:11:00,1.0,3.891,670.0,574.0,404.0,0.016,25.0,29.0,25.6,25.2,27.5,,44.4,44.2,43.8,55.184,,25.0,,29.0
2017-07-11 21:12:00,1.0,4.105,666.0,574.0,404.0,0.015,25.0,29.0,25.6,25.2,27.4,,44.4,44.4,43.9,55.111000000000004,,25.0,,29.0
2017-07-11 21:13:00,1.0,4.883,668.0,580.0,402.0,0.015,25.0,29.0,25.7,25.1,27.4,,44.3,44.4,44.0,55.788999999999994,,25.0,,29.0
2017-07-11 21:14:00,1.0,3.845,668.0,580.0,405.0,0.015,25.0,29.0,25.7,25.3,27.4,,44.3,44.4,44.0,54.313,,25.0,,29.0
2017-07-11 21:15:00,1.0,3.998,667.0,579.0,404.0,0.015,25.0,29.0,25.8,25.3,27.3,,44.3,44.5,44.1,54.458999999999996,,25.0,,29.0
2017-07-11 21:16:00,1.0,3.8760000000000003,668.0,577.0,404.0,0.015,25.0,29.0,25.7,25.3,27.3,,44.4,44.3,44.1,53.041000000000004,,25.0,,29.0
2017-07-11 21:17:00,1.0,5.921,667.0,580.0,408.0,0.015,25.0,29.0,25.9,25.4,27.3,,44.2,44.4,44.2,53.528999999999996,,25.0,,29.0
2017-07-11 21:18:00,1.0,3.967,665.0,577.0,406.0,0.017,25.0,29.0,25.9,25.4,27.3,,44.1,44.4,44.1,53.298,,25.0,,29.0
2017-07-11 21:19:00,1.0,3.54,668.0,581.0,406.0,0.017,25.0,29.0,25.9,25.4,27.3,,44.1,44.3,44.3,53.095,,25.0,,29.0
2017-07-11 21:20:00,1.0,4.379,673.0,582.0,406.0,0.016,25.0,29.0,26.0,25.5,27.2,,44.1,44.2,44.2,51.534,,25.0,,29.0
2017-07-11 21:21:00,0.0,4.41,673.0,582.0,404.0,0.016,25.0,29.0,26.0,25.5,27.2,,43.9,44.3,44.5,51.357,,25.0,,29.0
2017-07-11 21:22:00,1.0,5.02,677.0,583.0,402.0,0.019,25.0,29.0,26.0,25.5,27.2,,44.0,44.1,44.2,50.114,,25.0,,29.0
2017-07-11 21:23:00,0.0,4.379,682.0,579.0,401.0,0.019,25.0,29.0,26.0,25.4,27.1,,44.0,44.1,44.2,49.614,,25.0,,29.0
2017-07-11 21:24:00,1.0,3.7539999999999996,684.0,577.0,399.0,0.018000000000000002,25.0,29.0,26.1,25.4,27.1,,43.5,43.3,44.4,49.541000000000004,,25.0,,29.0
2017-07-11 21:25:00,1.0,4.974,682.0,579.0,404.0,0.018000000000000002,25.0,29.0,26.0,25.2,27.1,,43.1,42.9,44.4,50.56800000000001,,25.0,,29.0
2017-07-11 21:26:00,1.0,3.738,684.0,577.0,404.0,0.026000000000000002,25.0,29.0,26.0,25.2,27.1,,42.3,42.7,43.9,50.056999999999995,,25.0,,29.0
2017-07-11 21:27:00,1.0,3.388,679.0,581.0,404.0,0.026000000000000002,25.0,29.0,25.9,25.1,27.0,,42.2,42.4,44.3,50.39,,25.0,,29.0
2017-07-11 21:28:00,0.0,4.059,679.0,580.0,402.0,0.027000000000000003,25.0,29.0,25.8,25.1,27.0,,41.7,42.0,44.3,50.481,,25.0,,29.0
2017-07-11 21:29:00,1.0,3.7539999999999996,680.0,580.0,398.0,0.027000000000000003,25.0,29.0,25.8,25.1,26.9,,41.1,41.7,44.3,50.604,,25.0,,29.0
2017-07-11 21:30:00,1.0,3.998,673.0,577.0,397.0,0.037000000000000005,25.0,29.0,25.7,25.0,26.9,,41.1,41.5,44.4,50.916000000000004,,25.0,,29.0
2017-07-11 21:31:00,0.0,5.585,672.0,577.0,398.0,0.037000000000000005,25.0,29.0,25.6,25.0,26.9,,41.2,41.3,44.6,50.89100000000001,,25.0,,29.0
2017-07-11 21:32:00,0.0,3.891,673.0,579.0,399.0,0.035,25.0,29.0,25.6,25.0,26.9,,40.7,41.1,44.5,50.958999999999996,,25.0,,29.0
2017-07-11 21:33:00,1.0,3.8760000000000003,670.0,577.0,404.0,0.035,25.0,29.0,25.5,24.9,26.8,,40.7,40.8,44.2,51.472,,25.0,,29.0
2017-07-11 21:34:00,0.0,4.334,668.0,575.0,405.0,0.035,25.0,29.0,25.5,24.8,26.8,,40.9,40.6,44.0,50.423,,25.0,,29.0
2017-07-11 21:35:00,1.0,4.715,669.0,579.0,404.0,0.035,25.0,29.0,25.4,24.8,26.8,,40.5,41.1,44.4,51.348,,25.0,,29.0
2017-07-11 21:36:00,1.0,3.3110000000000004,668.0,582.0,405.0,0.048,25.0,29.0,25.3,24.8,26.8,,40.3,42.9,45.1,52.06100000000001,,25.0,,29.0
2017-07-11 21:37:00,1.0,3.998,666.0,582.0,402.0,0.048,25.0,29.0,25.3,24.8,26.7,,41.6,43.5,45.2,54.236000000000004,,25.0,,29.0
2017-07-11 21:38:00,1.0,4.638999999999999,668.0,581.0,402.0,0.031,25.0,27.0,25.3,24.8,26.7,,42.8,43.3,45.2,55.158,,25.0,,27.0
2017-07-11 21:39:00,1.0,4.3180000000000005,669.0,579.0,404.0,0.031,25.0,27.0,25.4,24.8,26.7,,42.6,43.2,45.4,55.723,,25.0,,27.0
2017-07-11 21:40:00,1.0,3.784,677.0,577.0,408.0,0.025,25.0,27.0,25.4,24.9,26.6,,42.7,43.1,45.1,55.583,,25.0,,27.0
2017-07-11 21:41:00,1.0,3.937,676.0,577.0,408.0,0.025,25.0,27.0,25.4,24.9,26.6,,42.7,43.1,44.9,55.358999999999995,,25.0,,27.0
2017-07-11 21:42:00,1.0,4.013,672.0,579.0,404.0,0.023,25.0,27.0,25.5,25.0,26.6,,42.7,43.1,44.6,54.537,,25.0,,27.0
2017-07-11 21:43:00,1.0,4.242,669.0,581.0,402.0,0.023,25.0,27.0,25.5,25.0,26.5,,42.9,43.1,44.8,54.675,,25.0,,27.0
2017-07-11 21:44:00,1.0,3.7230000000000003,667.0,583.0,404.0,0.018000000000000002,25.0,27.0,25.6,25.0,26.5,,42.9,43.1,45.4,54.63,,25.0,,27.0
2017-07-11 21:45:00,1.0,3.8760000000000003,669.0,583.0,408.0,0.018000000000000002,25.0,27.0,25.6,25.0,26.5,,42.7,43.2,46.1,53.83600000000001,,25.0,,27.0
2017-07-11 21:46:00,1.0,3.616,668.0,583.0,410.0,0.018000000000000002,25.0,27.0,25.7,25.1,26.5,,42.7,43.2,46.6,54.633,,25.0,,27.0
2017-07-11 21:47:00,1.0,4.685,667.0,583.0,411.0,0.018000000000000002,25.0,27.0,25.7,25.1,26.4,,42.9,43.2,46.7,54.716,,25.0,,27.0
2017-07-11 21:48:00,1.0,4.593,672.0,583.0,410.0,0.016,25.0,27.0,25.8,25.1,26.4,,42.8,43.3,46.5,54.702,,25.0,,27.0
2017-07-11 21:49:00,1.0,5.127000000000002,673.0,583.0,406.0,0.016,25.0,27.0,25.8,25.1,26.4,,42.7,43.3,46.7,55.347,,25.0,,27.0
2017-07-11 21:50:00,1.0,4.379,671.0,588.0,402.0,0.017,25.0,27.0,25.8,25.2,26.4,,42.9,43.5,46.4,52.815,,25.0,,27.0
2017-07-11 21:51:00,1.0,4.303,668.0,592.0,402.0,0.017,25.0,27.0,25.9,25.2,26.4,,43.0,43.4,46.6,55.894,,25.0,,27.0
2017-07-11 21:52:00,1.0,5.31,670.0,588.0,404.0,0.018000000000000002,25.0,27.0,25.9,25.3,26.3,,42.9,43.5,46.9,53.533,,25.0,,27.0
2017-07-11 21:53:00,1.0,4.379,675.0,590.0,402.0,0.018000000000000002,25.0,27.0,25.9,25.3,26.3,,42.8,43.4,47.0,52.286,,25.0,,27.0
2017-07-11 21:54:00,1.0,6.0729999999999995,677.0,593.0,404.0,0.02,25.0,27.0,26.0,25.3,26.3,,42.9,43.5,47.1,52.365,,25.0,,27.0
2017-07-11 21:55:00,1.0,4.791,683.0,593.0,410.0,0.02,25.0,27.0,26.0,25.3,26.3,,42.8,43.6,47.3,51.09,,25.0,,27.0
2017-07-11 21:56:00,1.0,4.547,685.0,594.0,410.0,0.02,25.0,27.0,26.0,25.3,26.3,,43.0,43.6,46.9,51.335,,25.0,,27.0
2017-07-11 21:57:00,1.0,5.737,684.0,596.0,406.0,0.02,25.0,27.0,26.0,25.4,26.2,,42.8,43.6,46.5,51.12300000000001,,25.0,,27.0
2017-07-11 21:58:00,1.0,4.257,686.0,600.0,408.0,0.022000000000000002,25.0,27.0,26.0,25.4,26.2,,42.9,43.5,47.2,51.775,,25.0,,27.0
2017-07-11 21:59:00,1.0,4.379,682.0,602.0,407.0,0.022000000000000002,25.0,27.0,26.1,25.4,26.2,,42.9,43.5,47.0,49.729,,25.0,,27.0
2017-07-11 22:00:00,1.0,4.638999999999999,680.0,602.0,406.0,0.021,26.0,27.0,26.1,25.4,26.2,,42.9,43.6,46.5,50.278999999999996,,26.0,,27.0
2017-07-11 22:01:00,1.0,5.752999999999999,682.0,599.0,405.0,0.021,26.0,27.0,26.2,25.4,26.2,,42.8,43.6,46.4,49.433,,26.0,,27.0
2017-07-11 22:02:00,1.0,5.447,683.0,594.0,408.0,0.024,26.0,27.0,26.2,25.5,26.1,,42.8,43.5,46.3,50.203,,26.0,,27.0
2017-07-11 22:03:00,1.0,5.5089999999999995,679.0,598.0,411.0,0.024,26.0,27.0,26.2,25.5,26.1,,43.0,43.7,47.4,50.178000000000004,,26.0,,27.0
2017-07-11 22:04:00,1.0,5.218999999999999,676.0,601.0,408.0,0.022000000000000002,26.0,27.0,26.2,25.5,26.1,,42.8,43.7,47.8,49.831,,26.0,,27.0
2017-07-11 22:05:00,1.0,6.851,676.0,601.0,411.0,0.022000000000000002,26.0,27.0,26.3,25.5,26.1,,42.8,43.7,47.0,49.805,,26.0,,27.0
2017-07-11 22:06:00,1.0,4.501,673.0,602.0,407.0,0.02,26.0,27.0,26.3,25.5,26.1,,42.8,43.6,47.5,49.206,,26.0,,27.0
2017-07-11 22:07:00,1.0,5.492999999999999,672.0,604.0,405.0,0.02,26.0,27.0,26.3,25.5,26.0,,42.7,43.7,47.3,49.153999999999996,,26.0,,27.0
2017-07-11 22:08:00,1.0,5.5089999999999995,673.0,604.0,407.0,0.023,26.0,24.0,26.3,25.5,26.0,,42.8,43.7,46.9,49.158,,26.0,,24.0
2017-07-11 22:09:00,1.0,4.974,677.0,602.0,409.0,0.023,26.0,24.0,26.3,25.5,26.0,,42.8,43.8,48.1,49.19600000000001,,26.0,,24.0
2017-07-11 22:10:00,1.0,5.142,677.0,602.0,411.0,0.023,26.0,24.0,26.4,25.6,26.0,,42.9,43.8,46.8,49.042,,26.0,,24.0
2017-07-11 22:11:00,1.0,4.547,677.0,602.0,409.0,0.023,26.0,24.0,26.4,25.6,26.0,,42.9,43.9,47.9,49.33600000000001,,26.0,,24.0
2017-07-11 22:12:00,1.0,4.761,679.0,602.0,409.0,0.024,26.0,24.0,26.4,25.6,25.9,,42.9,43.8,48.4,48.799,,26.0,,24.0
2017-07-11 22:13:00,1.0,5.797999999999999,682.0,602.0,409.0,0.024,26.0,24.0,26.4,25.5,25.9,,42.9,44.0,49.0,48.805,,26.0,,24.0
2017-07-11 22:14:00,1.0,5.875,680.0,606.0,409.0,0.024,26.0,24.0,26.4,25.6,25.8,,42.9,43.8,48.6,48.747,,26.0,,24.0
2017-07-11 22:15:00,1.0,6.851,683.0,607.0,409.0,0.024,26.0,24.0,26.5,25.6,25.8,,42.9,43.8,49.4,49.07,,26.0,,24.0
2017-07-11 22:16:00,1.0,6.0729999999999995,681.0,610.0,407.0,0.024,26.0,24.0,26.3,25.6,25.7,,43.0,43.8,48.8,48.597,,26.0,,24.0
2017-07-11 22:17:00,1.0,5.752999999999999,682.0,608.0,407.0,0.024,26.0,24.0,26.4,25.7,25.7,,42.9,43.8,49.0,48.346000000000004,,26.0,,24.0
2017-07-11 22:18:00,1.0,4.761,681.0,605.0,409.0,0.02,26.0,24.0,26.5,25.6,25.7,,43.1,43.8,48.9,48.058,,26.0,,24.0
2017-07-11 22:19:00,1.0,4.746,683.0,602.0,412.0,0.02,26.0,24.0,26.5,25.6,25.6,,42.8,43.1,49.1,48.203,,26.0,,24.0
2017-07-11 22:20:00,1.0,5.31,683.0,602.0,411.0,0.025,26.0,24.0,26.5,25.4,25.6,,41.2,42.8,49.8,48.486000000000004,,26.0,,24.0
2017-07-11 22:21:00,1.0,5.553999999999999,683.0,594.0,412.0,0.025,26.0,24.0,26.4,25.3,25.6,,41.3,42.6,50.0,48.727,,26.0,,24.0
2017-07-11 22:22:00,0.0,5.814,683.0,593.0,411.0,0.031,26.0,24.0,26.3,25.2,25.6,,41.0,42.2,49.7,49.325,,26.0,,24.0
2017-07-11 22:23:00,0.0,5.843999999999999,683.0,590.0,409.0,0.031,26.0,24.0,26.2,25.2,25.5,,41.1,41.9,49.9,49.821999999999996,,26.0,,24.0
2017-07-11 22:24:00,1.0,5.202999999999999,683.0,590.0,409.0,0.036000000000000004,26.0,24.0,26.2,25.2,25.4,,40.4,41.5,49.8,50.7,,26.0,,24.0
2017-07-11 22:25:00,0.0,5.188,682.0,593.0,409.0,0.036000000000000004,26.0,24.0,26.0,25.1,25.4,,40.4,41.2,50.3,50.098,,26.0,,24.0
2017-07-11 22:26:00,0.0,4.547,682.0,594.0,409.0,0.038,26.0,24.0,25.9,25.1,25.4,,40.4,40.9,49.5,50.354,,26.0,,24.0
2017-07-11 22:27:00,1.0,5.447,679.0,592.0,415.0,0.038,26.0,24.0,25.9,25.0,25.3,,40.3,40.8,49.5,50.104,,26.0,,24.0
2017-07-11 22:28:00,1.0,6.165,672.0,587.0,417.0,0.035,26.0,24.0,25.8,25.0,25.3,,39.8,40.6,51.0,50.328,,26.0,,24.0
2017-07-11 22:29:00,1.0,4.928999999999999,672.0,588.0,417.0,0.035,26.0,24.0,25.7,25.0,25.3,,39.6,40.4,50.3,50.742,,26.0,,24.0
2017-07-11 22:30:00,1.0,6.439,673.0,590.0,415.0,0.04,25.0,24.0,25.7,24.9,25.2,,39.3,40.4,50.4,51.236999999999995,,25.0,,24.0
2017-07-11 22:31:00,1.0,5.28,670.0,588.0,413.0,0.04,25.0,24.0,25.6,24.8,25.2,,39.5,40.2,51.4,50.603,,25.0,,24.0
2017-07-11 22:32:00,1.0,6.8820000000000014,668.0,586.0,413.0,0.039,25.0,24.0,25.5,24.8,25.2,,39.1,40.7,50.8,50.375,,25.0,,24.0
2017-07-11 22:33:00,1.0,7.095,669.0,586.0,411.0,0.039,25.0,24.0,25.5,24.7,25.1,,39.0,42.6,50.5,50.18600000000001,,25.0,,24.0
2017-07-11 22:34:00,1.0,6.409,666.0,586.0,409.0,0.057,25.0,24.0,25.5,24.7,25.1,,40.4,44.0,50.4,52.725,,25.0,,24.0
2017-07-11 22:35:00,1.0,6.058,665.0,588.0,412.0,0.057,25.0,24.0,25.4,24.7,25.1,,42.5,43.4,51.0,53.122,,25.0,,24.0
2017-07-11 22:36:00,1.0,6.271,661.0,588.0,412.0,0.026000000000000002,25.0,24.0,25.4,24.8,25.0,,42.2,43.2,51.1,54.62,,25.0,,24.0
2017-07-11 22:37:00,1.0,6.622000000000001,662.0,593.0,414.0,0.026000000000000002,25.0,24.0,25.4,24.8,25.0,,41.6,43.0,51.3,53.472,,25.0,,24.0
2017-07-11 22:38:00,1.0,6.287000000000001,665.0,592.0,416.0,0.027999999999999997,25.0,30.0,25.5,24.9,24.9,,41.7,42.9,50.9,53.333,,25.0,,30.0
2017-07-11 22:39:00,1.0,6.989,662.0,593.0,415.0,0.027999999999999997,25.0,30.0,25.5,24.9,24.9,,41.9,42.8,50.8,52.67100000000001,,25.0,,30.0
2017-07-11 22:40:00,1.0,5.28,656.0,592.0,416.0,0.022000000000000002,25.0,30.0,25.5,25.0,24.9,,41.9,42.7,51.0,52.778,,25.0,,30.0
2017-07-11 22:41:00,1.0,5.997000000000001,659.0,594.0,415.0,0.022000000000000002,25.0,30.0,25.6,25.0,24.8,,42.0,42.8,52.0,53.042,,25.0,,30.0
2017-07-11 22:42:00,1.0,6.165,666.0,595.0,412.0,0.018000000000000002,25.0,30.0,25.6,25.1,24.8,,41.9,42.9,51.7,52.70399999999999,,25.0,,30.0
2017-07-11 22:43:00,1.0,6.638,665.0,593.0,407.0,0.018000000000000002,25.0,30.0,25.6,25.1,24.8,,41.9,42.9,51.2,52.658,,25.0,,30.0
2017-07-11 22:44:00,1.0,7.187,665.0,590.0,407.0,0.02,25.0,30.0,25.7,25.1,24.7,,41.9,42.9,51.7,52.203,,25.0,,30.0
2017-07-11 22:45:00,1.0,6.104,664.0,593.0,409.0,0.02,25.0,30.0,25.7,25.1,24.7,,42.0,42.9,52.4,51.87300000000001,,25.0,,30.0
2017-07-11 22:46:00,1.0,6.6679999999999975,661.0,594.0,409.0,0.02,25.0,30.0,25.7,25.2,24.6,,42.0,43.0,51.5,52.763999999999996,,25.0,,30.0
2017-07-11 22:47:00,1.0,6.79,661.0,593.0,409.0,0.02,25.0,30.0,25.7,25.2,24.6,,42.0,43.0,51.7,52.053999999999995,,25.0,,30.0
2017-07-11 22:48:00,1.0,6.3629999999999995,656.0,594.0,409.0,0.02,25.0,30.0,25.8,25.2,24.6,,42.1,43.1,51.9,53.51300000000001,,25.0,,30.0
2017-07-11 22:49:00,1.0,8.713,654.0,598.0,409.0,0.02,25.0,30.0,25.8,25.2,24.5,,42.1,43.2,51.8,51.67,,25.0,,30.0
2017-07-11 22:50:00,1.0,6.165,650.0,599.0,409.0,0.02,25.0,30.0,25.8,25.3,24.5,,42.1,43.1,51.9,51.525,,25.0,,30.0
2017-07-11 22:51:00,1.0,7.645,649.0,597.0,406.0,0.02,25.0,30.0,25.8,25.3,24.4,,42.1,43.2,51.8,51.162,,25.0,,30.0
2017-07-11 22:52:00,1.0,6.973,650.0,600.0,403.0,0.021,25.0,30.0,25.9,25.3,24.4,,42.1,43.2,51.8,50.95399999999999,,25.0,,30.0
2017-07-11 22:53:00,1.0,8.85,654.0,602.0,402.0,0.021,25.0,30.0,25.9,25.3,24.4,,42.1,43.2,51.7,50.9,,25.0,,30.0
2017-07-11 22:54:00,1.0,8.499,656.0,602.0,408.0,0.021,25.0,30.0,25.9,25.4,24.3,,42.1,43.2,51.8,54.093,,25.0,,30.0
2017-07-11 22:55:00,1.0,6.377999999999999,661.0,605.0,411.0,0.021,25.0,30.0,25.9,25.4,24.3,,42.1,43.2,51.9,50.825,,25.0,,30.0
2017-07-11 22:56:00,1.0,5.921,658.0,607.0,409.0,0.021,25.0,30.0,26.0,25.4,24.3,,42.2,43.2,52.0,49.318999999999996,,25.0,,30.0
2017-07-11 22:57:00,1.0,5.875,656.0,608.0,413.0,0.021,25.0,30.0,26.0,25.3,24.2,,42.2,43.0,53.1,48.325,,25.0,,30.0
2017-07-11 22:58:00,1.0,6.5,659.0,602.0,412.0,0.015,25.0,30.0,26.0,25.3,24.2,,42.3,42.9,52.5,48.453,,25.0,,30.0
2017-07-11 22:59:00,1.0,5.02,653.0,602.0,408.0,0.015,25.0,30.0,26.0,25.2,24.2,,41.6,42.3,53.9,48.687,,25.0,,30.0
2017-07-11 23:00:00,1.0,5.142,653.0,599.0,408.0,0.021,28.0,30.0,26.0,25.1,24.2,,40.8,41.9,54.7,49.262,,28.0,,30.0
2017-07-11 23:01:00,1.0,6.8210000000000015,657.0,600.0,412.0,0.021,28.0,30.0,25.9,25.0,24.1,,40.4,41.8,53.7,49.777,,28.0,,30.0
2017-07-11 23:02:00,1.0,7.05,657.0,597.0,410.0,0.040999999999999995,28.0,30.0,25.9,24.9,24.1,,40.2,43.2,53.4,49.177,,28.0,,30.0
2017-07-11 23:03:00,1.0,5.631,662.0,599.0,406.0,0.040999999999999995,28.0,30.0,25.8,24.9,24.1,,40.3,44.6,53.2,50.215,,28.0,,30.0
2017-07-11 23:04:00,1.0,6.3629999999999995,665.0,599.0,407.0,0.046,28.0,30.0,25.8,24.9,24.0,,42.3,45.1,52.8,51.148999999999994,,28.0,,30.0
2017-07-11 23:05:00,1.0,5.631,664.0,602.0,406.0,0.046,28.0,30.0,25.8,25.0,24.0,,43.5,44.9,52.6,52.763999999999996,,28.0,,30.0
2017-07-11 23:06:00,1.0,5.202999999999999,664.0,601.0,410.0,0.022000000000000002,28.0,30.0,25.8,25.0,24.0,,43.9,44.6,52.7,52.688,,28.0,,30.0
2017-07-11 23:07:00,1.0,7.141,660.0,599.0,410.0,0.022000000000000002,28.0,30.0,25.8,25.0,23.9,,42.8,44.4,52.3,53.625,,28.0,,30.0
2017-07-11 23:08:00,1.0,6.851,661.0,599.0,410.0,0.027000000000000003,28.0,24.0,25.8,25.1,23.9,,42.7,44.1,52.6,53.243,,28.0,,24.0
2017-07-11 23:09:00,1.0,6.622000000000001,662.0,599.0,413.0,0.027000000000000003,28.0,24.0,25.8,25.1,23.9,,42.8,44.0,52.5,53.716,,28.0,,24.0
2017-07-11 23:10:00,1.0,6.5920000000000005,664.0,599.0,410.0,0.025,28.0,24.0,25.8,25.1,23.8,,42.9,44.0,52.3,53.221000000000004,,28.0,,24.0
2017-07-11 23:11:00,1.0,6.18,665.0,598.0,410.0,0.025,28.0,24.0,25.8,25.2,23.8,,43.0,44.0,52.3,53.015,,28.0,,24.0
