Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_DNR,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_DNR,T_HBO_OUT,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_DNR,RH_HBO_OUT,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-07 03:36:00,1.0,7.019,1.12,7.81,670.0,819.0,445.0,650.0,465.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.9,11.807,51.4,54.3,58.4,50.3,75.1,60.937,,20.0,,18.0
2018-02-07 03:37:00,0.0,7.523,1.26,7.52,672.0,819.0,444.0,650.0,464.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.9,11.807,51.4,54.3,58.6,50.4,75.2,61.085,,20.0,,18.0
2018-02-07 03:38:00,1.0,7.4460000000000015,1.35,8.09,670.0,822.0,441.0,655.0,462.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.8,11.807,51.4,54.3,58.5,50.3,75.5,61.085,,20.0,,18.0
2018-02-07 03:39:00,0.0,7.034,1.08,7.57,675.0,825.0,449.0,650.0,464.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.8,11.807,51.4,54.2,58.5,50.3,75.9,61.026,,20.0,,18.0
2018-02-07 03:40:00,0.0,7.095,1.21,7.64,679.0,826.0,448.0,652.0,466.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.8,11.807,51.4,54.2,58.5,50.3,76.2,61.114,,20.0,,18.0
2018-02-07 03:41:00,1.0,7.233,1.12,7.28,681.0,826.0,446.0,651.0,470.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.9,11.807,51.4,54.2,58.5,50.3,76.3,61.144,,20.0,,18.0
2018-02-07 03:42:00,1.0,8.026,1.09,7.52,680.0,826.0,441.0,654.0,468.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.8,11.807,51.4,54.2,58.5,50.3,76.3,61.173,,20.0,,18.0
2018-02-07 03:43:00,1.0,6.317,1.16,7.54,682.0,828.0,438.0,655.0,470.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.8,11.807,51.4,54.3,58.4,50.3,76.0,61.202,,20.0,,18.0
2018-02-07 03:44:00,0.0,7.309,1.11,7.45,684.0,822.0,440.0,653.0,471.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.8,11.807,51.4,54.2,58.5,50.3,76.1,61.202,,20.0,,18.0
2018-02-07 03:45:00,1.0,7.416,1.03,7.16,682.0,816.0,438.0,653.0,475.0,,20.0,18.0,19.1,18.6,16.1,19.2,7.8,11.807,51.3,54.2,58.5,50.3,76.4,61.232,,20.0,,18.0
2018-02-07 03:46:00,1.0,6.377999999999999,1.18,7.11,681.0,810.0,440.0,652.0,473.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.9,11.807,51.4,54.2,58.5,50.3,76.5,61.144,,20.0,,18.0
2018-02-07 03:47:00,1.0,6.8210000000000015,1.1,7.23,681.0,809.0,436.0,654.0,473.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.8,11.783,51.3,54.1,58.5,50.2,76.3,61.081,,20.0,,18.0
2018-02-07 03:48:00,1.0,6.806,1.27,7.11,684.0,802.0,435.0,654.0,471.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.9,11.783,51.3,54.1,58.5,50.2,76.2,61.11,,20.0,,18.0
2018-02-07 03:49:00,1.0,6.5310000000000015,1.13,6.79,683.0,799.0,438.0,653.0,473.0,,20.0,18.0,19.0,18.6,16.1,19.2,7.8,11.759,51.3,54.2,58.5,50.3,76.0,61.224,,20.0,,18.0
2018-02-07 03:50:00,1.0,5.402,0.9,6.62,683.0,798.0,434.0,654.0,473.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.8,11.759,51.3,54.2,58.5,50.2,75.6,61.253,,20.0,,18.0
2018-02-07 03:51:00,1.0,5.2639999999999985,1.04,6.51,681.0,797.0,434.0,654.0,473.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.8,11.734000000000002,51.3,54.2,58.5,50.3,75.1,61.132,,20.0,,18.0
2018-02-07 03:52:00,1.0,6.256,0.98,6.7,675.0,798.0,432.0,653.0,474.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.8,11.71,51.4,54.3,58.4,50.2,74.7,61.069,,20.0,,18.0
2018-02-07 03:53:00,1.0,5.325,0.97,6.59,678.0,795.0,438.0,652.0,472.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.8,11.686,51.3,54.3,58.5,50.3,74.4,61.094,,20.0,,18.0
2018-02-07 03:54:00,1.0,5.6610000000000005,1.1,6.75,675.0,795.0,441.0,658.0,473.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.8,11.662,51.3,54.2,58.5,50.2,74.4,61.09,,20.0,,18.0
2018-02-07 03:55:00,1.0,5.386,1.09,6.85,677.0,798.0,443.0,657.0,475.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.7,11.662,51.3,54.4,58.4,50.2,74.3,61.178,,20.0,,18.0
2018-02-07 03:56:00,1.0,6.409,1.15,6.93,672.0,803.0,448.0,658.0,475.0,,20.0,18.0,19.0,18.5,16.1,19.1,7.7,11.662,51.3,54.5,58.5,50.3,74.2,61.119,,20.0,,18.0
2018-02-07 03:57:00,1.0,6.087999999999999,1.28,6.92,669.0,813.0,451.0,660.0,473.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.7,11.637,51.3,54.7,58.5,50.2,74.0,61.027,,20.0,,18.0
2018-02-07 03:58:00,1.0,5.585,0.95,6.61,671.0,819.0,449.0,659.0,474.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.6,11.613,51.3,54.8,58.5,50.2,73.9,61.14100000000001,,20.0,,18.0
2018-02-07 03:59:00,1.0,5.249,0.98,6.61,671.0,826.0,446.0,657.0,481.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.6,11.613,51.4,55.0,58.5,50.2,73.8,61.405,,20.0,,18.0
2018-02-07 04:00:00,0.0,6.5310000000000015,1.2,6.89,672.0,835.0,447.0,658.0,482.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.6,11.613,51.3,54.9,58.5,50.2,73.9,61.464,,20.0,,18.0
2018-02-07 04:01:00,1.0,6.377999999999999,1.06,6.75,674.0,839.0,445.0,658.0,480.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.5,11.613,51.4,54.9,58.4,50.1,74.1,61.464,,20.0,,18.0
2018-02-07 04:02:00,1.0,5.859,1.27,6.67,672.0,844.0,445.0,657.0,480.0,,20.0,18.0,19.0,18.5,16.1,19.2,7.5,11.613,51.3,55.0,58.2,50.2,74.4,61.435,,20.0,,18.0
2018-02-07 04:03:00,0.0,5.462999999999999,1.11,6.63,675.0,847.0,443.0,659.0,478.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.5,11.613,51.3,55.0,58.4,50.2,74.7,61.494,,20.0,,18.0
2018-02-07 04:04:00,1.0,6.8820000000000014,1.23,6.71,675.0,854.0,445.0,654.0,477.0,,20.0,18.0,19.0,18.6,16.0,19.2,7.5,11.613,51.3,54.9,58.3,50.2,74.8,61.523,,20.0,,18.0
2018-02-07 04:05:00,1.0,5.386,1.28,6.51,679.0,858.0,444.0,659.0,477.0,,20.0,18.0,19.0,18.6,16.0,19.2,7.5,11.613,51.3,54.9,58.5,50.2,74.8,61.523,,20.0,,18.0
2018-02-07 04:06:00,1.0,6.424,1.2,6.52,680.0,857.0,445.0,663.0,477.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.4,11.613,51.3,54.8,58.5,50.2,74.8,61.494,,20.0,,18.0
2018-02-07 04:07:00,1.0,6.087999999999999,1.24,6.61,683.0,863.0,448.0,667.0,477.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.4,11.589,51.3,54.8,58.5,50.3,74.7,61.372,,20.0,,18.0
2018-02-07 04:08:00,0.0,6.165,1.28,6.69,684.0,863.0,455.0,669.0,478.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.4,11.589,51.2,54.7,58.5,50.3,74.5,61.107,,20.0,,18.0
2018-02-07 04:09:00,1.0,5.797999999999999,1.3,6.67,685.0,867.0,462.0,669.0,483.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.3,11.565,51.3,54.8,58.4,50.3,74.4,61.045,,20.0,,18.0
2018-02-07 04:10:00,1.0,6.165,1.48,6.77,689.0,870.0,453.0,674.0,483.0,,20.0,18.0,19.0,18.5,16.0,19.2,7.3,11.565,51.3,54.7,58.4,50.2,74.4,61.045,,20.0,,18.0
2018-02-07 04:11:00,1.0,6.027,1.35,6.53,692.0,871.0,452.0,674.0,481.0,,20.0,18.0,18.9,18.5,16.0,19.2,7.3,11.54,51.3,54.7,58.4,50.2,74.4,61.07,,20.0,,18.0
2018-02-07 04:12:00,1.0,5.6,1.34,6.58,691.0,866.0,453.0,675.0,477.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.2,11.515999999999998,51.3,54.7,58.4,50.2,74.3,61.066,,19.0,,18.0
2018-02-07 04:13:00,1.0,5.676,1.5,6.44,690.0,867.0,452.0,671.0,475.0,,19.0,18.0,19.0,18.5,16.0,19.2,7.2,11.515999999999998,51.3,54.7,58.5,50.2,74.6,61.184,,19.0,,18.0
2018-02-07 04:14:00,1.0,5.905,1.35,6.2,692.0,869.0,454.0,669.0,472.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.2,11.492,51.3,54.9,58.5,50.3,75.1,61.268,,19.0,,18.0
2018-02-07 04:15:00,1.0,5.509,1.3,6.23,694.0,871.0,449.0,669.0,469.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.2,11.467,51.3,54.9,58.5,50.2,75.1,61.234,,19.0,,18.0
2018-02-07 04:16:00,0.0,6.2410000000000005,1.24,6.52,690.0,874.0,446.0,667.0,468.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.1,11.443,51.3,54.9,58.5,50.2,75.3,61.377,,19.0,,18.0
2018-02-07 04:17:00,1.0,5.585,1.43,6.35,689.0,881.0,451.0,672.0,472.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.1,11.443,51.3,54.9,58.4,50.2,75.9,61.465,,19.0,,18.0
2018-02-07 04:18:00,1.0,6.0120000000000005,1.34,6.37,692.0,888.0,453.0,675.0,475.0,,19.0,18.0,18.9,18.5,16.0,19.2,7.1,11.419,51.3,54.8,58.5,50.2,76.6,61.49100000000001,,19.0,,18.0
2018-02-07 04:19:00,1.0,5.768,1.31,6.49,691.0,887.0,451.0,672.0,477.0,,19.0,18.0,18.9,18.5,16.0,19.1,7.1,11.419,51.3,54.7,58.4,50.1,76.7,61.46100000000001,,19.0,,18.0
2018-02-07 04:20:00,1.0,6.073,1.44,6.59,689.0,886.0,453.0,672.0,480.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.1,11.419,51.3,54.7,58.5,50.1,77.3,61.57899999999999,,19.0,,18.0
2018-02-07 04:21:00,1.0,7.401,1.42,6.43,690.0,884.0,452.0,675.0,480.0,,19.0,18.0,18.9,18.5,16.0,19.1,7.1,11.419,51.3,54.7,58.5,50.2,76.9,61.637,,19.0,,18.0
2018-02-07 04:22:00,1.0,6.271,1.2,6.34,692.0,884.0,454.0,675.0,475.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.1,11.419,51.3,54.6,58.5,50.1,76.7,61.725,,19.0,,18.0
2018-02-07 04:23:00,1.0,5.417000000000002,1.35,6.3,692.0,877.0,459.0,675.0,477.0,,19.0,18.0,18.9,18.5,16.0,19.1,7.1,11.419,51.3,54.6,58.4,50.2,76.7,61.725,,19.0,,18.0
2018-02-07 04:24:00,1.0,5.8439999999999985,1.47,6.55,691.0,870.0,459.0,674.0,475.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.6,58.5,50.1,76.6,61.637,,19.0,,18.0
2018-02-07 04:25:00,1.0,6.195,1.44,6.45,690.0,867.0,453.0,676.0,475.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.5,58.5,50.2,77.0,61.637,,19.0,,18.0
2018-02-07 04:26:00,1.0,5.829,1.51,6.38,692.0,865.0,448.0,676.0,475.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.5,58.4,50.1,76.6,61.667,,19.0,,18.0
2018-02-07 04:27:00,1.0,6.3020000000000005,1.45,6.4,692.0,863.0,451.0,675.0,473.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.5,58.4,50.1,76.7,61.725,,19.0,,18.0
2018-02-07 04:28:00,1.0,5.4929999999999986,1.46,6.37,695.0,863.0,448.0,677.0,472.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.5,58.4,50.1,76.5,61.637,,19.0,,18.0
2018-02-07 04:29:00,1.0,6.256,1.45,6.48,692.0,858.0,451.0,675.0,471.0,,19.0,18.0,18.9,18.5,15.9,19.1,7.0,11.419,51.3,54.5,58.4,50.1,76.3,61.402,,19.0,,18.0
2018-02-07 04:30:00,1.0,5.905,1.28,6.4,690.0,863.0,453.0,675.0,473.0,,19.0,18.0,18.9,18.4,15.9,19.1,7.0,11.419,51.3,54.5,58.4,50.1,76.4,61.608,,19.0,,18.0
2018-02-07 04:31:00,1.0,5.5539999999999985,1.38,6.35,692.0,869.0,452.0,676.0,473.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.9,11.394,51.3,54.5,58.4,50.1,76.7,61.398,,19.0,,18.0
2018-02-07 04:32:00,0.0,5.6,1.5,6.52,695.0,876.0,451.0,674.0,477.0,,19.0,18.0,18.9,18.5,15.9,19.1,6.9,11.394,51.3,54.7,58.4,50.1,76.9,61.31,,19.0,,18.0
2018-02-07 04:33:00,1.0,6.424,1.36,6.35,694.0,884.0,453.0,677.0,480.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.9,11.37,51.3,54.6,58.4,50.1,77.0,61.306,,19.0,,18.0
2018-02-07 04:34:00,1.0,7.309,1.2,6.5,692.0,879.0,455.0,675.0,480.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.9,11.37,51.3,54.7,58.4,50.1,76.9,61.33600000000001,,19.0,,18.0
2018-02-07 04:35:00,1.0,5.982,1.36,6.51,692.0,877.0,452.0,675.0,481.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.9,11.37,51.3,54.7,58.4,50.1,77.7,61.424,,19.0,,18.0
2018-02-07 04:36:00,1.0,6.149,1.25,6.19,691.0,869.0,451.0,675.0,480.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.8,11.37,51.3,54.7,58.4,50.1,77.5,61.541,,19.0,,18.0
2018-02-07 04:37:00,1.0,5.936,1.29,6.48,692.0,871.0,446.0,671.0,484.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.8,11.37,51.3,54.6,58.3,50.1,77.5,61.424,,19.0,,18.0
2018-02-07 04:38:00,1.0,5.234,1.61,6.35,694.0,868.0,445.0,669.0,487.0,,19.0,18.0,18.9,18.4,15.9,19.1,6.8,11.345999999999998,51.3,54.7,58.4,50.1,77.5,61.596,,19.0,,18.0
2018-02-07 04:39:00,1.0,5.097,1.56,6.13,695.0,869.0,450.0,671.0,485.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.345999999999998,51.3,54.7,58.4,50.1,77.8,61.654,,19.0,,17.0
2018-02-07 04:40:00,1.0,6.027,1.5,6.18,698.0,878.0,446.0,675.0,486.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.345999999999998,51.3,54.8,58.4,50.1,78.0,61.684,,19.0,,17.0
2018-02-07 04:41:00,0.0,5.982,1.44,6.23,699.0,882.0,446.0,678.0,489.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.345999999999998,51.3,54.6,58.3,50.1,77.9,61.654,,19.0,,17.0
2018-02-07 04:42:00,1.0,6.058,1.17,6.29,700.0,882.0,444.0,677.0,489.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.3,54.6,58.4,50.0,78.1,61.65,,19.0,,17.0
2018-02-07 04:43:00,1.0,6.256,1.28,6.33,703.0,874.0,446.0,676.0,486.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.2,54.5,58.4,50.1,78.3,61.768,,19.0,,17.0
2018-02-07 04:44:00,1.0,5.31,1.43,6.2,703.0,866.0,454.0,678.0,486.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.3,54.5,58.4,50.1,78.3,61.68,,19.0,,17.0
2018-02-07 04:45:00,1.0,6.149,1.3,5.99,703.0,866.0,446.0,681.0,486.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.3,54.5,58.4,50.0,78.5,61.621,,19.0,,17.0
2018-02-07 04:46:00,1.0,6.226,1.21,6.2,699.0,868.0,446.0,681.0,484.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.2,54.4,58.4,50.0,78.4,61.65,,19.0,,17.0
2018-02-07 04:47:00,1.0,5.89,1.26,6.2,696.0,866.0,446.0,679.0,485.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.8,11.321,51.2,54.4,58.4,50.0,78.3,61.68,,19.0,,17.0
2018-02-07 04:48:00,0.0,5.127000000000002,1.49,6.1,695.0,863.0,442.0,678.0,489.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.7,11.321,51.2,54.4,58.4,50.0,78.5,61.797,,19.0,,17.0
2018-02-07 04:49:00,1.0,5.356,1.25,6.31,692.0,858.0,446.0,677.0,492.0,,19.0,17.0,18.8,18.4,15.9,19.1,6.8,11.297,51.2,54.4,58.4,50.0,78.5,61.881,,19.0,,17.0
2018-02-07 04:50:00,1.0,5.783,1.51,6.19,694.0,858.0,447.0,676.0,489.0,,19.0,17.0,18.9,18.4,15.9,19.1,6.7,11.297,51.2,54.4,58.4,50.0,78.6,61.93899999999999,,19.0,,17.0
2018-02-07 04:51:00,0.0,5.5539999999999985,1.44,6.47,695.0,857.0,451.0,675.0,489.0,,19.0,17.0,18.8,18.4,15.9,19.0,6.7,11.297,51.2,54.3,58.4,50.0,78.5,61.91,,19.0,,17.0
2018-02-07 04:52:00,1.0,5.6610000000000005,1.34,6.14,699.0,852.0,456.0,674.0,489.0,,19.0,17.0,18.8,18.4,15.9,19.0,6.7,11.297,51.2,54.3,58.4,50.0,78.8,61.852,,19.0,,17.0
2018-02-07 04:53:00,1.0,4.852,1.34,6.23,694.0,844.0,459.0,677.0,486.0,,19.0,17.0,18.8,18.4,15.9,19.0,6.7,11.297,51.2,54.3,58.3,50.0,78.6,61.793,,19.0,,17.0
2018-02-07 04:54:00,1.0,5.631,1.39,6.17,698.0,839.0,459.0,681.0,485.0,,19.0,17.0,18.8,18.4,15.9,19.0,6.7,11.297,51.2,54.2,58.4,50.0,78.5,61.734,,19.0,,17.0
2018-02-07 04:55:00,0.0,5.325,1.15,6.14,696.0,844.0,459.0,681.0,487.0,,19.0,17.0,18.8,18.4,15.8,19.0,6.7,11.297,51.2,54.2,58.3,50.0,78.8,61.852,,19.0,,17.0
2018-02-07 04:56:00,0.0,5.402,1.47,5.96,698.0,841.0,465.0,684.0,486.0,,19.0,17.0,18.8,18.4,15.8,19.0,6.7,11.297,51.2,54.2,58.3,50.0,78.5,61.822,,19.0,,17.0
2018-02-07 04:57:00,1.0,5.371,1.47,5.94,699.0,839.0,465.0,683.0,489.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.7,11.273,51.2,54.2,58.4,50.0,78.7,61.642,,19.0,,17.0
2018-02-07 04:58:00,1.0,5.707000000000002,1.25,6.14,699.0,844.0,463.0,681.0,489.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.7,11.273,51.2,54.2,58.3,50.0,78.8,61.73,,19.0,,17.0
2018-02-07 04:59:00,0.0,6.439,1.38,6.0,700.0,844.0,459.0,681.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.7,11.273,51.2,54.2,58.3,50.0,78.8,61.789,,19.0,,17.0
2018-02-07 05:00:00,1.0,5.2029999999999985,1.28,6.0,706.0,841.0,463.0,681.0,489.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.273,51.2,54.2,58.3,50.0,78.7,61.789,,19.0,,17.0
2018-02-07 05:01:00,1.0,5.386,1.26,5.94,707.0,841.0,465.0,678.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.273,51.2,54.2,58.3,50.0,78.5,61.789,,19.0,,17.0
2018-02-07 05:02:00,1.0,5.631,1.26,6.09,707.0,839.0,467.0,677.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.273,51.2,54.2,58.3,49.9,78.5,61.81800000000001,,19.0,,17.0
2018-02-07 05:03:00,1.0,5.142,1.38,6.09,706.0,838.0,466.0,677.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.273,51.2,54.2,58.4,49.9,78.8,61.81800000000001,,19.0,,17.0
2018-02-07 05:04:00,1.0,5.081,1.35,6.27,706.0,838.0,461.0,676.0,490.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.248,51.2,54.1,58.2,50.0,79.0,61.697,,19.0,,17.0
2018-02-07 05:05:00,1.0,5.2189999999999985,1.66,6.04,707.0,839.0,456.0,681.0,489.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.6,11.248,51.2,54.1,58.3,50.0,78.5,61.755,,19.0,,17.0
2018-02-07 05:06:00,1.0,4.791,1.43,5.9,707.0,836.0,454.0,681.0,491.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.248,51.2,54.1,58.4,49.9,78.5,61.87300000000001,,19.0,,17.0
2018-02-07 05:07:00,0.0,5.57,1.36,6.01,707.0,835.0,456.0,683.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.248,51.2,54.1,58.4,49.9,78.5,62.019,,19.0,,17.0
2018-02-07 05:08:00,0.0,5.509,1.27,6.31,704.0,838.0,459.0,684.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.248,51.1,54.2,58.4,50.0,78.9,61.755,,19.0,,17.0
2018-02-07 05:09:00,1.0,5.6610000000000005,1.44,5.85,707.0,835.0,455.0,688.0,486.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.224,51.2,54.1,58.4,49.9,79.1,61.75100000000001,,19.0,,17.0
2018-02-07 05:10:00,1.0,5.4929999999999986,1.48,5.72,712.0,836.0,453.0,688.0,485.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.224,51.1,54.1,58.4,50.0,79.3,61.956,,19.0,,17.0
2018-02-07 05:11:00,1.0,5.28,1.49,5.9,709.0,835.0,456.0,688.0,485.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.224,51.1,54.1,58.4,49.9,79.2,61.956,,19.0,,17.0
2018-02-07 05:12:00,1.0,5.188,1.7,5.7,706.0,835.0,459.0,686.0,485.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.224,51.1,54.1,58.3,50.0,79.6,62.015,,19.0,,17.0
2018-02-07 05:13:00,0.0,4.974,1.3,6.38,706.0,835.0,463.0,681.0,483.0,,19.0,17.0,18.8,18.3,15.8,19.0,6.5,11.224,51.1,54.1,58.3,49.9,79.6,61.69300000000001,,19.0,,17.0
2018-02-07 05:14:00,0.0,4.9289999999999985,1.29,6.13,705.0,844.0,467.0,683.0,484.0,,19.0,17.0,18.8,18.2,15.8,19.0,6.5,11.224,51.1,54.3,58.3,49.9,80.5,61.78100000000001,,19.0,,17.0
2018-02-07 05:15:00,1.0,4.944,1.35,6.13,703.0,847.0,467.0,681.0,485.0,,19.0,17.0,18.8,18.2,15.8,19.0,6.5,11.2,51.1,54.1,58.3,49.9,80.5,61.952,,19.0,,17.0
2018-02-07 05:16:00,0.0,4.654,1.51,6.08,700.0,847.0,465.0,682.0,483.0,,19.0,17.0,18.8,18.2,15.8,19.0,6.5,11.2,51.1,54.0,58.3,49.9,79.7,61.952,,19.0,,17.0
2018-02-07 05:17:00,1.0,5.4929999999999986,1.33,5.88,703.0,849.0,459.0,681.0,481.0,,19.0,17.0,18.8,18.2,15.8,19.0,6.5,11.175,51.1,54.1,58.3,50.0,79.7,61.831,,19.0,,17.0
2018-02-07 05:18:00,1.0,4.9289999999999985,1.36,5.91,700.0,841.0,465.0,682.0,481.0,,19.0,17.0,18.8,18.2,15.8,19.0,6.5,11.175,51.2,54.0,58.3,49.9,79.3,61.802,,19.0,,17.0
2018-02-07 05:19:00,1.0,4.547,1.34,6.0,703.0,831.0,466.0,684.0,482.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.5,11.127,51.1,54.1,58.3,49.9,79.1,61.852,,19.0,,17.0
2018-02-07 05:20:00,1.0,4.6080000000000005,1.43,5.83,703.0,827.0,468.0,686.0,481.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.5,11.102,51.1,54.0,58.4,49.9,79.2,61.79,,19.0,,17.0
2018-02-07 05:21:00,1.0,5.2029999999999985,1.36,5.59,707.0,823.0,463.0,693.0,484.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.5,11.078,51.1,54.1,58.4,49.9,79.3,61.844,,19.0,,17.0
2018-02-07 05:22:00,1.0,5.005,1.33,5.72,706.0,826.0,465.0,692.0,486.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.5,11.053,51.1,54.1,58.3,49.9,79.2,62.074,,19.0,,17.0
2018-02-07 05:23:00,1.0,4.913,1.55,5.6,703.0,827.0,466.0,690.0,486.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.5,11.029000000000002,51.1,54.1,58.3,49.9,79.1,61.953,,19.0,,17.0
2018-02-07 05:24:00,1.0,5.097,1.24,5.42,705.0,828.0,465.0,686.0,483.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,11.029000000000002,51.1,54.1,58.3,49.9,79.3,61.924,,19.0,,17.0
2018-02-07 05:25:00,0.0,4.852,1.19,5.66,701.0,829.0,468.0,684.0,477.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.98,51.1,54.0,58.3,49.9,79.4,61.798,,19.0,,17.0
2018-02-07 05:26:00,0.0,4.715,1.23,5.63,701.0,826.0,463.0,690.0,473.0,,19.0,17.0,18.7,18.2,15.7,19.0,6.4,10.956,51.2,54.0,58.3,49.9,79.3,61.911,,19.0,,17.0
2018-02-07 05:27:00,1.0,3.922,1.24,5.31,703.0,826.0,459.0,690.0,475.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.932,51.1,54.0,58.3,49.9,79.4,62.024,,19.0,,17.0
2018-02-07 05:28:00,1.0,5.462999999999999,1.37,5.34,704.0,826.0,462.0,690.0,474.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.932,51.1,54.1,58.3,49.9,79.4,62.112,,19.0,,17.0
2018-02-07 05:29:00,1.0,4.181,1.27,5.7,703.0,831.0,468.0,690.0,474.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.907,51.1,54.1,58.3,49.9,79.5,62.166,,19.0,,17.0
2018-02-07 05:30:00,0.0,5.9510000000000005,1.32,5.63,705.0,836.0,466.0,690.0,471.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.883,51.1,54.2,58.3,49.9,79.7,62.133,,19.0,,17.0
