Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_LOFT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_LOFT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-02 02:17:00,5.02,1.0,452.0,863.0,461.0,371.0,0.0,11.0,11.0,19.1,18.7,16.8,10.5,17.98888889,17.464174800000002,17.20111111,15.86722222,22.94388889,10.19777778,41.7,45.5,41.9,85.7,46.11,51.549,47.773,42.434,33.073,94.027,,11.0,,11.0
2018-03-02 02:18:00,4.959,2.0,455.0,864.0,462.0,371.0,0.014,11.0,11.0,19.1,18.7,16.7,10.4,17.98888889,17.464174800000002,17.20111111,15.89111111,23.04,10.17277778,41.7,45.6,41.8,87.5,46.173,51.58,47.742,42.342,32.881,94.071,,11.0,,11.0
2018-03-02 02:19:00,5.28,1.0,453.0,858.0,462.0,374.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.98888889,17.464174800000002,17.17722222,15.89111111,23.13611111,10.17277778,41.7,45.4,41.8,85.9,46.14100000000001,51.611,47.77,42.405,32.69,94.148,,11.0,,11.0
2018-03-02 02:20:00,5.797999999999999,1.0,448.0,844.0,462.0,374.0,0.016,11.0,11.0,19.1,18.7,16.8,10.5,17.98888889,17.48751,17.17722222,15.915,23.23222222,10.14888889,41.7,45.8,41.8,84.8,46.173,51.521,47.707,42.408,32.565,94.217,,11.0,,11.0
2018-03-02 02:21:00,0.946,1.0,448.0,833.0,466.0,374.0,0.0,11.0,11.0,19.0,18.7,16.8,10.5,17.98888889,17.5114008,17.17722222,15.93888889,23.32777778,10.14888889,42.0,45.7,41.8,85.5,46.14100000000001,51.58600000000001,47.77,42.44300000000001,32.44,94.217,,11.0,,11.0
2018-03-02 02:22:00,0.0,1.0,448.0,833.0,466.0,372.0,0.014,11.0,11.0,19.1,18.7,16.7,10.5,17.98888889,17.5591824,17.17722222,15.93888889,23.42388889,10.14888889,41.7,45.8,41.8,84.7,46.14100000000001,51.53100000000001,47.739,42.379,32.281,94.268,,11.0,,11.0
2018-03-02 02:23:00,0.0,1.0,448.0,840.0,467.0,370.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.98888889,17.5591824,17.17722222,15.96277778,23.52111111,10.14888889,41.6,45.9,41.8,85.8,46.173,51.5,47.739,42.414,32.189,94.37,,11.0,,11.0
2018-03-02 02:24:00,0.0,1.0,445.0,851.0,466.0,368.0,0.014,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.5591824,17.17722222,15.98611111,23.56888889,10.12388889,41.6,45.7,41.8,85.5,46.17,51.5,47.707,42.448,32.06,94.313,,11.0,,11.0
2018-03-02 02:25:00,0.0,1.0,445.0,856.0,465.0,367.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.98888889,17.5591824,17.17722222,15.98611111,23.665,10.12388889,41.6,45.7,41.9,84.8,46.14100000000001,51.562,47.77,42.32100000000001,31.934,94.389,,11.0,,11.0
2018-03-02 02:26:00,0.0,1.0,445.0,853.0,461.0,372.0,0.015,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.535291600000004,17.17722222,16.01,23.71277778,10.1,41.7,45.7,41.8,84.9,46.17,51.589,47.77,42.26,31.871,94.408,,11.0,,11.0
2018-03-02 02:27:00,0.0,1.0,442.0,858.0,462.0,373.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.5114008,17.17722222,16.03388889,23.785,10.1,41.6,45.6,41.8,86.1,46.139,51.617,47.801,42.326,31.777,94.382,,11.0,,11.0
2018-03-02 02:28:00,0.0,1.0,442.0,858.0,462.0,372.0,0.016,11.0,11.0,19.1,18.7,16.7,10.5,17.98888889,17.5114008,17.17722222,16.05777778,23.85722222,10.075,41.6,45.5,41.8,85.8,46.11,51.679,47.77,42.361,31.716,94.427,,11.0,,11.0
2018-03-02 02:29:00,0.0,1.0,444.0,861.0,462.0,371.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.48751,17.17722222,16.08222222,23.905,10.075,41.6,45.5,41.8,85.6,46.107,51.738,47.77,42.268,31.62,94.503,,11.0,,11.0
2018-03-02 02:30:00,0.0,1.0,445.0,858.0,466.0,372.0,0.015,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.48751,17.15277778,16.08222222,24.00222222,10.075,41.6,45.5,41.8,85.4,46.075,51.707,47.83,42.3,31.527,94.604,,11.0,,11.0
2018-03-02 02:31:00,0.0,1.0,444.0,859.0,466.0,374.0,0.0,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.464174800000002,17.15277778,16.10611111,24.05,10.075,41.7,45.5,41.8,85.8,46.075,51.765,47.83,42.144,31.431,94.629,,11.0,,11.0
2018-03-02 02:32:00,0.0,1.0,442.0,864.0,466.0,374.0,0.016,11.0,11.0,19.1,18.7,16.7,10.5,17.965,17.464174800000002,17.15277778,16.12888889,24.09777778,10.05111111,41.6,45.4,41.9,84.8,46.107,51.827,47.767,42.083,31.368,94.648,,11.0,,11.0
2018-03-02 02:33:00,0.0,1.0,445.0,864.0,469.0,374.0,0.0,11.0,11.0,19.1,18.8,16.7,10.5,17.965,17.464174800000002,17.15277778,16.15277778,24.17111111,10.05111111,41.6,45.4,41.8,85.8,46.075,51.827,47.767,42.149,31.307,94.598,,11.0,,11.0
2018-03-02 02:34:00,0.0,1.0,444.0,864.0,464.0,375.0,0.017,11.0,11.0,19.0,18.7,16.7,10.5,17.965,17.440284,17.15277778,16.17722222,24.21888889,10.02611111,41.6,45.4,41.9,85.3,46.012,51.855,47.798,42.152,31.244,94.591,,11.0,,11.0
2018-03-02 02:35:00,0.0,1.0,441.0,864.0,462.0,376.0,0.001,11.0,11.0,19.0,18.7,16.7,10.5,17.965,17.440284,17.15277778,16.17722222,24.24277778,10.00111111,41.7,45.4,41.9,85.2,46.044,51.855,47.83,42.088,31.179,94.661,,11.0,,11.0
2018-03-02 02:36:00,0.0,1.0,440.0,864.0,459.0,374.0,0.016,11.0,11.0,19.1,18.7,16.7,10.4,17.965,17.440284,17.13,16.20111111,24.29111111,10.00111111,41.6,45.4,41.9,86.8,46.075,51.855,47.795,41.996,31.116,94.737,,11.0,,11.0
2018-03-02 02:37:00,0.0,1.0,442.0,866.0,462.0,372.0,0.002,11.0,11.0,19.1,18.7,16.7,10.4,17.965,17.4163932,17.13,16.225,24.33888889,10.00111111,41.6,45.4,42.0,85.2,46.075,51.883,47.858,42.03,31.052,94.813,,11.0,,11.0
2018-03-02 02:38:00,0.0,1.0,436.0,869.0,461.0,376.0,0.015,11.0,11.0,19.1,18.7,16.7,10.4,17.965,17.4163932,17.13,16.24888889,24.38777778,10.00111111,41.6,45.4,41.9,84.8,46.044,51.82100000000001,47.858,42.033,31.023000000000003,94.838,,11.0,,11.0
2018-03-02 02:39:00,0.0,1.0,433.0,869.0,459.0,372.0,0.001,11.0,11.0,19.1,18.7,16.7,10.4,17.965,17.4163932,17.13,16.27222222,24.41222222,10.00111111,41.6,45.5,41.8,85.0,46.075,51.852,47.858,42.036,30.991,94.914,,11.0,,11.0
2018-03-02 02:40:00,0.0,1.0,434.0,866.0,458.0,375.0,0.017,11.0,11.0,19.1,18.8,16.7,10.4,17.965,17.4163932,17.13,16.27222222,24.43611111,10.00111111,41.6,45.4,41.8,85.1,46.075,51.852,47.858,42.004,30.926,94.939,,11.0,,11.0
2018-03-02 02:41:00,0.0,1.0,430.0,864.0,456.0,378.0,0.001,11.0,11.0,19.1,18.7,16.7,10.4,17.965,17.4163932,17.13,16.27222222,24.43611111,10.00111111,41.6,45.4,41.9,84.6,46.044,51.883,47.889,41.972,30.926,94.964,,11.0,,11.0
2018-03-02 02:42:00,0.0,1.0,431.0,866.0,459.0,378.0,0.016,11.0,11.0,19.0,18.7,16.7,10.4,17.965,17.4163932,17.13,16.29611111,24.41222222,10.00111111,41.6,45.5,41.8,85.4,46.012,51.914,47.889,41.879,30.924,94.939,,11.0,,11.0
2018-03-02 02:43:00,0.0,1.0,429.0,866.0,459.0,380.0,0.002,11.0,11.0,19.0,18.6,16.7,10.4,17.965,17.392502399999998,17.13,16.32,24.33888889,10.00111111,41.6,45.4,41.9,87.6,46.044,51.879,47.889,41.977,30.985,94.939,,11.0,,11.0
2018-03-02 02:44:00,0.0,1.0,431.0,861.0,457.0,381.0,0.017,11.0,11.0,19.0,18.7,16.7,10.4,17.965,17.392502399999998,17.13,16.32,24.24277778,10.00111111,41.6,45.4,41.9,86.0,46.044,51.91,47.889,41.81800000000001,31.111,94.939,,11.0,,11.0
2018-03-02 02:45:00,0.0,1.0,433.0,858.0,457.0,377.0,0.003,11.0,11.0,19.1,18.7,16.7,10.4,17.94111111,17.392502399999998,17.13,16.32,24.14611111,10.00111111,41.6,45.4,41.9,86.5,46.041,51.91,47.889,41.85,31.238000000000003,94.964,,11.0,,11.0
2018-03-02 02:46:00,0.0,1.0,433.0,858.0,453.0,376.0,0.016,11.0,11.0,19.0,18.7,16.7,10.4,17.94111111,17.392502399999998,17.13,16.32,24.05,9.977222222,41.6,45.4,41.9,86.6,46.041,51.879,47.889,41.81800000000001,31.364,94.882,,11.0,,11.0
2018-03-02 02:47:00,0.0,1.0,432.0,854.0,454.0,374.0,0.003,11.0,11.0,19.0,18.7,16.7,10.4,17.94111111,17.392502399999998,17.10611111,16.32,23.95388889,9.952222222,41.6,45.3,41.9,86.8,46.00899999999999,51.91,47.886,41.786,31.557,94.774,,11.0,,11.0
2018-03-02 02:48:00,0.0,1.0,431.0,851.0,452.0,371.0,0.015,11.0,11.0,19.0,18.7,16.7,10.4,17.94111111,17.3691672,17.10611111,16.32,23.85722222,9.952222222,41.6,45.3,41.9,86.5,46.041,51.907,47.917,41.69,31.716,94.8,,11.0,,11.0
2018-03-02 02:49:00,0.0,1.0,431.0,848.0,450.0,372.0,0.006,11.0,11.0,19.1,18.7,16.7,10.4,17.94111111,17.3691672,17.10611111,16.32,23.76111111,9.952222222,41.6,45.3,41.9,85.6,45.978,51.87600000000001,47.855,41.595,31.875,94.876,,11.0,,11.0
2018-03-02 02:50:00,0.0,1.0,432.0,848.0,451.0,374.0,0.016,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3691672,17.10611111,16.29611111,23.665,9.952222222,41.6,45.4,41.9,87.6,46.00899999999999,51.907,47.823,41.592,32.001,94.85,,11.0,,11.0
2018-03-02 02:51:00,0.0,1.0,433.0,846.0,454.0,376.0,0.006,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3691672,17.10611111,16.29611111,23.56888889,9.927777778,41.6,45.4,41.9,88.1,45.978,51.907,47.886,41.592,32.193000000000005,94.717,,11.0,,11.0
2018-03-02 02:52:00,0.076,1.0,431.0,844.0,458.0,376.0,0.015,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3691672,17.10611111,16.29611111,23.49722222,9.902777777999999,41.6,45.3,41.9,87.3,45.978,51.907,47.855,41.592,32.321,94.711,,11.0,,11.0
2018-03-02 02:53:00,1.5719999999999998,1.0,434.0,848.0,456.0,377.0,0.006,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3452764,17.10611111,16.27222222,23.42388889,9.902777777999999,41.6,45.4,42.1,86.4,45.978,51.904,47.823,41.526,32.448,94.862,,11.0,,11.0
2018-03-02 02:54:00,3.983,1.0,435.0,848.0,451.0,376.0,0.015,11.0,11.0,19.1,18.7,16.7,10.3,17.94111111,17.3452764,17.08222222,16.27222222,23.32777778,9.902777777999999,41.6,45.3,41.9,85.8,45.978,51.904,47.94600000000001,41.526,32.573,94.888,,11.0,,11.0
2018-03-02 02:55:00,5.936,1.0,436.0,846.0,451.0,376.0,0.008,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3452764,17.08222222,16.27222222,23.28,9.902777777999999,41.6,45.4,41.9,86.3,46.00899999999999,51.904,47.883,41.462,32.703,94.964,,11.0,,11.0
2018-03-02 02:56:00,2.029,1.0,436.0,846.0,452.0,376.0,0.017,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3452764,17.08222222,16.24888889,23.18388889,9.878888889,41.6,45.4,41.9,86.1,46.00899999999999,51.904,47.883,41.459,32.861,94.907,,11.0,,11.0
2018-03-02 02:57:00,4.379,1.0,432.0,842.0,454.0,374.0,0.006,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.3452764,17.08222222,16.24888889,23.13611111,9.853888889,41.6,45.4,41.9,87.4,45.978,51.966,47.883,41.523,32.957,94.9,,11.0,,11.0
2018-03-02 02:58:00,2.121,1.0,436.0,842.0,455.0,374.0,0.017,11.0,11.0,19.0,18.7,16.7,10.3,17.91777778,17.321385600000006,17.08222222,16.225,23.08777778,9.853888889,41.6,45.4,42.0,86.8,46.006,51.9,47.883,41.52,33.052,94.951,,11.0,,11.0
2018-03-02 02:59:00,0.168,1.0,438.0,839.0,456.0,376.0,0.006999999999999999,11.0,11.0,19.0,18.7,16.7,10.3,17.94111111,17.321385600000006,17.08222222,16.225,23.01611111,9.853888889,41.6,45.3,41.9,86.1,45.978,51.869,47.883,41.712,33.146,94.951,,11.0,,11.0
2018-03-02 03:00:00,4.059,1.0,436.0,834.0,459.0,376.0,0.017,11.0,11.0,19.0,18.7,16.6,10.3,17.94111111,17.321385600000006,17.08222222,16.20111111,22.96777778,9.828888889,41.5,45.3,41.9,86.6,45.978,51.962,47.883,41.613,33.208,94.969,,11.0,,11.0
2018-03-02 03:01:00,0.916,1.0,436.0,835.0,461.0,377.0,0.005,11.0,11.0,19.0,18.7,16.7,10.2,17.91777778,17.321385600000006,17.08222222,16.17722222,22.92,9.828888889,41.5,45.3,41.9,86.0,45.975,51.962,47.82,41.706,33.337,94.995,,11.0,,11.0
2018-03-02 03:02:00,5.859,1.0,436.0,838.0,456.0,377.0,0.016,11.0,11.0,19.0,18.7,16.7,10.2,17.94111111,17.321385600000006,17.08222222,16.17722222,22.87222222,9.805,41.5,45.4,42.0,87.1,45.914,51.962,47.82,41.706,33.399,94.912,,11.0,,11.0
2018-03-02 03:03:00,0.092,1.0,434.0,842.0,458.0,376.0,0.004,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.321385600000006,17.05777778,16.17722222,22.82388889,9.78,41.5,45.4,42.0,87.6,45.94300000000001,51.962,47.88,41.738,33.461,94.931,,11.0,,11.0
2018-03-02 03:04:00,0.015,1.0,434.0,839.0,454.0,376.0,0.018000000000000002,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.321385600000006,17.05777778,16.15277778,22.77611111,9.756111111000001,41.5,45.4,41.9,86.7,45.94300000000001,51.931,47.849,41.767,33.556999999999995,94.924,,11.0,,11.0
2018-03-02 03:05:00,0.046,1.0,434.0,843.0,456.0,375.0,0.005,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.2974948,17.05777778,16.12888889,22.75277778,9.756111111000001,41.6,45.4,42.0,87.0,45.911,51.928,47.911,41.828,33.588,95.026,,11.0,,11.0
2018-03-02 03:06:00,0.061,1.0,432.0,850.0,453.0,374.0,0.016,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.2974948,17.05777778,16.12888889,22.705,9.731111111,41.5,45.4,41.9,87.6,45.94300000000001,51.959,47.94300000000001,41.733,33.65,95.019,,11.0,,11.0
2018-03-02 03:07:00,6.699,1.0,429.0,848.0,451.0,374.0,0.004,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.2974948,17.03388889,16.10611111,22.68111111,9.706111111,41.5,45.3,42.0,87.3,45.911,51.99,47.908,41.698,33.681,95.113,,11.0,,11.0
2018-03-02 03:08:00,11.582,1.0,427.0,850.0,454.0,375.0,0.016,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.2974948,17.03388889,16.08222222,22.63277778,9.706111111,41.5,45.3,42.0,86.5,45.911,51.928,47.877,41.632,33.776,95.214,,11.0,,11.0
2018-03-02 03:09:00,11.49,1.0,428.0,848.0,451.0,372.0,0.005,11.0,11.0,19.0,18.7,16.6,10.2,17.91777778,17.273604000000002,17.03388889,16.08222222,22.60888889,9.706111111,41.5,45.3,41.9,86.9,45.975,51.956,47.877,41.823,33.774,95.214,,11.0,,11.0
2018-03-02 03:10:00,10.819,1.0,428.0,846.0,450.0,372.0,0.016,11.0,11.0,19.0,18.7,16.6,10.2,17.89388889,17.273604000000002,17.03388889,16.05777778,22.585,9.682222222,41.5,45.3,41.9,87.5,45.94,52.018,47.877,41.69300000000001,33.838,95.208,,11.0,,11.0
2018-03-02 03:11:00,11.887,1.0,427.0,846.0,449.0,371.0,0.004,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.273604000000002,17.03388889,16.03388889,22.56111111,9.657222222,41.5,45.3,42.0,86.8,45.972,52.018,47.877,41.69,33.903,95.1,,11.0,,11.0
2018-03-02 03:12:00,12.116,1.0,430.0,851.0,446.0,368.0,0.014,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.273604000000002,17.03388889,16.03388889,22.51277778,9.607777777999999,41.5,45.3,41.9,87.4,45.909,51.987,47.877,41.817,33.898,94.986,,11.0,,11.0
2018-03-02 03:13:00,14.679,1.0,426.0,846.0,446.0,372.0,0.003,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.273604000000002,17.03388889,16.01,22.48888889,9.582777777999999,41.5,45.5,41.9,87.4,45.94,51.863,47.908,41.878,33.962,94.929,,11.0,,11.0
2018-03-02 03:14:00,14.969,1.0,425.0,841.0,446.0,376.0,0.016,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.2502688,17.03388889,16.01,22.465,9.533888889,41.5,45.4,41.9,87.9,45.94,52.014,47.94,41.878,33.96,94.967,,11.0,,11.0
2018-03-02 03:15:00,14.862,1.0,425.0,838.0,449.0,374.0,0.004,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.2502688,17.03388889,15.98611111,22.465,9.533888889,41.5,45.4,41.9,87.9,45.909,52.045,47.94,41.87600000000001,34.027,95.017,,11.0,,11.0
2018-03-02 03:16:00,15.167,1.0,427.0,833.0,446.0,375.0,0.015,11.0,11.0,19.0,18.7,16.6,10.1,17.89388889,17.2502688,17.03388889,15.96277778,22.41722222,9.508888889,41.5,45.4,41.9,87.6,45.909,51.92100000000001,47.94,41.87300000000001,34.022,95.111,,11.0,,11.0
2018-03-02 03:17:00,15.549,1.0,423.0,833.0,450.0,378.0,0.003,11.0,11.0,19.0,18.7,16.6,10.0,17.87,17.2502688,17.03388889,15.96277778,22.39277778,9.485,41.5,45.3,42.0,87.0,45.90600000000001,52.014,47.877,41.968,34.02,95.206,,11.0,,11.0
2018-03-02 03:18:00,11.948,1.0,424.0,839.0,449.0,379.0,0.016,11.0,11.0,19.0,18.7,16.6,9.9,17.87,17.2502688,17.03388889,15.93888889,22.36888889,9.46,41.5,45.3,41.9,87.2,45.874,52.076,47.94,41.997,34.051,95.25,,11.0,,11.0
2018-03-02 03:19:00,9.323,1.0,427.0,835.0,451.0,378.0,0.003,11.0,11.0,19.0,18.7,16.6,10.0,17.89388889,17.2502688,17.03388889,15.915,22.36888889,9.46,41.5,45.3,41.9,87.7,45.909,51.983,47.908,41.963,34.084,95.3,,11.0,,11.0
2018-03-02 03:20:00,10.04,1.0,429.0,842.0,452.0,378.0,0.017,11.0,11.0,19.0,18.7,16.6,10.0,17.87,17.226378,17.01111111,15.915,22.345,9.435,41.5,45.3,41.9,87.7,45.90600000000001,51.98,47.874,41.931,34.082,95.344,,11.0,,11.0
2018-03-02 03:21:00,10.132,1.0,425.0,839.0,450.0,378.0,0.004,11.0,11.0,18.9,18.7,16.6,10.0,17.87,17.226378,17.01111111,15.89111111,22.32111111,9.41,41.7,45.3,41.9,87.2,45.90600000000001,51.949,47.937,42.087,34.113,95.438,,11.0,,11.0
2018-03-02 03:22:00,9.918,1.0,422.0,839.0,447.0,379.0,0.017,11.0,11.0,19.0,18.7,16.6,10.0,17.87,17.226378,17.01111111,15.86722222,22.29777778,9.41,41.6,45.3,41.9,86.6,45.937,52.011,47.905,42.085,34.11,95.488,,11.0,,11.0
2018-03-02 03:23:00,9.659,1.0,422.0,838.0,447.0,378.0,0.003,11.0,11.0,19.0,18.7,16.6,9.9,17.84611111,17.226378,17.01111111,15.84277778,22.27388889,9.41,41.5,45.2,41.9,87.2,45.934,51.949,47.874,42.082,34.075,95.488,,11.0,,11.0
2018-03-02 03:24:00,9.491,1.0,425.0,833.0,449.0,376.0,0.017,11.0,11.0,19.0,18.7,16.6,9.9,17.84611111,17.226378,17.01111111,15.84277778,22.27388889,9.361111111,41.6,45.2,41.9,87.3,45.903,52.011,47.874,42.146,34.141,95.475,,11.0,,11.0
2018-03-02 03:25:00,9.934,1.0,426.0,833.0,449.0,377.0,0.003,11.0,11.0,19.0,18.7,16.5,9.9,17.84611111,17.226378,17.01111111,15.81888889,22.25,9.361111111,41.5,45.3,41.9,87.5,45.966,51.98,47.874,42.238,34.139,95.525,,11.0,,11.0
2018-03-02 03:26:00,10.651,1.0,426.0,830.0,451.0,375.0,0.017,11.0,11.0,19.0,18.7,16.6,9.9,17.84611111,17.2024872,17.01111111,15.79611111,22.22611111,9.336111111000001,41.5,45.2,41.9,87.4,45.934,51.915,47.843,42.299,34.203,95.569,,11.0,,11.0
2018-03-02 03:27:00,9.339,1.0,422.0,825.0,449.0,372.0,0.002,11.0,11.0,19.0,18.7,16.6,9.9,17.84611111,17.2024872,16.98722222,15.79611111,22.22611111,9.312222222,41.5,45.2,41.9,87.6,46.029,52.008,47.871,42.235,34.137,95.512,,11.0,,11.0
2018-03-02 03:28:00,10.529000000000002,2.0,427.0,825.0,446.0,371.0,0.017,11.0,11.0,19.0,18.7,16.6,9.8,17.82277778,17.2024872,16.98722222,15.79611111,22.20222222,9.287222222,41.5,45.2,41.9,87.7,45.994,52.038,47.871,42.20399999999999,34.135,95.455,,11.0,,11.0
2018-03-02 03:29:00,9.445,2.0,427.0,822.0,446.0,371.0,0.002,11.0,11.0,18.9,18.6,16.6,9.8,17.82277778,17.2024872,16.98722222,15.77222222,22.20222222,9.262222222,41.5,45.2,41.9,87.7,46.026,51.977,47.84,42.36,34.201,95.499,,11.0,,11.0
2018-03-02 03:30:00,9.369,1.0,428.0,820.0,446.0,374.0,0.019,11.0,11.0,18.9,18.7,16.6,9.8,17.82277778,17.178596399999996,16.98722222,15.74777778,22.17777778,9.262222222,41.5,45.2,41.9,87.5,45.963,51.942,47.84,42.357,34.199,95.599,,11.0,,11.0
2018-03-02 03:31:00,10.132,1.0,430.0,818.0,446.0,374.0,0.001,11.0,11.0,18.9,18.7,16.6,9.8,17.79888889,17.178596399999996,16.98722222,15.74777778,22.17777778,9.237777778,41.6,45.2,41.9,87.0,46.023,51.819,47.871,42.389,34.265,95.593,,11.0,,11.0
2018-03-02 03:32:00,9.72,2.0,429.0,820.0,449.0,374.0,0.018000000000000002,11.0,11.0,18.9,18.6,16.6,9.8,17.79888889,17.178596399999996,16.98722222,15.72388889,22.15388889,9.212777778,41.6,45.2,41.9,87.9,45.96,51.973,47.902,42.418,34.23,95.636,,11.0,,11.0
2018-03-02 03:33:00,10.178,1.0,425.0,817.0,446.0,376.0,0.0,11.0,11.0,18.9,18.6,16.5,9.7,17.79888889,17.178596399999996,16.98722222,15.7,22.13,9.187777778,41.6,45.2,41.8,87.6,45.992,51.881,47.871,42.352,34.261,95.605,,11.0,,11.0
2018-03-02 03:34:00,10.239,2.0,424.0,811.0,446.0,377.0,0.018000000000000002,11.0,12.0,18.9,18.6,16.5,9.7,17.79888889,17.178596399999996,16.98722222,15.7,22.13,9.162777777999999,41.6,45.2,41.8,87.7,45.96,51.881,47.933,42.415,34.294000000000004,95.648,,11.0,,12.0
2018-03-02 03:35:00,10.681,2.0,426.0,803.0,444.0,382.0,0.001,11.0,12.0,18.9,18.6,16.5,9.7,17.79888889,17.178596399999996,16.96277778,15.67611111,22.10611111,9.162777777999999,41.6,45.2,41.8,88.0,45.96,51.942,47.899,42.476000000000006,34.258,95.724,,11.0,,12.0
2018-03-02 03:36:00,10.056,1.0,428.0,809.0,450.0,377.0,0.018000000000000002,11.0,12.0,18.9,18.6,16.5,9.7,17.79888889,17.15415,16.96277778,15.65222222,22.10611111,9.162777777999999,41.6,45.2,41.9,88.3,45.96,51.97,47.868,42.473,34.258,95.824,,11.0,,12.0
2018-03-02 03:37:00,11.154000000000002,2.0,425.0,804.0,450.0,381.0,0.001,11.0,12.0,18.9,18.6,16.5,9.7,17.775,17.15415,16.96277778,15.65222222,22.08222222,9.138888889,41.6,45.1,41.9,87.5,45.989,51.93899999999999,47.868,42.473,34.289,95.842,,11.0,,12.0
2018-03-02 03:38:00,10.422,2.0,419.0,803.0,451.0,383.0,0.018000000000000002,11.0,12.0,18.9,18.6,16.5,9.7,17.775,17.15415,16.96277778,15.65222222,22.08222222,9.113888889,41.6,45.1,41.9,88.2,45.989,51.877,47.868,42.537,34.322,95.836,,11.0,,12.0
2018-03-02 03:39:00,10.239,2.0,422.0,801.0,447.0,382.0,0.002,11.0,12.0,18.9,18.6,16.5,9.6,17.775,17.15415,16.96277778,15.62888889,22.05777778,9.063888889,41.6,45.1,41.9,87.9,46.02,52.00100000000001,47.868,42.47,34.32,95.747,,11.0,,12.0
2018-03-02 03:40:00,9.964,2.0,425.0,797.0,446.0,380.0,0.016,11.0,12.0,18.9,18.6,16.5,9.6,17.775,17.15415,16.96277778,15.605,22.05777778,9.063888889,41.6,45.1,41.9,88.1,45.957,51.97,47.868,42.468,34.32,95.797,,11.0,,12.0
2018-03-02 03:41:00,11.154000000000002,2.0,428.0,794.0,444.0,379.0,0.002,11.0,12.0,18.9,18.6,16.5,9.6,17.75111111,17.1313704,16.93888889,15.605,22.03388889,9.04,41.6,45.1,41.8,88.2,45.95399999999999,51.967,47.865,42.214,34.318000000000005,95.816,,11.0,,12.0
2018-03-02 03:42:00,10.33,1.0,423.0,793.0,441.0,380.0,0.016,11.0,12.0,18.9,18.6,16.5,9.6,17.75111111,17.1313704,16.93888889,15.58111111,22.03388889,9.015,41.6,45.1,41.9,88.6,45.95399999999999,51.967,47.865,42.084,34.351,95.784,,11.0,,12.0
2018-03-02 03:43:00,11.048,2.0,422.0,795.0,440.0,377.0,0.001,11.0,12.0,18.9,18.5,16.5,9.5,17.775,17.1313704,16.93888889,15.55722222,22.01111111,9.015,41.6,45.1,41.9,88.3,45.957,51.905,47.865,42.176,34.349000000000004,95.834,,11.0,,12.0
2018-03-02 03:44:00,11.307,2.0,420.0,790.0,439.0,378.0,0.015,11.0,12.0,18.9,18.6,16.5,9.5,17.75111111,17.1313704,16.93888889,15.55722222,22.01111111,8.99,41.6,45.1,41.9,88.5,45.986,51.93600000000001,47.865,42.145,34.349000000000004,95.878,,11.0,,12.0
2018-03-02 03:45:00,12.207,2.0,420.0,788.0,440.0,377.0,0.001,11.0,12.0,18.9,18.6,16.5,9.5,17.75111111,17.1313704,16.93888889,15.55722222,21.98722222,8.99,41.6,45.1,41.9,87.9,45.95399999999999,51.843,47.865,42.208,34.38,95.928,,11.0,,12.0
