Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-06 17:58:00,2.0,3.54,674.0,745.0,672.0,746.0,454.0,15.0,16.0,21.5,20.4,21.8,19.7,13.7,20.817,19.984,21.748,12.147,51.3,57.3,53.1,58.5,70.6,56.387,58.682,54.201,80.414,,15.0,,16.0
2018-01-06 17:59:00,2.0,3.326,666.0,746.0,672.0,748.0,456.0,15.0,16.0,21.5,20.4,21.8,19.7,13.7,20.817,19.984,21.748,12.098,51.4,57.3,53.1,58.4,70.7,56.726000000000006,58.59,54.201,80.84,,15.0,,16.0
2018-01-06 18:00:00,2.0,3.235,662.0,751.0,675.0,745.0,458.0,15.0,16.0,21.5,20.4,21.8,19.6,13.7,20.817,19.984,21.748,12.05,51.2,57.3,53.2,58.4,70.7,56.788,58.59,54.201,80.993,,15.0,,16.0
2018-01-06 18:01:00,2.0,3.25,666.0,750.0,676.0,746.0,460.0,15.0,16.0,21.5,20.4,21.7,19.7,13.6,20.817,19.984,21.748,12.001,51.3,57.3,53.2,58.4,70.9,56.788,58.621,54.139,81.281,,15.0,,16.0
2018-01-06 18:02:00,2.0,3.082,666.0,750.0,678.0,746.0,462.0,15.0,16.0,21.5,20.4,21.8,19.7,13.6,20.817,19.984,21.748,11.929,51.3,57.2,53.2,58.4,70.9,56.81800000000001,58.56,54.108,81.564,,15.0,,16.0
2018-01-06 18:03:00,2.0,3.784,665.0,753.0,679.0,750.0,460.0,15.0,16.0,21.4,20.4,21.7,19.7,13.5,20.817,19.984,21.748,11.88,51.5,57.2,53.2,58.4,71.1,56.233,58.56,54.139,81.93299999999998,,15.0,,16.0
2018-01-06 18:04:00,3.0,3.647,663.0,753.0,680.0,750.0,459.0,15.0,16.0,21.4,20.4,21.7,19.7,13.5,20.817,19.96,21.748,11.832,51.3,57.2,53.3,58.4,71.4,56.665,58.526,54.108,82.355,,15.0,,16.0
2018-01-06 18:05:00,2.0,3.189,664.0,748.0,679.0,748.0,460.0,15.0,16.0,21.4,20.4,21.7,19.6,13.4,20.817,19.96,21.748,11.783,51.4,57.2,53.3,58.3,71.6,56.695,58.526,54.139,82.66799999999998,,15.0,,16.0
2018-01-06 18:06:00,2.0,2.426,666.0,748.0,676.0,750.0,461.0,15.0,16.0,21.4,20.4,21.7,19.6,13.4,20.817,19.96,21.748,11.734000000000002,51.6,57.2,53.4,58.3,71.8,56.48,58.526,54.108,82.9,,15.0,,16.0
2018-01-06 18:07:00,2.0,3.738,666.0,750.0,678.0,746.0,461.0,15.0,16.0,21.4,20.4,21.7,19.7,13.4,20.817,19.96,21.748,11.662,51.6,57.1,53.4,58.3,71.8,56.264,58.495,54.108,83.234,,15.0,,16.0
2018-01-06 18:08:00,2.0,2.899,663.0,755.0,676.0,739.0,462.0,15.0,16.0,21.4,20.4,21.7,19.6,13.3,20.817,19.96,21.748,11.613,51.8,57.2,53.4,58.2,72.0,55.276,58.495,54.108,83.384,,15.0,,16.0
2018-01-06 18:09:00,2.0,3.693,664.0,755.0,680.0,737.0,462.0,15.0,16.0,21.4,20.4,21.7,19.6,13.3,20.817,19.96,21.748,11.54,51.6,57.2,53.3,58.2,72.1,56.14100000000001,58.526,54.108,83.71600000000002,,15.0,,16.0
2018-01-06 18:10:00,2.0,2.823,666.0,755.0,681.0,737.0,462.0,15.0,16.0,21.4,20.4,21.7,19.6,13.3,20.817,19.936,21.748,11.515999999999998,51.5,57.2,53.4,58.2,72.0,56.295,58.49100000000001,54.108,84.14,,15.0,,16.0
2018-01-06 18:11:00,2.0,3.693,659.0,753.0,679.0,737.0,462.0,15.0,16.0,21.4,20.4,21.7,19.6,13.2,20.817,19.936,21.748,11.467,51.4,57.1,53.5,58.2,72.1,56.665,58.46100000000001,54.108,83.995,,15.0,,16.0
2018-01-06 18:12:00,2.0,2.64,663.0,751.0,680.0,739.0,460.0,15.0,16.0,21.4,20.4,21.7,19.6,13.2,20.817,19.936,21.748,11.419,51.4,57.2,53.4,58.2,72.6,56.849,58.49100000000001,54.108,83.286,,15.0,,16.0
2018-01-06 18:13:00,2.0,3.2960000000000003,667.0,748.0,684.0,737.0,466.0,15.0,16.0,21.4,20.4,21.7,19.6,13.1,20.817,19.936,21.748,11.37,51.7,57.1,53.4,58.2,72.8,56.233,58.46100000000001,54.108,83.113,,15.0,,16.0
2018-01-06 18:14:00,2.0,3.067,671.0,750.0,686.0,739.0,467.0,15.0,16.0,21.4,20.4,21.7,19.6,13.1,20.817,19.936,21.748,11.297,51.7,57.1,53.3,58.2,73.0,56.788,58.46100000000001,54.076,83.285,,15.0,,16.0
2018-01-06 18:15:00,2.0,3.952,679.0,753.0,684.0,745.0,470.0,15.0,16.0,21.4,20.4,21.7,19.6,13.1,20.817,19.936,21.748,11.224,51.6,57.0,53.3,58.1,73.2,56.911,58.4,54.108,83.34899999999998,,15.0,,16.0
2018-01-06 18:16:00,2.0,3.662,678.0,753.0,682.0,746.0,474.0,15.0,16.0,21.4,20.4,21.7,19.6,13.0,20.841,19.912,21.748,11.127,52.0,57.0,53.3,58.1,73.2,56.945,58.427,54.108,83.809,,15.0,,16.0
2018-01-06 18:17:00,2.0,3.006,690.0,750.0,683.0,742.0,478.0,15.0,16.0,21.4,20.4,21.7,19.6,13.0,20.841,19.888,21.748,11.078,52.1,57.0,53.3,58.0,73.2,56.945,58.453,54.045,84.17200000000003,,15.0,,16.0
2018-01-06 18:18:00,2.0,3.845,701.0,746.0,684.0,742.0,485.0,15.0,16.0,21.4,20.4,21.7,19.6,13.0,20.841,19.888,21.724,11.005,51.4,57.0,53.4,57.9,73.2,56.73,58.514,54.073,84.53,,15.0,,16.0
2018-01-06 18:19:00,2.0,4.288,703.0,748.0,685.0,739.0,485.0,15.0,16.0,21.4,20.4,21.6,19.6,12.9,20.841,19.888,21.724,10.956,51.8,57.0,53.4,57.9,73.3,56.88399999999999,58.514,54.073,84.678,,15.0,,16.0
2018-01-06 18:20:00,2.0,4.6389999999999985,698.0,748.0,686.0,737.0,478.0,15.0,16.0,21.4,20.4,21.6,19.6,12.9,20.841,19.888,21.724,10.907,51.6,57.0,53.4,57.9,73.4,56.945,58.545,54.073,84.82700000000001,,15.0,,16.0
2018-01-06 18:21:00,2.0,4.013,690.0,745.0,692.0,734.0,478.0,15.0,16.0,21.4,20.4,21.6,19.6,12.8,20.841,19.888,21.724,10.834,52.1,57.0,53.4,57.9,73.6,56.052,58.545,54.011,84.863,,15.0,,16.0
2018-01-06 18:22:00,2.0,3.479,705.0,745.0,692.0,733.0,477.0,15.0,16.0,21.4,20.4,21.6,19.6,12.8,20.841,19.912,21.7,10.785,51.9,57.0,53.5,58.0,73.5,53.418,58.61,53.602,85.118,,15.0,,16.0
2018-01-06 18:23:00,2.0,4.562,698.0,744.0,689.0,736.0,476.0,15.0,16.0,21.4,20.4,21.6,19.6,12.7,20.817,19.936,21.676,10.736,52.2,57.0,52.8,57.9,73.5,52.355,58.644,53.31800000000001,85.345,,15.0,,16.0
2018-01-06 18:24:00,3.0,4.15,711.0,744.0,686.0,736.0,473.0,15.0,16.0,21.4,20.4,21.6,19.6,12.7,20.793000000000006,19.936,21.628,10.687,52.1,56.9,52.7,58.1,73.7,51.789,58.674,53.124,85.414,,15.0,,16.0
2018-01-06 18:25:00,10.0,3.464,745.0,750.0,689.0,739.0,471.0,15.0,16.0,21.4,20.4,21.6,19.6,12.6,20.77,19.936,21.581,10.638,52.2,56.9,53.0,57.8,73.7,51.442,58.644,52.93,85.588,,15.0,,16.0
2018-01-06 18:26:00,10.0,4.746,761.0,756.0,686.0,739.0,471.0,15.0,16.0,21.4,20.3,21.6,19.6,12.6,20.746,19.936,21.533,10.59,52.2,56.9,52.9,57.8,73.7,51.188,58.705,52.798,85.868,,15.0,,16.0
2018-01-06 18:27:00,9.0,3.876,763.0,758.0,683.0,739.0,472.0,15.0,16.0,21.4,20.4,21.6,19.6,12.6,20.698,19.936,21.485,10.541,52.1,56.9,53.1,57.9,73.7,50.993,58.735,52.698,86.306,,15.0,,16.0
2018-01-06 18:28:00,12.0,3.449,753.0,753.0,682.0,748.0,473.0,13.0,16.0,21.3,20.4,21.6,19.6,12.5,20.65,19.936,21.413,10.515999999999998,52.3,57.0,53.0,57.9,73.9,50.924,58.735,52.62600000000001,86.406,,13.0,,16.0
2018-01-06 18:29:00,16.0,3.967,754.0,751.0,678.0,753.0,471.0,13.0,16.0,21.4,20.3,21.6,19.6,12.5,20.603,19.936,21.366,10.492,52.4,57.0,53.0,57.9,74.2,50.698,58.79600000000001,52.65,86.374,,13.0,,16.0
2018-01-06 18:30:00,23.0,4.334,754.0,754.0,670.0,754.0,468.0,13.0,16.0,21.4,20.4,21.6,19.6,12.4,20.579,19.936,21.318,10.492,52.2,57.0,52.9,57.9,74.4,50.601000000000006,58.76600000000001,52.581,86.374,,13.0,,16.0
2018-01-06 18:31:00,27.0,4.105,751.0,759.0,664.0,752.0,466.0,13.0,16.0,21.4,20.3,21.6,19.6,12.4,20.531,19.936,21.27,10.467,52.0,57.0,52.9,57.9,74.5,50.469,58.79600000000001,52.512,86.579,,13.0,,16.0
2018-01-06 18:32:00,27.0,3.265,741.0,764.0,664.0,757.0,467.0,13.0,16.0,21.4,20.3,21.6,19.5,12.4,20.507,19.936,21.223000000000006,10.443,52.5,57.1,52.8,57.9,74.8,50.34,58.79600000000001,52.44300000000001,86.6,,13.0,,16.0
2018-01-06 18:33:00,31.0,3.662,735.0,768.0,660.0,765.0,468.0,13.0,16.0,21.3,20.3,21.6,19.5,12.3,20.46,19.936,21.175,10.443,52.4,57.1,53.0,58.0,74.9,50.334,58.76600000000001,52.405,86.54700000000003,,13.0,,16.0
2018-01-06 18:34:00,36.0,2.457,749.0,770.0,653.0,766.0,468.0,13.0,16.0,21.4,20.3,21.6,19.5,12.3,20.412,19.912,21.127,10.394,52.5,57.1,52.8,58.0,75.1,50.202,58.732,52.398,86.641,,13.0,,16.0
2018-01-06 18:35:00,39.0,2.6860000000000004,762.0,769.0,652.0,765.0,469.0,13.0,16.0,21.3,20.3,21.6,19.5,12.3,20.365,19.912,21.056,10.394,52.6,57.0,52.8,58.0,75.0,50.227,58.732,52.42,86.772,,13.0,,16.0
2018-01-06 18:36:00,43.0,2.182,768.0,775.0,656.0,771.0,469.0,13.0,16.0,21.3,20.3,21.6,19.5,12.2,20.317,19.912,21.008000000000006,10.345,52.1,57.1,52.9,58.0,75.3,50.221,58.762,52.35,86.866,,13.0,,16.0
2018-01-06 18:37:00,43.0,2.533,757.0,775.0,653.0,772.0,465.0,13.0,16.0,21.4,20.3,21.6,19.5,12.2,20.293,19.888,20.96,10.345,51.7,57.1,52.7,58.0,75.4,50.12300000000001,58.819,52.28100000000001,86.971,,13.0,,16.0
2018-01-06 18:38:00,39.0,2.67,741.0,781.0,650.0,773.0,465.0,13.0,16.0,21.3,20.3,21.6,19.5,12.1,20.222,19.888,20.913,10.296,52.0,57.0,52.7,58.0,75.4,50.114,58.789,52.243,86.96,,13.0,,16.0
2018-01-06 18:39:00,36.0,2.884,740.0,786.0,653.0,772.0,463.0,13.0,16.0,21.3,20.3,21.6,19.5,12.1,20.198,19.888,20.865,10.296,52.1,57.1,52.8,58.1,75.5,50.173,58.819,52.206,86.90700000000002,,13.0,,16.0
2018-01-06 18:40:00,40.0,2.67,735.0,791.0,653.0,769.0,463.0,13.0,16.0,21.3,20.3,21.6,19.5,12.1,20.15,19.888,20.817,10.296,52.0,57.0,52.8,58.0,75.5,50.167,58.758,52.324,87.249,,13.0,,16.0
2018-01-06 18:41:00,39.0,3.174,740.0,793.0,656.0,769.0,461.0,13.0,16.0,21.3,20.3,21.6,19.5,12.0,20.103,19.865,20.77,10.247,52.0,57.0,52.6,57.9,75.6,50.161,58.755,52.255,87.316,,13.0,,16.0
2018-01-06 18:42:00,35.0,2.777,737.0,798.0,656.0,771.0,464.0,13.0,16.0,21.3,20.3,21.5,19.5,12.0,20.055,19.865,20.722,10.247,52.4,56.9,52.5,57.9,75.9,50.217,58.785,52.24800000000001,87.369,,13.0,,16.0
2018-01-06 18:43:00,37.0,2.502,726.0,799.0,657.0,768.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,12.0,20.007,19.865,20.674,10.222,52.0,56.9,52.7,58.1,75.9,50.21100000000001,58.724,52.242,87.65100000000002,,13.0,,16.0
2018-01-06 18:44:00,35.0,2.228,721.0,796.0,657.0,771.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.9,19.96,19.865,20.65,10.222,51.6,56.9,52.9,58.0,76.4,50.267,58.755,52.207,87.59899999999998,,13.0,,16.0
2018-01-06 18:45:00,33.0,2.518,714.0,796.0,650.0,766.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.9,19.936,19.841,20.603,10.222,51.8,56.9,52.4,57.9,76.6,50.264,58.72,52.26300000000001,87.52,,13.0,,16.0
2018-01-06 18:46:00,30.0,3.342,718.0,789.0,647.0,763.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.9,19.888,19.841,20.555,10.198,52.0,56.8,52.6,57.9,76.7,50.32,58.69,52.288,87.619,,13.0,,16.0
2018-01-06 18:47:00,31.0,2.487,721.0,783.0,644.0,761.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.9,19.841,19.841,20.507,10.198,52.0,56.8,52.5,57.9,76.8,50.37600000000001,58.69,52.343,87.72399999999998,,13.0,,16.0
2018-01-06 18:48:00,30.0,3.067,708.0,779.0,640.0,757.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.8,19.793,19.841,20.484,10.198,51.5,56.8,52.5,57.9,76.9,50.401,58.72,52.371,87.75,,13.0,,16.0
2018-01-06 18:49:00,29.0,3.555,695.0,776.0,639.0,757.0,467.0,13.0,16.0,21.3,20.3,21.5,19.5,11.8,19.746,19.841,20.436,10.198,51.3,56.7,52.4,57.8,77.1,50.458,58.66,52.271,87.514,,13.0,,16.0
2018-01-06 18:50:00,27.0,4.089,693.0,770.0,638.0,759.0,463.0,13.0,16.0,21.3,20.3,21.5,19.5,11.8,19.722,19.841,20.412,10.198,51.7,56.7,52.4,57.8,77.2,50.486,58.69,52.268,87.67200000000003,,13.0,,16.0
2018-01-06 18:51:00,28.0,4.135,696.0,766.0,638.0,759.0,464.0,13.0,16.0,21.3,20.3,21.5,19.5,11.8,19.674,19.841,20.365,10.198,51.6,56.7,52.5,57.8,77.3,50.479,58.599,52.323,87.514,,13.0,,16.0
2018-01-06 18:52:00,27.0,3.861,703.0,766.0,638.0,759.0,461.0,13.0,16.0,21.3,20.3,21.5,19.5,11.7,19.627,19.841,20.341,10.198,51.8,56.6,52.2,57.8,77.4,50.535,58.629,52.289,87.40899999999998,,13.0,,16.0
2018-01-06 18:53:00,28.0,4.181,716.0,766.0,635.0,753.0,464.0,13.0,16.0,21.3,20.3,21.5,19.5,11.7,19.603,19.841,20.293,10.149,51.9,56.6,52.5,57.8,77.4,50.47,58.599,52.31399999999999,87.18700000000003,,13.0,,16.0
2018-01-06 18:54:00,28.0,3.342,711.0,766.0,628.0,750.0,465.0,13.0,16.0,21.3,20.3,21.5,19.5,11.7,19.555,19.817,20.269,10.149,51.4,56.6,52.4,57.7,77.3,50.526,58.595,52.435,87.292,,13.0,,16.0
2018-01-06 18:55:00,25.0,2.457,695.0,759.0,630.0,750.0,468.0,13.0,16.0,21.3,20.3,21.5,19.5,11.6,19.508,19.817,20.222,10.124,51.3,56.5,52.3,57.7,77.3,50.613,58.56399999999999,52.522,87.20700000000002,,13.0,,16.0
2018-01-06 18:56:00,26.0,3.006,691.0,759.0,630.0,748.0,472.0,13.0,16.0,21.3,20.3,21.5,19.5,11.6,19.484,19.817,20.198,10.051,51.1,56.5,52.3,57.7,77.3,50.61,58.595,52.363,87.45200000000001,,13.0,,16.0
2018-01-06 18:57:00,25.0,2.502,688.0,755.0,630.0,746.0,471.0,13.0,16.0,21.3,20.3,21.5,19.5,11.6,19.46,19.817,20.174,10.026,51.2,56.5,52.6,57.7,77.3,50.607,58.56399999999999,52.297,87.604,,13.0,,16.0
2018-01-06 18:58:00,25.0,3.0210000000000004,682.0,750.0,630.0,745.0,469.0,11.0,16.0,21.3,20.3,21.5,19.5,11.6,19.413,19.817,20.126,10.001,51.4,56.5,52.4,57.7,77.5,50.507,58.56399999999999,52.228,87.676,,11.0,,16.0
2018-01-06 18:59:00,26.0,3.494,682.0,750.0,624.0,746.0,467.0,11.0,16.0,21.3,20.3,21.5,19.5,11.6,19.365,19.817,20.103,9.977,51.6,56.5,52.4,57.7,77.5,50.625,58.503,52.225,87.985,,11.0,,16.0
2018-01-06 19:00:00,25.0,3.204,692.0,750.0,616.0,743.0,465.0,11.0,16.0,21.3,20.3,21.5,19.5,11.5,19.341,19.817,20.079,9.952,51.6,56.4,52.5,57.7,77.7,50.56,58.473,52.284,87.979,,11.0,,16.0
2018-01-06 19:01:00,26.0,3.082,695.0,743.0,614.0,739.0,465.0,11.0,16.0,21.3,20.3,21.4,19.5,11.5,19.318,19.793,20.031,9.928,51.5,56.4,52.2,57.7,77.9,50.65,58.5,52.277,88.182,,11.0,,16.0
2018-01-06 19:02:00,27.0,3.769,704.0,740.0,608.0,743.0,465.0,11.0,16.0,21.3,20.3,21.4,19.4,11.5,19.27,19.793,20.007,9.903,51.8,56.4,52.2,57.7,78.0,50.706,58.469,51.962,88.385,,11.0,,16.0
2018-01-06 19:03:00,28.0,3.235,708.0,739.0,611.0,743.0,465.0,11.0,16.0,21.3,20.3,21.4,19.4,11.4,19.246,19.793,19.984,9.879,51.5,56.4,52.4,57.7,77.9,50.734,58.43899999999999,51.928,88.509,,11.0,,16.0
2018-01-06 19:04:00,27.0,3.113,703.0,736.0,608.0,748.0,465.0,11.0,16.0,21.3,20.3,21.4,19.4,11.4,19.222,19.793,19.96,9.854,51.3,56.3,52.2,57.7,78.1,50.825,58.43899999999999,51.956,88.581,,11.0,,16.0
2018-01-06 19:05:00,25.0,3.54,691.0,734.0,610.0,746.0,461.0,11.0,16.0,21.3,20.3,21.4,19.4,11.4,19.199,19.793,19.912,9.829,51.4,56.3,52.2,57.7,78.1,50.75899999999999,58.43899999999999,51.918,88.68,,11.0,,16.0
2018-01-06 19:06:00,25.0,4.15,685.0,733.0,611.0,743.0,461.0,11.0,16.0,21.3,20.3,21.4,19.4,11.4,19.151,19.793,19.888,9.805,50.9,56.3,52.4,57.6,78.2,50.878,58.408,52.008,88.804,,11.0,,16.0
2018-01-06 19:07:00,24.0,3.6010000000000004,676.0,731.0,608.0,742.0,461.0,11.0,16.0,21.3,20.2,21.4,19.4,11.3,19.127,19.793,19.865,9.756,51.0,56.3,52.2,57.6,78.3,50.937,58.347,51.942,88.97399999999998,,11.0,,16.0
2018-01-06 19:08:00,27.0,3.235,679.0,731.0,603.0,739.0,461.0,11.0,16.0,21.3,20.2,21.4,19.4,11.3,19.103,19.793,19.841,9.731,51.2,56.3,52.3,57.6,78.2,50.902,58.286,52.25100000000001,89.176,,11.0,,16.0
2018-01-06 19:09:00,27.0,4.6389999999999985,676.0,731.0,600.0,745.0,461.0,11.0,16.0,21.3,20.2,21.4,19.4,11.3,19.08,19.77,19.793,9.731,51.0,56.2,52.2,57.6,78.3,50.96100000000001,58.344,51.995,89.33200000000002,,11.0,,16.0
2018-01-06 19:10:00,29.0,3.906,671.0,725.0,603.0,740.0,464.0,11.0,16.0,21.3,20.2,21.4,19.4,11.3,19.056,19.77,19.77,9.706,51.1,56.3,52.4,57.6,78.6,50.927,58.282,51.992,89.32600000000002,,11.0,,16.0
2018-01-06 19:11:00,29.0,4.303,666.0,727.0,603.0,736.0,465.0,11.0,16.0,21.3,20.2,21.4,19.4,11.2,19.032,19.77,19.746,9.706,51.6,56.2,52.2,57.6,78.7,50.955,58.252,52.455,89.37799999999999,,11.0,,16.0
2018-01-06 19:12:00,29.0,3.723,663.0,724.0,599.0,736.0,465.0,11.0,16.0,21.3,20.2,21.4,19.4,11.2,18.985,19.746,19.722,9.682,51.6,56.2,52.3,57.5,79.0,50.98,58.24800000000001,51.86,89.475,,11.0,,16.0
2018-01-06 19:13:00,30.0,3.983,671.0,720.0,594.0,733.0,466.0,11.0,16.0,21.3,20.2,21.3,19.4,11.2,18.961,19.746,19.698,9.682,50.8,56.2,52.1,57.4,79.1,51.039,58.218,52.106,89.579,,11.0,,16.0
2018-01-06 19:14:00,30.0,3.632,668.0,716.0,593.0,731.0,466.0,11.0,16.0,21.3,20.2,21.3,19.4,11.2,18.937,19.746,19.674,9.657,51.2,56.1,52.3,57.4,79.2,51.004,58.218,51.854,89.521,,11.0,,16.0
2018-01-06 19:15:00,28.0,3.723,663.0,713.0,596.0,726.0,468.0,11.0,16.0,21.3,20.2,21.3,19.4,11.1,18.913,19.746,19.651,9.632,51.1,56.1,52.2,57.4,79.4,51.00100000000001,58.187,51.788,89.72200000000002,,11.0,,16.0
2018-01-06 19:16:00,30.0,4.685,661.0,708.0,593.0,726.0,469.0,11.0,16.0,21.3,20.2,21.3,19.4,11.1,18.889,19.746,19.627,9.608,51.1,56.1,52.3,57.4,79.4,51.12300000000001,58.157,52.003,89.561,,11.0,,16.0
2018-01-06 19:17:00,27.0,3.799,661.0,708.0,593.0,723.0,466.0,11.0,16.0,21.3,20.2,21.3,19.4,11.1,18.842,19.746,19.603,9.583,51.4,56.0,52.2,57.3,79.3,51.11600000000001,58.157,51.719,89.65799999999999,,11.0,,16.0
2018-01-06 19:18:00,27.0,4.105,653.0,710.0,594.0,720.0,469.0,11.0,16.0,21.3,20.2,21.3,19.4,11.1,18.842,19.722,19.555,9.558,51.1,56.0,52.3,57.3,79.4,51.179,58.092,52.149,90.014,,11.0,,16.0
2018-01-06 19:19:00,27.0,4.059,648.0,710.0,592.0,720.0,465.0,11.0,16.0,21.3,20.2,21.3,19.4,11.1,18.794,19.722,19.532,9.534,50.9,56.0,52.2,57.3,79.4,51.234,58.12300000000001,52.145,90.008,,11.0,,16.0
2018-01-06 19:20:00,27.0,2.945,648.0,707.0,592.0,717.0,463.0,11.0,16.0,21.3,20.2,21.3,19.4,11.0,18.771,19.722,19.508,9.509,51.4,55.9,52.3,57.3,79.5,51.356,58.03100000000001,51.862,90.157,,11.0,,16.0
2018-01-06 19:21:00,28.0,2.792,660.0,703.0,589.0,712.0,464.0,11.0,16.0,21.3,20.2,21.3,19.4,11.0,18.747,19.722,19.484,9.485,51.4,55.9,52.3,57.2,79.5,51.352,58.06100000000001,51.89,90.306,,11.0,,16.0
2018-01-06 19:22:00,27.0,2.472,668.0,702.0,584.0,713.0,463.0,11.0,16.0,21.3,20.2,21.3,19.4,11.0,18.723,19.722,19.46,9.46,51.1,55.9,52.3,57.2,79.6,51.411,57.93899999999999,51.98,90.403,,11.0,,16.0
2018-01-06 19:23:00,25.0,2.777,657.0,701.0,583.0,716.0,465.0,11.0,16.0,21.3,20.2,21.3,19.4,11.0,18.699,19.722,19.436,9.46,51.0,55.9,52.3,57.2,79.8,51.408,57.93899999999999,51.82100000000001,90.506,,11.0,,16.0
2018-01-06 19:24:00,24.0,2.167,640.0,704.0,583.0,711.0,471.0,11.0,16.0,21.3,20.2,21.3,19.4,10.9,18.675,19.698,19.413,9.46,51.0,55.8,52.2,57.2,79.9,51.374,57.875,51.88,90.248,,11.0,,16.0
2018-01-06 19:25:00,23.0,2.38,636.0,695.0,582.0,703.0,471.0,11.0,16.0,21.2,20.2,21.3,19.4,10.9,18.652,19.698,19.413,9.435,50.7,55.7,52.2,57.1,80.1,51.339,57.905,51.755,89.802,,11.0,,16.0
2018-01-06 19:26:00,21.0,3.3110000000000004,637.0,691.0,575.0,701.0,469.0,11.0,16.0,21.2,20.2,21.3,19.4,10.9,18.628,19.698,19.365,9.386,50.9,55.7,52.2,57.1,80.0,51.46100000000001,57.875,51.87300000000001,89.713,,11.0,,16.0
2018-01-06 19:27:00,21.0,2.121,634.0,685.0,575.0,699.0,468.0,11.0,16.0,21.2,20.2,21.3,19.3,10.9,18.604,19.698,19.365,9.361,50.9,55.7,52.4,57.0,79.8,51.457,57.875,51.81100000000001,89.81,,11.0,,16.0
2018-01-06 19:28:00,22.0,2.411,633.0,683.0,573.0,698.0,465.0,13.0,16.0,21.2,20.1,21.2,19.3,10.8,18.58,19.674,19.318,9.336,50.7,55.7,52.3,57.0,79.7,51.45399999999999,57.84,51.68,90.166,,13.0,,16.0
2018-01-06 19:29:00,20.0,2.258,624.0,676.0,572.0,696.0,465.0,13.0,16.0,21.2,20.2,21.3,19.3,10.8,18.557,19.674,19.318,9.287,50.6,55.7,52.2,57.0,79.7,51.51300000000001,57.81,51.618,90.308,,13.0,,16.0
2018-01-06 19:30:00,20.0,2.548,625.0,673.0,573.0,692.0,465.0,13.0,16.0,21.2,20.2,21.2,19.3,10.8,18.533,19.674,19.27,9.262,51.0,55.7,52.1,57.0,79.6,51.479,57.779,51.58,90.714,,13.0,,16.0
2018-01-06 19:31:00,20.0,1.938,633.0,675.0,575.0,690.0,465.0,13.0,16.0,21.2,20.1,21.2,19.3,10.8,18.509,19.651,19.27,9.213,50.9,55.6,52.1,57.0,79.7,51.569,57.776,51.736,90.676,,13.0,,16.0
2018-01-06 19:32:00,19.0,2.197,636.0,675.0,576.0,689.0,469.0,13.0,16.0,21.2,20.1,21.2,19.3,10.7,18.485,19.651,19.246,9.213,51.5,55.6,52.3,57.0,79.6,51.441,57.776,51.67,91.062,,13.0,,16.0
2018-01-06 19:33:00,20.0,2.64,648.0,671.0,576.0,688.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.7,18.461,19.651,19.222,9.213,51.0,55.6,52.4,57.0,79.7,51.438,57.776,51.511,91.498,,13.0,,16.0
2018-01-06 19:34:00,17.0,3.632,642.0,672.0,575.0,691.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.7,18.438,19.651,19.199,9.213,50.7,55.6,52.0,56.9,79.8,51.434,57.715,51.477,91.703,,13.0,,16.0
2018-01-06 19:35:00,17.0,8.499,631.0,676.0,573.0,690.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.7,18.414,19.627,19.175,9.213,50.6,55.6,52.0,56.8,79.9,51.493,57.65,51.505,91.831,,13.0,,16.0
2018-01-06 19:36:00,16.0,22.019,623.0,676.0,575.0,690.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.6,18.39,19.627,19.151,9.213,50.7,55.6,52.1,56.9,80.0,51.49,57.68,51.408,91.678,,13.0,,16.0
2018-01-06 19:37:00,16.0,32.09,616.0,675.0,567.0,688.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.6,18.366,19.627,19.127,9.188,50.5,55.5,52.3,56.8,80.0,51.58,57.68,51.809,91.62,,13.0,,16.0
2018-01-06 19:38:00,16.0,41.566,613.0,675.0,564.0,684.0,471.0,13.0,16.0,21.2,20.1,21.2,19.3,10.6,18.343,19.603,19.103,9.163,50.6,55.5,52.3,56.8,80.1,51.639,57.646,51.65,91.793,,13.0,,16.0
