Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_LOFT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_LOFT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-08 16:36:00,6.332000000000002,25.0,491.0,530.0,573.0,394.0,0.002,12.0,14.0,21.5,22.1,24.5,22.4,24.97277778,25.8681804,23.28,,,21.7,37.3,37.2,33.4,25.0,36.257,24.916,38.76,,,29.42,,12.0,,14.0
2018-03-08 16:37:00,6.851,28.0,499.0,530.0,573.0,396.0,0.002,12.0,14.0,21.5,22.1,24.5,22.4,24.97277778,25.8681804,23.25611111,,,21.65222222,37.5,37.3,33.4,24.9,36.058,24.951,38.79,,,29.752,,12.0,,14.0
2018-03-08 16:38:00,6.165,27.0,507.0,528.0,583.0,399.0,0.002,12.0,14.0,21.5,22.2,24.5,22.4,24.99722222,25.8681804,23.28,,,21.62777778,37.3,37.2,33.4,25.8,36.326,25.019,38.792,,,29.85,,12.0,,14.0
2018-03-08 16:39:00,5.692,26.0,510.0,533.0,593.0,401.0,0.001,12.0,14.0,21.5,22.2,24.5,22.3,25.02111111,25.8431784,23.28,,,21.60388889,37.5,37.1,33.4,25.3,36.328,25.258000000000006,38.727,,,30.15,,12.0,,14.0
2018-03-08 16:40:00,5.829,28.0,516.0,532.0,598.0,401.0,0.001,12.0,14.0,21.5,22.2,24.5,22.3,25.045,25.8431784,23.25611111,,,21.55722222,37.8,37.1,33.5,26.0,36.264,25.395,38.659,,,30.079,,12.0,,14.0
2018-03-08 16:41:00,5.5539999999999985,27.0,517.0,533.0,600.0,401.0,0.002,12.0,14.0,21.5,22.2,24.5,22.3,25.045,25.8431784,23.28,,,21.53277778,37.7,37.6,33.5,26.6,36.331,25.395,38.727,,,30.412,,12.0,,14.0
2018-03-08 16:42:00,5.112,27.0,517.0,530.0,605.0,399.0,0.002,12.0,14.0,21.5,22.2,24.5,22.2,25.07,25.8431784,23.25611111,,,21.50888889,37.7,37.6,33.5,25.9,36.167,25.292,38.79,,,30.376,,12.0,,14.0
2018-03-08 16:43:00,6.897,27.0,514.0,526.0,606.0,401.0,0.003,12.0,14.0,21.5,22.2,24.5,22.2,25.07,25.8431784,23.25611111,,,21.46111111,37.6,37.5,33.5,27.5,36.2,25.395,38.724,,,31.074,,12.0,,14.0
2018-03-08 16:44:00,5.478,26.0,510.0,522.0,611.0,396.0,0.003,12.0,14.0,21.5,22.2,24.6,22.2,25.09388889,25.8431784,23.23222222,,,21.41277778,37.5,36.9,33.5,27.1,36.203,25.395,38.787,,,31.07,,12.0,,14.0
2018-03-08 16:45:00,5.2189999999999985,26.0,505.0,525.0,615.0,392.0,0.002,12.0,14.0,21.5,22.2,24.6,22.1,25.09388889,25.8431784,23.20777778,,,21.36611111,37.5,37.4,33.5,27.6,36.535,25.464,38.851,,,31.066,,12.0,,14.0
2018-03-08 16:46:00,5.447,25.0,503.0,525.0,619.0,391.0,0.002,12.0,14.0,21.5,22.2,24.6,22.1,25.11777778,25.819287600000006,23.20777778,,,21.34222222,37.6,37.3,33.7,26.9,36.471,25.496,38.851,,,31.064,,12.0,,14.0
2018-03-08 16:47:00,5.462999999999999,25.0,507.0,525.0,622.0,390.0,0.003,12.0,14.0,21.5,22.2,24.6,22.1,25.11777778,25.819287600000006,23.20777778,,,21.31777778,37.4,36.9,33.6,26.8,36.404,25.462,38.719,,,30.928,,12.0,,14.0
2018-03-08 16:48:00,5.631,24.0,507.0,522.0,628.0,386.0,0.003,12.0,14.0,21.5,22.2,24.6,22.1,25.11777778,25.819287600000006,23.23222222,,,21.29388889,37.4,37.6,33.6,27.6,35.87300000000001,25.393,38.787,,,31.226,,12.0,,14.0
2018-03-08 16:49:00,4.776,25.0,504.0,523.0,631.0,385.0,0.002,12.0,14.0,21.5,22.2,24.6,22.0,25.11777778,25.819287600000006,23.23222222,,,21.24611111,37.3,37.5,33.7,27.5,36.338,25.565,38.853,,,31.256,,12.0,,14.0
2018-03-08 16:50:00,5.31,25.0,510.0,520.0,628.0,387.0,0.002,12.0,14.0,21.5,22.2,24.6,22.0,25.14222222,25.819287600000006,23.23222222,,,21.22277778,37.4,37.8,33.7,27.2,36.539,25.668000000000006,38.853,,,31.487,,12.0,,14.0
2018-03-08 16:51:00,4.852,24.0,505.0,519.0,631.0,390.0,0.001,12.0,14.0,21.5,22.2,24.7,22.0,25.14222222,25.7948412,23.23222222,,,21.19888889,37.4,37.2,33.7,26.7,36.407,25.871,38.886,,,31.918000000000006,,12.0,,14.0
2018-03-08 16:52:00,4.593,20.0,507.0,520.0,633.0,392.0,0.001,12.0,14.0,21.5,22.2,24.7,21.9,25.11777778,25.7948412,23.25611111,,,21.12722222,37.3,37.9,33.6,26.6,36.238,25.94,38.659,,,32.178000000000004,,12.0,,14.0
2018-03-08 16:53:00,5.02,20.0,508.0,524.0,635.0,390.0,0.001,12.0,14.0,21.5,22.2,24.7,21.9,25.11777778,25.7948412,23.23222222,,,21.07888889,37.4,38.1,33.7,26.7,36.603,26.008000000000006,38.853,,,32.472,,12.0,,14.0
2018-03-08 16:54:00,4.913,23.0,510.0,522.0,642.0,394.0,0.001,12.0,14.0,21.5,22.2,24.7,21.9,25.11777778,25.7948412,23.23222222,,,21.03222222,37.4,37.3,33.8,27.4,36.305,26.008000000000006,38.722,,,33.099000000000004,,12.0,,14.0
2018-03-08 16:55:00,4.013,23.0,508.0,520.0,647.0,394.0,0.003,12.0,14.0,21.5,22.2,24.7,21.9,25.11777778,25.7698392,23.23222222,,,20.96,37.3,37.4,33.9,26.8,36.437,26.144,38.689,,,32.628,,12.0,,14.0
2018-03-08 16:56:00,4.822,23.0,510.0,520.0,656.0,398.0,0.003,12.0,14.0,21.5,22.2,24.7,21.8,25.14222222,25.7698392,23.23222222,,,20.91277778,37.3,37.6,33.8,27.0,36.738,26.246,38.656,,,33.021,,12.0,,14.0
2018-03-08 16:57:00,3.632,23.0,514.0,516.0,660.0,392.0,0.002,12.0,14.0,21.5,22.2,24.7,21.8,25.14222222,25.7698392,23.23222222,,,20.865,37.3,37.2,33.8,27.5,36.738,26.212,38.82,,,33.117,,12.0,,14.0
2018-03-08 16:58:00,4.913,23.0,505.0,513.0,660.0,390.0,0.002,12.0,14.0,21.5,22.2,24.7,21.8,25.14222222,25.7459484,23.20777778,,,20.81722222,37.3,37.4,33.8,27.4,36.539,26.347,38.785,,,33.013000000000005,,12.0,,14.0
2018-03-08 16:59:00,7.218,23.0,503.0,512.0,664.0,391.0,0.003,12.0,14.0,21.5,22.2,24.7,21.7,25.14222222,25.7459484,23.18388889,,,20.74611111,37.3,37.9,33.6,27.6,36.606,26.552,38.651,,,32.841,,12.0,,14.0
2018-03-08 17:00:00,4.822,23.0,510.0,513.0,666.0,399.0,0.003,12.0,14.0,21.5,22.2,24.7,21.7,25.16722222,25.7459484,23.16,,,20.72222222,37.2,37.9,33.8,28.3,36.409,26.484,38.846,,,32.54,,12.0,,14.0
2018-03-08 17:01:00,3.83,21.0,505.0,515.0,667.0,396.0,0.003,12.0,14.0,21.5,22.2,24.8,21.7,25.16722222,25.7459484,23.13611111,,,20.69777778,37.2,37.8,33.8,28.0,36.94,26.621,38.777,,,32.903,,12.0,,14.0
2018-03-08 17:02:00,4.7,21.0,507.0,514.0,664.0,396.0,0.003,12.0,14.0,21.5,22.2,24.8,21.6,25.19111111,25.7220576,23.13611111,,,20.69777778,37.2,37.4,33.8,28.5,36.743,26.482,38.81,,,32.736999999999995,,12.0,,14.0
2018-03-08 17:03:00,5.249,21.0,503.0,512.0,665.0,399.0,0.002,12.0,14.0,21.5,22.2,24.8,21.6,25.16722222,25.7220576,23.13611111,,,20.67388889,37.2,38.2,33.7,28.8,36.608,26.482,38.745,,,32.867,,12.0,,14.0
2018-03-08 17:04:00,4.6080000000000005,20.0,499.0,512.0,666.0,396.0,0.002,12.0,14.0,21.5,22.2,24.8,21.6,25.16722222,25.6970556,23.13611111,,,20.65,37.2,37.1,33.8,29.0,36.343,26.549,38.712,,,33.064,,12.0,,14.0
2018-03-08 17:05:00,4.044,21.0,503.0,509.0,671.0,399.0,0.004,12.0,14.0,21.5,22.2,24.8,21.5,25.19111111,25.6970556,23.13611111,,,20.65,37.4,37.5,33.8,29.1,36.677,26.583,38.876,,,32.699,,12.0,,14.0
2018-03-08 17:06:00,3.952,20.0,501.0,506.0,678.0,398.0,0.004,12.0,14.0,21.5,22.2,24.8,21.5,25.16722222,25.6970556,23.13611111,,,20.60277778,37.3,37.7,33.8,29.3,36.807,26.617,38.843,,,32.993,,12.0,,14.0
2018-03-08 17:07:00,4.0280000000000005,20.0,497.0,505.0,681.0,396.0,0.003,12.0,14.0,21.5,22.2,24.8,21.4,25.16722222,25.6731648,23.13611111,,,20.57888889,37.4,38.1,33.7,28.9,36.807,26.684,38.646,,,33.521,,12.0,,14.0
2018-03-08 17:08:00,3.952,19.0,496.0,507.0,680.0,399.0,0.003,12.0,14.0,21.5,22.2,24.8,21.4,25.16722222,25.6731648,23.11222222,,,20.555,37.4,37.3,33.9,28.9,36.708,26.615,38.644,,,33.519,,12.0,,14.0
2018-03-08 17:09:00,5.28,18.0,499.0,504.0,679.0,399.0,0.002,12.0,14.0,21.5,22.2,24.8,21.4,25.16722222,25.6731648,23.11222222,,,20.50722222,37.5,38.0,34.0,28.4,36.87300000000001,26.615,38.841,,,33.845,,12.0,,14.0
2018-03-08 17:10:00,4.456,19.0,499.0,507.0,679.0,396.0,0.002,12.0,14.0,21.5,22.2,24.8,21.4,25.16722222,25.649274,23.11222222,,,20.48388889,37.4,37.6,33.9,29.4,36.84,26.613000000000003,38.939,,,33.71,,12.0,,14.0
2018-03-08 17:11:00,4.562,19.0,497.0,509.0,681.0,390.0,0.004,12.0,14.0,21.5,22.3,24.9,21.3,25.16722222,25.649274,23.13611111,,,20.46,37.3,37.4,33.8,29.2,36.343,26.613000000000003,38.646,,,33.642,,12.0,,14.0
2018-03-08 17:12:00,5.646,20.0,493.0,510.0,679.0,390.0,0.004,12.0,14.0,21.5,22.3,24.9,21.3,25.16722222,25.649274,23.13611111,,,20.41222222,37.4,37.7,33.9,30.0,36.475,26.75,38.81,,,33.77,,12.0,,14.0
2018-03-08 17:13:00,4.562,19.0,495.0,509.0,682.0,390.0,0.004,12.0,14.0,21.5,22.3,24.9,21.3,25.16722222,25.6248276,23.13611111,,,20.38777778,37.4,37.1,33.9,29.3,36.907,26.817,38.679,,,33.702,,12.0,,14.0
2018-03-08 17:14:00,4.761,19.0,495.0,509.0,688.0,391.0,0.004,12.0,14.0,21.5,22.3,24.9,21.3,25.14222222,25.6248276,23.13611111,,,20.365,37.3,37.2,33.7,29.4,36.37300000000001,26.851,38.81,,,33.765,,12.0,,14.0
2018-03-08 17:15:00,3.265,18.0,493.0,509.0,689.0,393.0,0.003,13.0,14.0,21.5,22.3,24.9,21.2,25.16722222,25.599825600000006,23.13611111,,,20.365,37.4,37.2,33.8,28.9,36.94,26.815,38.777,,,33.567,,13.0,,14.0
2018-03-08 17:16:00,3.799,18.0,493.0,512.0,689.0,390.0,0.003,13.0,14.0,21.5,22.3,24.9,21.2,25.14222222,25.599825600000006,23.13611111,,,20.31722222,37.4,37.7,33.8,29.0,36.805,26.815,38.581,,,34.091,,13.0,,14.0
2018-03-08 17:17:00,4.242,18.0,489.0,513.0,687.0,390.0,0.003,13.0,14.0,21.5,22.3,24.9,21.2,25.14222222,25.599825600000006,23.13611111,,,20.29277778,37.4,37.2,33.8,29.4,36.672,26.883000000000006,38.515,,,33.891,,13.0,,14.0
2018-03-08 17:18:00,3.174,17.0,484.0,513.0,689.0,394.0,0.003,13.0,14.0,21.5,22.3,24.9,21.1,25.14222222,25.5759348,23.13611111,,,20.26888889,37.4,37.9,33.9,30.1,36.838,26.915,38.548,,,34.087,,13.0,,14.0
2018-03-08 17:19:00,3.571,18.0,485.0,508.0,694.0,394.0,0.003,13.0,14.0,21.5,22.3,24.9,21.1,25.14222222,25.5759348,23.13611111,,,20.26888889,37.5,37.2,33.9,29.6,36.904,26.95,38.81,,,33.327,,13.0,,14.0
2018-03-08 17:20:00,3.967,18.0,486.0,505.0,700.0,394.0,0.003,13.0,14.0,21.5,22.3,24.9,21.1,25.14222222,25.552044,23.16,,,20.24611111,37.3,37.2,33.9,29.6,37.136,26.879,38.682,,,33.49,,13.0,,14.0
2018-03-08 17:21:00,4.059,17.0,497.0,504.0,701.0,396.0,0.003,13.0,14.0,21.5,22.3,24.9,21.1,25.11777778,25.552044,23.18388889,,,20.22222222,37.4,38.0,33.9,29.5,36.67,26.948,38.618,,,32.992,,13.0,,14.0
2018-03-08 17:22:00,3.906,16.0,500.0,507.0,700.0,396.0,0.003,13.0,14.0,21.5,22.3,25.0,21.0,25.11777778,25.527042,23.18388889,,,20.19777778,37.4,37.4,33.9,29.6,37.06800000000001,26.878,38.651,,,32.758,,13.0,,14.0
2018-03-08 17:23:00,4.791,16.0,501.0,508.0,698.0,399.0,0.004,13.0,14.0,21.5,22.3,24.9,21.0,25.11777778,25.5031512,23.18388889,,,20.17388889,37.3,38.1,33.9,29.1,36.968,26.739,38.651,,,32.888000000000005,,13.0,,14.0
2018-03-08 17:24:00,3.723,17.0,501.0,509.0,700.0,394.0,0.004,13.0,14.0,21.5,22.3,24.9,21.0,25.09388889,25.5031512,23.18388889,,,20.12611111,37.3,37.7,34.0,28.9,37.065,26.739,38.651,,,32.983000000000004,,13.0,,14.0
2018-03-08 17:25:00,3.906,17.0,496.0,506.0,699.0,394.0,0.002,13.0,14.0,21.5,22.3,25.0,20.9,25.09388889,25.5031512,23.18388889,,,20.07888889,37.3,37.6,33.9,28.8,36.866,26.739,38.651,,,33.607,,13.0,,14.0
2018-03-08 17:26:00,3.662,16.0,493.0,504.0,700.0,396.0,0.002,13.0,14.0,21.5,22.3,25.0,20.9,25.09388889,25.4792604,23.18388889,,,20.03111111,37.3,38.2,34.1,29.0,37.198,26.669,38.717,,,33.239000000000004,,13.0,,14.0
2018-03-08 17:27:00,3.54,16.0,495.0,504.0,704.0,394.0,0.004,13.0,14.0,21.5,22.3,25.0,20.9,25.09388889,25.4792604,23.20777778,,,20.00722222,37.3,37.4,34.0,29.5,36.667,26.601,38.719,,,33.336,,13.0,,14.0
2018-03-08 17:28:00,4.41,15.0,498.0,504.0,710.0,390.0,0.004,13.0,14.0,21.5,22.3,25.0,20.8,25.09388889,25.454814,23.20777778,,,19.98388889,37.3,37.7,33.9,29.2,37.065,26.599,38.654,,,33.169000000000004,,13.0,,14.0
2018-03-08 17:29:00,3.6010000000000004,15.0,491.0,505.0,713.0,394.0,0.004,13.0,14.0,21.5,22.3,25.0,20.8,25.09388889,25.454814,23.20777778,,,19.93611111,37.3,37.8,33.9,28.9,36.933,26.599,38.785,,,32.801,,13.0,,14.0
2018-03-08 17:30:00,4.913,16.0,489.0,507.0,713.0,393.0,0.004,13.0,14.0,21.5,22.3,25.0,20.8,25.09388889,25.429812,23.20777778,,,19.91222222,37.3,37.8,33.9,28.9,37.529,26.495,38.49,,,32.765,,13.0,,14.0
2018-03-08 17:31:00,4.959,14.0,486.0,507.0,709.0,394.0,0.004,13.0,14.0,21.5,22.3,25.0,20.8,25.09388889,25.429812,23.20777778,,,19.88777778,37.3,38.0,33.8,28.7,37.264,26.46,38.457,,,33.094,,13.0,,14.0
2018-03-08 17:32:00,4.974,14.0,482.0,506.0,708.0,401.0,0.004,13.0,14.0,21.5,22.3,25.0,20.7,25.09388889,25.4059212,23.18388889,,,19.84111111,37.4,37.9,33.8,29.0,37.33,26.459,38.52,,,33.519,,13.0,,14.0
2018-03-08 17:33:00,5.28,14.0,482.0,505.0,708.0,402.0,0.003,13.0,14.0,21.5,22.3,25.0,20.7,25.07,25.4059212,23.16,,,19.79277778,37.3,37.8,33.9,29.2,37.063,26.459,38.714,,,33.052,,13.0,,14.0
2018-03-08 17:34:00,3.815,14.0,486.0,504.0,705.0,399.0,0.003,13.0,14.0,21.5,22.3,25.0,20.7,25.07,25.4059212,23.18388889,,,19.74611111,37.3,38.3,33.9,29.0,37.261,26.698,38.586,,,32.651,,13.0,,14.0
2018-03-08 17:35:00,3.662,14.0,487.0,504.0,706.0,399.0,0.005,13.0,14.0,21.5,22.3,25.0,20.7,25.045,25.3820304,23.18388889,,,19.69777778,37.3,38.1,33.9,29.0,37.259,26.662,38.684,,,33.308,,13.0,,14.0
2018-03-08 17:36:00,3.6010000000000004,15.0,498.0,500.0,704.0,394.0,0.005,13.0,14.0,21.5,22.3,25.0,20.6,25.045,25.3820304,23.18388889,,,19.67388889,37.3,38.0,34.0,28.9,37.524,26.525,38.782,,,32.909,,13.0,,14.0
2018-03-08 17:37:00,3.616,15.0,498.0,504.0,704.0,394.0,0.004,13.0,15.0,21.5,22.3,25.1,20.6,25.045,25.3570284,23.20777778,,,19.62722222,37.4,38.3,34.0,29.1,37.358,26.489,38.719,,,33.433,,13.0,,15.0
2018-03-08 17:38:00,4.3180000000000005,15.0,492.0,500.0,710.0,394.0,0.004,13.0,15.0,21.5,22.3,25.1,20.6,25.045,25.3570284,23.23222222,,,19.57888889,37.7,39.1,34.0,29.0,37.458,26.455,38.525,,,33.429,,13.0,,15.0
2018-03-08 17:39:00,4.746,14.0,493.0,496.0,712.0,394.0,0.004,13.0,15.0,21.5,22.3,25.1,20.5,24.97277778,25.3331376,23.23222222,,,19.53222222,37.7,37.4,34.2,29.0,36.921,26.419,38.525,,,33.622,,13.0,,15.0
2018-03-08 17:40:00,4.517,14.0,489.0,500.0,718.0,392.0,0.004,13.0,15.0,21.5,22.3,25.1,20.5,24.92388889,25.3331376,23.23222222,,,19.48388889,38.4,37.5,33.6,29.1,36.783,26.522,38.656,,,33.552,,13.0,,15.0
2018-03-08 17:41:00,4.959,13.0,489.0,500.0,714.0,394.0,0.004,13.0,15.0,21.5,22.3,25.1,20.4,24.87611111,25.3331376,23.23222222,,,19.46,37.6,37.4,32.6,28.9,36.878,26.59,38.394,,,33.879,,13.0,,15.0
2018-03-08 17:42:00,3.784,14.0,497.0,500.0,574.0,396.0,0.004,13.0,15.0,21.5,22.3,25.1,20.4,24.82722222,25.3092468,23.23222222,,,19.41277778,38.2,37.4,32.8,29.0,37.13800000000001,26.622,38.197,,,34.006,,13.0,,15.0
2018-03-08 17:43:00,4.303,13.0,493.0,499.0,565.0,399.0,0.004,13.0,15.0,21.5,22.3,25.0,20.4,24.77888889,25.3092468,23.25611111,,,19.365,37.9,37.7,32.5,29.2,37.133,26.451,38.265,,,33.772,,13.0,,15.0
2018-03-08 17:44:00,4.379,13.0,486.0,502.0,512.0,402.0,0.004,13.0,15.0,21.5,22.3,25.0,20.4,24.755,25.2848004,23.30388889,,,19.34111111,37.6,37.6,32.3,29.1,36.932,26.723000000000006,38.467,,,33.703,,13.0,,15.0
2018-03-08 17:45:00,3.281,13.0,487.0,504.0,503.0,403.0,0.005,13.0,15.0,21.5,22.3,25.0,20.3,24.73111111,25.2848004,23.32777778,,,19.31777778,37.8,37.4,32.3,30.2,36.863,26.859,38.404,,,33.899,,13.0,,15.0
2018-03-08 17:46:00,3.6010000000000004,12.0,477.0,507.0,493.0,403.0,0.005,13.0,15.0,21.5,22.3,25.0,20.3,24.70611111,25.2848004,23.37611111,,,19.29388889,37.7,37.7,32.2,29.9,36.861,26.928,38.409,,,34.126999999999995,,13.0,,15.0
2018-03-08 17:47:00,4.135,12.0,482.0,507.0,481.0,401.0,0.002,13.0,15.0,21.5,22.3,25.0,20.3,24.68222222,25.2597984,23.4,,,19.27,37.9,38.6,32.1,30.6,36.69300000000001,26.926,38.28,,,34.651,,13.0,,15.0
2018-03-08 17:48:00,3.342,12.0,482.0,505.0,479.0,399.0,0.002,13.0,15.0,21.5,22.3,25.0,20.2,24.65777778,25.2597984,23.47222222,,,19.24611111,37.9,37.4,32.1,31.2,36.691,26.994,38.12300000000001,,,34.878,,13.0,,15.0
2018-03-08 17:49:00,4.15,12.0,486.0,505.0,478.0,403.0,0.003,13.0,15.0,21.5,22.4,24.9,20.2,24.63388889,25.2359076,23.49722222,,,19.24611111,37.9,38.5,32.0,30.9,36.622,27.06,38.191,,,35.174,,13.0,,15.0
2018-03-08 17:50:00,4.089,12.0,485.0,504.0,475.0,403.0,0.003,13.0,15.0,21.5,22.4,24.9,20.2,24.61,25.2359076,23.52111111,,,19.22222222,37.9,38.0,32.1,30.7,36.421,27.128,38.489,,,35.368,,13.0,,15.0
2018-03-08 17:51:00,3.464,12.0,484.0,504.0,475.0,398.0,0.002,13.0,15.0,21.5,22.4,24.9,20.2,24.58611111,25.2120168,23.52111111,,,19.19888889,37.8,39.2,32.0,30.3,36.418,27.127,38.719,,,35.595,,13.0,,15.0
2018-03-08 17:52:00,3.799,11.0,482.0,512.0,473.0,401.0,0.002,13.0,15.0,21.5,22.4,24.9,20.1,24.56111111,25.2120168,23.56888889,,,19.15111111,37.7,39.0,32.1,29.9,36.549,27.195,38.626,,,36.179,,13.0,,15.0
2018-03-08 17:53:00,3.83,11.0,486.0,516.0,472.0,403.0,0.003,13.0,15.0,21.5,22.4,24.9,20.1,24.53722222,25.2120168,23.56888889,,,19.12722222,37.5,37.9,32.1,30.3,36.414,27.263,38.33,,,36.34,,13.0,,15.0
2018-03-08 17:54:00,3.54,11.0,492.0,522.0,472.0,404.0,0.003,13.0,15.0,21.5,22.4,24.9,20.1,24.53722222,25.188126,23.59277778,,,19.08,37.7,38.5,32.1,30.3,36.347,27.261,37.641,,,36.466,,13.0,,15.0
2018-03-08 17:55:00,3.4330000000000003,11.0,491.0,530.0,475.0,401.0,0.005,13.0,15.0,21.5,22.4,24.9,20.0,24.51277778,25.188126,23.59277778,,,19.03222222,37.1,38.6,32.1,30.8,36.511,27.261,37.048,,,36.853,,13.0,,15.0
2018-03-08 17:56:00,3.677,11.0,485.0,533.0,475.0,396.0,0.005,13.0,15.0,21.5,22.4,24.9,20.0,24.48888889,25.1642352,23.59277778,,,18.985,37.9,38.3,32.1,31.2,36.475,27.157,36.916,,,36.979,,13.0,,15.0
2018-03-08 17:57:00,3.998,10.0,487.0,535.0,476.0,396.0,0.002,13.0,15.0,21.5,22.4,24.9,20.0,24.465,25.1642352,23.59277778,,,18.96111111,37.8,37.9,32.2,30.9,36.406,27.259,36.883,,,37.432,,13.0,,15.0
2018-03-08 17:58:00,3.799,11.0,487.0,541.0,479.0,396.0,0.002,13.0,15.0,21.5,22.4,24.9,19.9,24.465,25.1642352,23.59277778,,,18.91277778,37.3,38.3,32.3,30.6,36.473,27.396,36.85,,,37.753,,13.0,,15.0
2018-03-08 17:59:00,3.326,10.0,484.0,550.0,485.0,396.0,0.002,13.0,15.0,21.5,22.4,24.9,19.9,24.44111111,25.1392332,23.59277778,,,18.86611111,37.9,37.7,32.3,30.9,36.47,27.394,36.85,,,37.845,,13.0,,15.0
2018-03-08 18:00:00,3.983,10.0,482.0,552.0,489.0,394.0,0.002,13.0,15.0,21.5,22.4,24.9,19.9,24.44111111,25.1147868,23.59277778,,,18.84222222,37.8,39.2,32.3,31.0,36.47,27.392,36.85,,,38.135,,13.0,,15.0
2018-03-08 18:01:00,3.54,10.0,474.0,549.0,493.0,394.0,0.003,13.0,15.0,21.5,22.4,24.8,19.8,24.41722222,25.1147868,23.56888889,,,18.79388889,37.7,38.1,32.4,31.8,36.501,27.46,36.847,,,38.357,,13.0,,15.0
2018-03-08 18:02:00,3.357,10.0,476.0,553.0,496.0,396.0,0.003,13.0,15.0,21.5,22.4,24.8,19.8,24.41722222,25.1147868,23.56888889,,,18.79388889,37.7,37.9,32.4,34.3,36.402,27.528,36.88,,,39.458,,13.0,,15.0
2018-03-08 18:03:00,5.081,10.0,476.0,557.0,494.0,399.0,0.003,13.0,15.0,21.5,22.4,24.8,19.8,24.39222222,25.090896,23.56888889,,,18.77111111,37.7,39.3,32.4,34.1,36.399,27.662,36.913,,,38.938,,13.0,,15.0
2018-03-08 18:04:00,4.074,10.0,478.0,557.0,494.0,399.0,0.003,13.0,15.0,21.5,22.4,24.8,19.8,24.36777778,25.090896,23.56888889,,,18.74722222,38.1,39.4,32.4,32.6,36.463,27.73,36.913,,,39.292,,13.0,,15.0
2018-03-08 18:05:00,3.738,10.0,481.0,556.0,496.0,399.0,0.002,13.0,15.0,21.5,22.4,24.8,19.7,24.36777778,25.0670052,23.56888889,,,18.69888889,37.6,38.4,32.4,31.7,36.629,27.728,36.979,,,39.868,,13.0,,15.0
2018-03-08 18:06:00,3.922,10.0,481.0,550.0,493.0,396.0,0.002,13.0,15.0,21.5,22.4,24.8,19.7,24.36777778,25.0670052,23.545,,,18.65222222,38.0,39.3,32.6,31.7,36.397,27.796,36.944,,,39.863,,13.0,,15.0
2018-03-08 18:07:00,4.3180000000000005,10.0,478.0,550.0,504.0,399.0,0.002,13.0,15.0,21.5,22.4,24.8,19.7,24.36777778,25.0420032,23.545,,,18.60388889,37.7,38.7,32.6,31.9,36.463,27.931,37.01,,,39.923,,13.0,,15.0
2018-03-08 18:08:00,4.044,10.0,482.0,553.0,514.0,399.0,0.002,13.0,15.0,21.6,22.4,24.8,19.6,24.36777778,25.0420032,23.545,,,18.55722222,37.8,39.0,32.7,32.7,36.496,27.863000000000003,37.01,,,40.046,,13.0,,15.0
2018-03-08 18:09:00,5.615,10.0,481.0,552.0,514.0,401.0,0.004,13.0,15.0,21.5,22.4,24.8,19.6,24.36777778,25.0181124,23.545,,,18.53277778,37.8,38.3,32.6,32.1,36.596,27.929,37.043,,,40.495,,13.0,,15.0
2018-03-08 18:10:00,5.356,9.0,478.0,549.0,509.0,403.0,0.004,13.0,15.0,21.5,22.4,24.8,19.6,24.39222222,25.0181124,23.56888889,,,18.485,38.1,37.7,32.5,32.8,36.664,27.963,36.979,,,40.458,,13.0,,15.0
2018-03-08 18:11:00,4.334,9.0,487.0,549.0,503.0,403.0,0.002,13.0,15.0,21.5,22.4,24.8,19.5,24.41722222,24.994221600000003,23.56888889,,,18.43777778,38.1,38.3,32.5,32.1,36.534,27.995,37.045,,,40.871,,13.0,,15.0
2018-03-08 18:12:00,4.501,9.0,499.0,547.0,503.0,399.0,0.002,13.0,15.0,21.5,22.4,24.8,19.5,24.41722222,24.994221600000003,23.56888889,,,18.41388889,38.3,37.7,32.5,32.2,36.601,28.063,36.946,,,40.868,,13.0,,15.0
2018-03-08 18:13:00,5.172999999999999,9.0,498.0,541.0,500.0,401.0,0.002,13.0,15.0,21.5,22.4,24.8,19.4,24.41722222,24.9697752,23.59277778,,,18.36611111,38.2,38.4,32.5,32.1,36.667,28.061,36.916,,,40.99100000000001,,13.0,,15.0
2018-03-08 18:14:00,4.868,8.0,501.0,541.0,502.0,407.0,0.002,13.0,15.0,21.5,22.4,24.8,19.4,24.44111111,24.9697752,23.59277778,,,18.31888889,38.3,38.6,32.6,32.1,36.603,28.129,36.982,,,41.147,,13.0,,15.0
2018-03-08 18:15:00,6.104,8.0,510.0,540.0,506.0,408.0,0.003,13.0,15.0,21.5,22.4,24.8,19.4,24.41722222,24.9458844,23.59277778,,,18.27111111,38.2,38.3,32.5,32.9,36.733,28.195,36.982,,,41.109,,13.0,,15.0
