Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,TS_HBI_BR1,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RHS_HBI_BR1,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-23 11:45:00,2.152,20.0,690.0,625.0,633.0,649.0,366.0,14.0,17.0,26.4,23.9,22.9,23.2,45.4,27.955,20.416111111111103,25.7948412,22.561111111111106,22.92,24.8472222222222,23.8327777777778,41.7361111111111,36.4,40.6,44.1,41.9,4.1,34.873000000000005,52.455,29.62,33.77,33.47,40.533,42.119,8.126,,14.0,,17.0
2017-10-23 11:46:00,2.152,20.0,680.0,625.0,628.0,644.0,362.0,14.0,17.0,26.4,23.9,22.9,23.2,45.5,28.028888888888893,20.7972222222222,25.7948412,22.561111111111106,22.9438888888889,24.8472222222222,23.8327777777778,41.70722222222221,36.4,40.5,44.1,42.0,4.0,34.879,51.508,32.154,36.22,31.938,40.5,42.054,7.6789999999999985,,14.0,,17.0
2017-10-23 11:47:00,2.289,19.0,676.0,627.0,623.0,642.0,359.0,14.0,17.0,26.4,24.0,22.9,23.2,45.5,28.1027777777778,21.2027777777778,25.7948412,22.537222222222198,22.9438888888889,24.8711111111111,23.857222222222198,41.6777777777778,36.3,40.5,44.1,42.0,3.8,34.751999999999995,50.276,33.666,38.453,32.606,40.437,41.959,7.752000000000002,,14.0,,17.0
2017-10-23 11:48:00,2.106,19.0,676.0,622.0,621.0,641.0,361.0,14.0,17.0,26.4,24.0,22.9,23.3,45.6,28.1527777777778,21.537222222222198,25.819287600000006,22.537222222222198,22.9677777777778,24.8711111111111,23.905,41.7361111111111,36.3,40.3,44.1,41.7,4.1,34.689,49.09,27.855,36.019,31.471,40.535,41.867,7.8279999999999985,,14.0,,17.0
2017-10-23 11:49:00,2.106,19.0,676.0,618.0,626.0,643.0,361.0,14.0,17.0,26.4,24.0,22.9,23.3,45.7,28.2022222222222,21.8711111111111,25.8920712,22.537222222222198,22.9922222222222,24.8711111111111,23.953888888888894,41.853888888888896,36.3,40.2,44.1,41.5,4.3,34.593,48.5,25.09,35.821,31.373,40.535,41.742,8.093,,14.0,,17.0
2017-10-23 11:50:00,2.09,18.0,678.0,616.0,626.0,642.0,362.0,14.0,17.0,26.4,24.1,22.9,23.3,45.7,28.252222222222198,22.206111111111106,25.9893012,22.537222222222198,23.0161111111111,24.895,24.026111111111106,41.853888888888896,36.3,40.2,44.0,41.3,3.8,34.53,47.557,32.979,40.153,32.245,40.44,41.522,7.609,,14.0,,17.0
2017-10-23 11:51:00,2.09,18.0,676.0,616.0,625.0,635.0,362.0,14.0,17.0,26.4,24.2,23.0,23.3,45.8,28.276111111111106,22.4688888888889,26.0870868,22.561111111111106,23.04,24.918888888888894,24.0738888888889,41.795,36.3,40.0,43.9,41.2,3.7,34.499,46.761,29.915,36.549,31.545,40.344,41.364,7.905,,14.0,,17.0
2017-10-23 11:52:00,2.396,18.0,670.0,615.0,622.0,632.0,364.0,14.0,17.0,26.4,24.2,23.0,23.3,45.9,28.3011111111111,22.7572222222222,26.1359796,22.561111111111106,23.04,24.918888888888894,24.1222222222222,41.8827777777778,36.3,39.9,43.9,41.1,4.0,34.535,46.06100000000001,30.258000000000006,38.324,31.846,40.344,41.14100000000001,8.427999999999999,,14.0,,17.0
2017-10-23 11:53:00,2.35,18.0,666.0,615.0,619.0,631.0,360.0,14.0,17.0,26.4,24.2,23.0,23.4,45.9,28.351111111111106,22.9972222222222,26.1843168,22.585,23.063888888888894,24.9438888888889,24.171111111111106,41.942222222222206,36.3,39.6,43.6,40.9,4.1,34.438,45.962,32.323,34.236999999999995,32.015,39.69,40.95,7.76,,14.0,,17.0
2017-10-23 11:54:00,2.045,18.0,666.0,610.0,616.0,632.0,361.0,14.0,17.0,26.5,24.3,23.0,23.4,46.0,28.375,23.2372222222222,26.2093188,22.585,23.087777777777802,24.9438888888889,24.2188888888889,41.853888888888896,36.3,39.4,43.8,41.0,3.8,34.373000000000005,45.22,31.516,37.375,32.719,40.281,40.825,7.832000000000002,,14.0,,17.0
2017-10-23 11:55:00,2.075,18.0,658.0,610.0,616.0,633.0,361.0,14.0,17.0,26.5,24.3,23.0,23.4,46.0,28.425,23.4527777777778,26.2332096,22.6088888888889,23.1122222222222,24.9677777777778,24.2427777777778,41.7361111111111,36.3,39.2,43.8,41.0,3.4,34.344,44.472,32.361,38.001,31.685,40.283,40.696,7.158,,14.0,,17.0
2017-10-23 11:56:00,2.045,17.0,657.0,608.0,617.0,632.0,362.0,14.0,17.0,26.5,24.3,23.0,23.4,46.1,28.45,23.645,26.258211600000006,22.6327777777778,23.136111111111106,24.9677777777778,24.291111111111107,41.6477777777778,36.3,39.1,43.8,40.9,3.3,34.313,44.301,32.026,40.489,31.486,40.251,40.538,7.379,,14.0,,17.0
2017-10-23 11:57:00,2.029,18.0,655.0,607.0,619.0,631.0,358.0,14.0,17.0,26.5,24.4,23.0,23.4,46.1,28.475,23.837777777777802,26.2821024,22.6572222222222,23.16,24.9677777777778,24.3388888888889,41.6777777777778,36.3,39.1,43.5,40.6,3.4,34.282,43.353,29.456,39.317,31.287,40.283,40.478,7.38,,14.0,,17.0
2017-10-23 11:58:00,2.029,17.0,664.0,601.0,617.0,630.0,357.0,14.0,17.0,26.5,24.4,23.0,23.4,46.1,28.4988888888889,24.006111111111107,26.3059932,22.6811111111111,23.183888888888895,24.9677777777778,24.3627777777778,41.6777777777778,36.3,39.1,43.7,40.8,3.4,34.25,43.243,29.526,36.231,31.323,40.218,40.349,7.603,,14.0,,17.0
2017-10-23 11:59:00,2.045,17.0,654.0,602.0,616.0,631.0,359.0,14.0,17.0,26.5,24.4,23.1,23.4,46.2,28.4988888888889,24.151111111111106,26.3309952,22.6811111111111,23.183888888888895,24.9922222222222,24.3877777777778,41.6777777777778,36.2,39.0,43.8,40.6,3.3,34.25,43.357,32.37,35.108000000000004,33.028,40.188,40.221,7.305,,14.0,,17.0
2017-10-23 12:00:00,2.029,17.0,652.0,604.0,615.0,633.0,358.0,14.0,17.0,26.5,24.4,23.1,23.4,46.2,28.523888888888894,24.32,26.354886,22.705,23.232222222222198,24.9677777777778,24.436111111111106,41.5311111111111,36.3,39.0,43.6,40.6,3.1,34.185,42.889,31.258000000000006,35.044000000000004,34.198,40.185,40.161,7.077000000000001,,14.0,,17.0
2017-10-23 12:01:00,2.029,17.0,654.0,604.0,613.0,628.0,358.0,14.0,17.0,26.5,24.5,23.1,23.5,46.2,28.548888888888893,24.441111111111105,26.379888,22.705,23.232222222222198,24.9677777777778,24.436111111111106,41.5022222222222,36.2,38.9,43.2,40.5,3.0,34.255,42.871,31.699,36.761,32.164,40.283,40.03,7.6720000000000015,,14.0,,17.0
2017-10-23 12:02:00,2.029,17.0,654.0,602.0,608.0,627.0,355.0,14.0,17.0,26.5,24.5,23.1,23.4,46.3,28.548888888888893,24.5861111111111,26.4043344,22.728888888888893,23.256111111111107,24.9677777777778,24.4838888888889,41.56,36.2,38.8,43.5,40.5,3.2,34.187,41.812,30.009,36.5,31.362,40.349,40.002,7.822999999999999,,14.0,,17.0
2017-10-23 12:03:00,2.045,17.0,654.0,597.0,611.0,629.0,354.0,14.0,17.0,26.5,24.5,23.1,23.5,46.3,28.5738888888889,24.706111111111106,26.4282252,22.7527777777778,23.28,24.9677777777778,24.5077777777778,41.59,36.2,38.7,43.4,40.5,3.2,34.19,42.152,32.378,40.404,31.599,40.316,39.972,7.601,,14.0,,17.0
2017-10-23 12:04:00,2.029,17.0,649.0,597.0,613.0,621.0,354.0,14.0,17.0,26.5,24.5,23.1,23.5,46.3,28.5738888888889,24.8272222222222,26.4532272,22.7527777777778,23.3038888888889,24.9922222222222,24.5322222222222,41.56,36.2,38.7,43.4,40.6,3.1,34.122,41.676,31.706,38.41,30.931,40.286,39.876,7.6,,14.0,,17.0
2017-10-23 12:05:00,2.029,16.0,647.0,599.0,613.0,621.0,357.0,14.0,17.0,26.5,24.5,23.1,23.5,46.4,28.598888888888894,24.9477777777778,26.477118,22.8,23.3277777777778,25.0161111111111,24.5572222222222,41.6188888888889,36.1,38.6,43.4,40.5,3.4,34.091,41.395,30.219,41.158,31.1,40.223,39.78,7.825,,14.0,,17.0
2017-10-23 12:06:00,2.029,17.0,654.0,599.0,614.0,620.0,358.0,14.0,17.0,26.5,24.6,23.1,23.5,46.5,28.6238888888889,25.07,26.477118,22.8238888888889,23.3522222222222,25.0161111111111,24.581111111111106,41.70722222222221,36.1,38.5,43.5,40.5,3.3,34.059,41.474,31.944000000000006,37.958,32.342,40.223,39.717,7.53,,14.0,,17.0
2017-10-23 12:07:00,2.029,17.0,660.0,599.0,613.0,620.0,355.0,14.0,17.0,26.5,24.6,23.1,23.5,46.5,28.6238888888889,25.1672222222222,26.50212,22.8477777777778,23.3761111111111,25.0161111111111,24.605,41.6777777777778,36.1,38.5,43.5,40.4,3.3,34.093,41.026,29.95,39.631,31.339,40.157,39.588,7.975,,14.0,,17.0
2017-10-23 12:08:00,2.029,17.0,655.0,596.0,611.0,615.0,358.0,14.0,17.0,26.5,24.6,23.1,23.5,46.6,28.6477777777778,25.263888888888893,26.5260108,22.8722222222222,23.4,25.04,24.605,41.7661111111111,36.1,38.5,43.0,40.4,3.1,33.994,41.102,31.644,36.91,30.905,40.226,39.588,7.755,,14.0,,17.0
2017-10-23 12:09:00,2.518,17.0,650.0,598.0,611.0,614.0,357.0,14.0,17.0,26.6,24.6,23.1,23.5,46.7,28.6727777777778,25.361111111111107,26.5510128,22.896111111111107,23.423888888888893,25.04,24.6288888888889,41.795,36.1,38.4,43.3,40.2,3.4,33.929,40.785,32.76,38.425,33.016,40.16,39.558,7.607,,14.0,,17.0
2017-10-23 12:10:00,2.029,15.0,647.0,597.0,608.0,614.0,361.0,14.0,17.0,26.6,24.6,23.2,23.5,46.7,28.6977777777778,25.4577777777778,26.574903600000006,22.92,23.4477777777778,25.04,24.6527777777778,41.7661111111111,36.1,38.3,43.3,40.2,3.5,33.931,40.927,31.784,37.705,32.116,40.16,39.528,7.978,,14.0,,17.0
2017-10-23 12:11:00,2.029,16.0,649.0,591.0,607.0,612.0,362.0,14.0,17.0,26.6,24.7,23.2,23.5,46.7,28.6977777777778,25.5311111111111,26.599905600000003,22.9438888888889,23.4722222222222,25.04,24.6772222222222,41.70722222222221,36.0,38.2,43.2,40.4,3.1,33.863,40.541,30.737,41.207,31.012,40.16,39.497,7.902,,14.0,,17.0
2017-10-23 12:12:00,2.777,16.0,646.0,590.0,605.0,616.0,365.0,14.0,19.0,26.6,24.7,23.2,23.5,46.8,28.7227777777778,25.6277777777778,26.624352,22.9677777777778,23.4722222222222,25.065,24.6772222222222,41.6777777777778,36.0,38.2,43.2,40.4,3.3,33.933,40.486,32.361999999999995,36.359,31.649,40.162,39.431,7.901,,14.0,,19.0
2017-10-23 12:13:00,2.029,16.0,638.0,589.0,605.0,616.0,362.0,14.0,19.0,26.6,24.7,23.2,23.6,46.8,28.747777777777802,25.701111111111107,26.6482428,22.9922222222222,23.4972222222222,25.065,24.7022222222222,41.7361111111111,36.0,38.2,43.3,40.3,3.5,33.868,40.526,29.792,36.922,31.014,40.097,39.401,8.052,,14.0,,19.0
2017-10-23 12:14:00,2.045,15.0,638.0,587.0,603.0,615.0,364.0,14.0,19.0,26.6,24.7,23.2,23.6,46.9,28.747777777777802,25.773888888888894,26.673244800000006,22.9922222222222,23.521111111111107,25.065,24.7022222222222,41.70722222222221,36.0,38.1,43.2,40.3,3.3,33.936,40.37,31.657,35.799,31.519,40.13,39.401,7.381,,14.0,,19.0
2017-10-23 12:15:00,2.182,16.0,642.0,583.0,600.0,616.0,365.0,14.0,19.0,26.6,24.8,23.2,23.6,47.0,28.747777777777802,25.8472222222222,26.697135600000006,23.0161111111111,23.545,25.065,24.726111111111106,41.70722222222221,35.9,38.1,43.1,40.2,3.3,33.834,40.246,28.469,34.343,31.655,40.162,39.338,7.604,,14.0,,19.0
2017-10-23 12:16:00,2.029,16.0,641.0,580.0,600.0,615.0,368.0,14.0,19.0,26.6,24.8,23.2,23.6,47.0,28.7727777777778,25.92,26.7221376,23.04,23.5688888888889,25.065,24.75,41.70722222222221,35.9,38.0,43.1,40.3,3.2,33.803000000000004,40.32,30.171,33.88,31.121,39.703,39.341,7.381,,14.0,,19.0
2017-10-23 12:17:00,2.029,15.0,637.0,583.0,602.0,614.0,366.0,14.0,19.0,26.6,24.8,23.2,23.6,47.1,28.7977777777778,25.9677777777778,26.7710304,23.04,23.5927777777778,25.065,24.75,41.70722222222221,35.9,38.1,43.1,40.2,3.0,33.805,40.062,30.175,33.081,32.53,40.162,39.275,7.604,,14.0,,19.0
2017-10-23 12:18:00,2.029,15.0,644.0,583.0,605.0,615.0,359.0,14.0,19.0,26.6,24.8,23.2,23.6,47.1,28.7977777777778,26.0422222222222,26.7949212,23.04,23.6172222222222,25.065,24.773888888888894,41.7661111111111,35.8,38.0,43.1,40.2,3.3,33.805,40.037,29.77,35.87,30.991,40.162,39.277,7.904,,14.0,,19.0
2017-10-23 12:19:00,2.045,15.0,649.0,583.0,601.0,607.0,364.0,14.0,19.0,26.6,24.8,23.2,23.6,47.2,28.822222222222198,26.09,26.8199232,23.063888888888894,23.6172222222222,25.065,24.773888888888894,41.7361111111111,35.8,38.0,43.2,40.2,3.3,33.806999999999995,39.94300000000001,29.772,34.813,30.856,40.162,39.277,7.8279999999999985,,14.0,,19.0
2017-10-23 12:20:00,2.029,15.0,644.0,582.0,600.0,606.0,362.0,14.0,19.0,26.6,24.8,23.2,23.6,47.3,28.6977777777778,26.1627777777778,26.8443696,23.087777777777802,23.6411111111111,25.065,24.7977777777778,41.70722222222221,35.9,37.9,43.1,40.2,3.1,35.648,39.852,30.792,32.751999999999995,31.396,40.228,39.214,7.306,,14.0,,19.0
2017-10-23 12:21:00,2.029,15.0,641.0,583.0,598.0,606.0,359.0,14.0,19.0,26.7,24.9,23.3,23.6,47.3,28.548888888888893,24.3438888888889,26.8932624,23.087777777777802,23.665,25.065,24.7977777777778,41.70722222222221,36.0,37.8,43.1,40.2,2.9,35.164,39.823,30.118,31.616,31.498,38.781,39.082,7.306,,14.0,,19.0
2017-10-23 12:22:00,2.029,15.0,637.0,580.0,592.0,601.0,359.0,14.0,19.0,26.7,24.9,23.2,23.7,47.4,28.523888888888894,20.8922222222222,26.9421552,23.1122222222222,23.688888888888894,25.04,24.75,41.6777777777778,35.8,38.1,43.3,40.2,2.9,34.657,44.81,29.442,32.086,31.165,39.93,38.979,7.38,,14.0,,19.0
2017-10-23 12:23:00,2.029,15.0,632.0,580.0,594.0,598.0,362.0,15.0,19.0,26.7,24.8,23.2,23.7,47.4,28.475,18.583888888888897,26.9671572,23.136111111111106,23.712777777777802,25.0161111111111,24.6527777777778,41.6777777777778,35.9,38.0,43.2,40.6,2.8,34.719,49.926,30.056,36.111,31.234,40.059,38.804,7.268,,15.0,,19.0
2017-10-23 12:24:00,2.014,15.0,632.0,578.0,594.0,600.0,359.0,15.0,19.0,26.7,24.6,23.2,23.6,47.4,28.475,17.1327777777778,26.9671572,23.136111111111106,23.7372222222222,24.9922222222222,24.5077777777778,41.70722222222221,35.8,37.9,42.5,40.7,2.6,34.652,53.54,27.431,34.521,30.732,40.352,38.723,7.53,,15.0,,19.0
2017-10-23 12:25:00,2.045,15.0,632.0,574.0,590.0,601.0,357.0,15.0,19.0,26.7,24.4,23.2,23.6,47.4,28.425,16.2511111111111,27.01605,23.16,23.761111111111106,24.9922222222222,24.3627777777778,41.795,35.8,38.0,42.5,40.5,2.7,34.647,56.405,26.99,33.559,30.364,40.516,38.774,7.681,,15.0,,19.0
2017-10-23 12:26:00,2.029,14.0,631.0,576.0,587.0,606.0,361.0,15.0,19.0,26.7,24.2,23.1,23.5,47.6,28.425,16.3938888888889,27.0649428,23.183888888888895,23.785,24.9677777777778,24.195,41.795,35.9,37.9,42.0,40.4,2.8,34.58,73.141,30.268,37.534,31.005,40.579,39.216,7.309,,15.0,,19.0
2017-10-23 12:27:00,2.029,14.0,627.0,572.0,584.0,606.0,366.0,15.0,19.0,26.7,23.9,23.0,23.4,47.7,28.351111111111106,18.1322222222222,27.0649428,23.16,23.808888888888895,24.9922222222222,24.05,41.825,35.7,38.6,42.1,40.1,3.1,34.708,67.176,28.532,37.334,30.806,40.548,40.512,7.383999999999999,,15.0,,19.0
2017-10-23 12:28:00,2.045,14.0,632.0,575.0,582.0,609.0,361.0,15.0,19.0,26.7,23.9,23.0,23.3,47.7,28.4,19.416111111111103,27.0893892,23.16,23.8327777777778,25.0161111111111,23.953888888888894,41.7361111111111,35.7,40.0,43.3,40.3,3.0,34.241,56.332,30.609,35.021,30.875,40.551,41.416,7.307,,15.0,,19.0
2017-10-23 12:29:00,2.029,14.0,634.0,577.0,583.0,605.0,356.0,15.0,19.0,26.7,23.9,23.0,23.3,47.8,28.45,20.201111111111103,27.0893892,23.136111111111106,23.857222222222198,25.0161111111111,23.881111111111107,41.795,35.7,40.7,43.9,41.1,3.0,34.144,55.155,27.748,34.886,31.481,40.518,42.027,7.756,,15.0,,19.0
2017-10-23 12:30:00,2.029,13.0,631.0,582.0,586.0,600.0,357.0,15.0,19.0,26.7,24.0,23.0,23.3,47.9,28.4988888888889,20.677777777777802,27.138282,23.136111111111106,23.881111111111107,25.0161111111111,23.857222222222198,41.9127777777778,35.7,40.7,43.8,41.7,2.9,34.082,52.585,28.299,35.416,31.181,40.453,42.122,7.834,,15.0,,19.0
2017-10-23 12:31:00,2.045,14.0,631.0,584.0,586.0,600.0,361.0,15.0,19.0,26.7,24.0,23.0,23.3,48.0,28.5738888888889,21.2027777777778,27.163284,23.16,23.905,25.0161111111111,23.881111111111107,41.97222222222221,35.7,40.5,43.9,41.8,2.8,33.986999999999995,50.559,28.096,35.617,30.881,40.387,42.059,8.133,,15.0,,19.0
2017-10-23 12:32:00,2.075,14.0,629.0,583.0,583.0,602.0,365.0,15.0,19.0,26.7,24.1,23.0,23.3,48.1,28.6238888888889,21.6077777777778,27.2121768,23.16,23.93,25.04,23.93,42.06,35.8,40.3,43.9,41.7,2.9,33.857,49.352,29.021,32.992,30.681,40.39,42.0,7.987,,15.0,,19.0
2017-10-23 12:33:00,2.457,14.0,618.0,580.0,585.0,602.0,364.0,15.0,19.0,26.7,24.1,23.0,23.3,48.2,28.6727777777778,21.991111111111106,27.2610696,23.183888888888895,23.953888888888894,25.04,23.9777777777778,42.1188888888889,35.8,40.2,43.9,41.4,3.0,33.895,48.102,29.774,39.569,31.355,40.357,41.81,7.617000000000001,,15.0,,19.0
2017-10-23 12:34:00,2.045,13.0,615.0,576.0,582.0,600.0,362.0,15.0,19.0,26.7,24.2,23.0,23.4,48.3,28.7227777777778,22.326111111111107,27.3099624,23.183888888888895,23.9777777777778,25.065,24.05,42.1488888888889,35.7,40.0,43.9,41.3,2.9,33.798,47.859,28.585,34.426,30.719,40.294,41.655,8.064,,15.0,,19.0
2017-10-23 12:35:00,3.54,13.0,617.0,571.0,578.0,595.0,364.0,15.0,19.0,26.7,24.2,23.0,23.4,48.4,28.747777777777802,22.6611111111111,27.3349644,23.183888888888895,24.002222222222198,25.065,24.1222222222222,42.1188888888889,35.8,40.0,43.8,41.1,2.9,33.8,46.976000000000006,31.24,33.694,31.427,40.294,41.434,7.393,,15.0,,19.0
2017-10-23 12:36:00,3.3110000000000004,13.0,621.0,571.0,572.0,594.0,361.0,15.0,19.0,26.7,24.3,23.0,23.4,48.4,28.7977777777778,22.9488888888889,27.3599664,23.2077777777778,24.026111111111106,25.065,24.171111111111106,42.0311111111111,35.7,39.8,43.8,41.1,2.9,33.736999999999995,46.148,31.378,38.26,31.865,40.228,41.277,7.539,,15.0,,19.0
2017-10-23 12:37:00,2.029,13.0,622.0,570.0,571.0,600.0,362.0,15.0,19.0,26.7,24.3,23.0,23.5,48.5,28.822222222222198,23.212777777777802,27.3599664,23.232222222222198,24.05,25.0888888888889,24.2427777777778,41.853888888888896,35.8,39.7,43.8,41.0,2.4,33.74,45.795,31.039,35.227,31.129,40.329,40.99100000000001,7.683,,15.0,,19.0
2017-10-23 12:38:00,2.045,12.0,623.0,569.0,572.0,599.0,362.0,15.0,19.0,26.8,24.4,23.0,23.5,48.5,28.8472222222222,23.4527777777778,27.3599664,23.232222222222198,24.0738888888889,25.065,24.291111111111107,41.853888888888896,35.8,39.6,43.7,41.0,2.7,33.708,44.859,27.906,33.699,31.467,40.359,40.865,7.72,,15.0,,19.0
2017-10-23 12:39:00,2.045,13.0,618.0,567.0,572.0,595.0,361.0,15.0,19.0,26.7,24.4,23.1,23.5,48.5,28.8722222222222,23.6927777777778,27.4094148,23.256111111111107,24.0977777777778,25.065,24.3388888888889,41.942222222222206,35.7,39.4,43.8,40.8,2.8,33.609,44.694,29.548,36.023,32.642,40.359,40.707,7.76,,15.0,,19.0
2017-10-23 12:40:00,2.029,12.0,614.0,571.0,572.0,590.0,359.0,15.0,19.0,26.8,24.4,23.1,23.5,48.5,28.9222222222222,23.91,27.433305600000004,23.28,24.0977777777778,25.065,24.3877777777778,41.8827777777778,35.7,39.3,43.8,40.8,2.7,33.58,43.75,30.196,34.102,31.972,40.425,40.516,7.757999999999999,,15.0,,19.0
2017-10-23 12:41:00,2.045,13.0,607.0,568.0,573.0,586.0,358.0,15.0,19.0,26.8,24.5,23.1,23.5,48.6,28.9222222222222,24.127222222222198,27.4583076,23.3038888888889,24.1222222222222,25.065,24.436111111111106,41.795,35.8,39.2,43.6,40.8,2.6,33.614000000000004,43.581,31.488000000000003,37.612,32.242,40.425,40.357,7.532,,15.0,,19.0
2017-10-23 12:42:00,2.029,12.0,607.0,568.0,570.0,588.0,360.0,15.0,20.0,26.8,24.5,23.1,23.5,48.6,28.947222222222198,24.32,27.4833096,23.3277777777778,24.1222222222222,25.04,24.4838888888889,41.6777777777778,35.8,39.1,43.6,40.6,2.4,33.548,43.279,30.132,38.666,31.605,40.357,40.297,7.529,,15.0,,20.0
2017-10-23 12:43:00,2.029,12.0,602.0,569.0,573.0,585.0,361.0,15.0,20.0,26.8,24.6,23.1,23.5,48.6,28.9722222222222,24.5127777777778,27.4833096,23.3522222222222,24.146111111111107,25.065,24.5322222222222,41.6777777777778,35.7,39.1,43.5,40.6,2.6,33.55,42.619,28.94,36.694,30.7,40.359,40.171,7.901,,15.0,,20.0
2017-10-23 12:44:00,2.96,12.0,604.0,568.0,572.0,582.0,361.0,15.0,20.0,26.8,24.6,23.1,23.5,48.6,28.9972222222222,24.6822222222222,27.5322024,23.3761111111111,24.146111111111107,25.065,24.5572222222222,41.6777777777778,35.7,38.9,43.6,40.6,2.6,33.485,42.573,30.748,36.564,33.315,40.392,40.075,7.305,,15.0,,20.0
2017-10-23 12:45:00,2.029,11.0,610.0,566.0,572.0,584.0,359.0,15.0,20.0,26.8,24.6,23.1,23.5,48.6,28.9972222222222,24.8522222222222,27.5322024,23.3761111111111,24.171111111111106,25.065,24.605,41.5022222222222,35.8,38.9,43.6,40.5,2.2,33.553000000000004,41.972,28.33,37.092,31.374,40.359,39.949,7.747000000000001,,15.0,,20.0
2017-10-23 12:46:00,2.655,12.0,604.0,564.0,572.0,583.0,357.0,15.0,20.0,26.8,24.6,23.2,23.6,48.6,28.9972222222222,25.021111111111107,27.5560932,23.4,24.195,25.065,24.6288888888889,41.5311111111111,35.8,38.8,43.5,40.5,2.5,33.553000000000004,41.926,27.784,38.181,30.906,40.294,39.886,7.672999999999999,,15.0,,20.0
2017-10-23 12:47:00,2.045,12.0,604.0,561.0,568.0,585.0,357.0,15.0,20.0,26.8,24.7,23.2,23.6,48.6,28.9972222222222,25.1672222222222,27.5810952,23.423888888888893,24.195,25.0888888888889,24.6772222222222,41.59,35.8,38.7,43.4,40.4,2.6,33.553000000000004,41.877,30.446,39.267,30.838,40.231,39.793,7.824,,15.0,,20.0
2017-10-23 12:48:00,2.121,12.0,604.0,560.0,566.0,584.0,355.0,15.0,20.0,26.8,24.7,23.2,23.6,48.6,29.0222222222222,25.3122222222222,27.6060972,23.4477777777778,24.2427777777778,25.0888888888889,24.6772222222222,41.59,35.8,38.7,43.5,40.2,2.7,33.555,41.762,27.856,36.37300000000001,30.91,40.231,39.727,8.047,,15.0,,20.0
2017-10-23 12:49:00,2.029,11.0,603.0,556.0,569.0,585.0,357.0,15.0,20.0,26.8,24.7,23.2,23.6,48.7,29.0222222222222,25.4327777777778,27.65499,23.4722222222222,24.2427777777778,25.1127777777778,24.726111111111106,41.6188888888889,35.7,38.5,43.5,40.4,2.7,33.555,41.481,26.694000000000006,34.586,30.067,40.168,39.699,7.974,,15.0,,20.0
2017-10-23 12:50:00,2.029,11.0,604.0,552.0,566.0,585.0,358.0,15.0,20.0,26.8,24.7,23.2,23.7,48.7,29.0472222222222,25.555,27.7783332,23.4972222222222,24.291111111111107,25.1372222222222,24.75,41.7661111111111,35.6,38.5,43.5,40.4,2.9,33.556999999999995,41.265,28.007,34.92,30.813,40.17,39.669,8.276,,15.0,,20.0
2017-10-23 12:51:00,3.784,11.0,600.0,551.0,568.0,583.0,359.0,15.0,20.0,26.8,24.8,23.2,23.7,48.8,29.0222222222222,25.6761111111111,27.87723,23.521111111111107,24.315,25.162222222222198,24.773888888888894,41.7661111111111,35.7,38.4,43.3,40.4,2.8,33.555,40.819,29.927,37.7,30.242,40.041,39.54,7.904,,15.0,,20.0
2017-10-23 12:52:00,2.029,11.0,607.0,552.0,569.0,579.0,364.0,15.0,20.0,26.8,24.8,23.2,23.7,48.9,29.0222222222222,25.7977777777778,27.9011208,23.545,24.3388888888889,25.186111111111106,24.7977777777778,41.7361111111111,35.7,38.3,43.2,40.4,2.7,36.854,40.701,29.451,37.669,30.581,39.88,39.477,7.866,,15.0,,20.0
2017-10-23 12:53:00,2.014,11.0,607.0,556.0,568.0,578.0,366.0,15.0,20.0,26.9,24.8,23.2,23.7,49.0,28.8972222222222,25.92,27.9261228,23.5688888888889,24.3877777777778,25.21,24.8227777777778,41.825,35.6,38.3,43.4,40.3,2.7,34.489000000000004,40.649,29.317,39.118,30.653,39.915,39.51300000000001,7.9060000000000015,,15.0,,20.0
2017-10-23 12:54:00,2.152,12.0,612.0,559.0,569.0,579.0,368.0,15.0,20.0,26.9,24.9,23.3,23.7,49.0,28.8472222222222,23.1172222222222,27.9261228,23.5927777777778,24.412222222222198,25.2338888888889,24.8227777777778,41.825,35.6,38.2,43.4,40.4,2.8,34.282,42.687,27.778,39.284,30.048,40.049,39.118,7.831,,15.0,,20.0
2017-10-23 12:55:00,2.014,12.0,610.0,560.0,566.0,579.0,368.0,15.0,20.0,26.9,24.8,23.3,23.7,49.1,28.7977777777778,20.153888888888897,27.9511248,23.6172222222222,24.46,25.2577777777778,24.773888888888894,41.8827777777778,35.6,38.3,43.4,40.3,2.7,34.21,46.632,26.923,34.2,30.086,39.953,38.882,7.609,,15.0,,20.0
