Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR4,CO2_ETC_LAU,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR4,T_ETC_LAU,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_TO3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR4,RH_ETC_LAU,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_TO3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-29 02:05:00,1.0,2.869,489.0,804.0,705.0,,0.014,13.0,19.0,21.7,21.6,22.2,,21.963,20.555,22.178,20.913,22.321,21.533,6.153,43.4,48.1,45.8,,47.749,46.87300000000001,47.108,50.771,45.27,47.25,95.411,,13.0,,19.0
2017-11-29 02:06:00,1.0,2.579,493.0,797.0,708.0,,0.014,13.0,19.0,21.7,21.6,22.2,,21.939,20.555,22.178,20.936,22.321,21.533,6.153,43.4,48.0,45.8,,47.619,46.87300000000001,47.076,50.743,45.27,47.25,95.461,,13.0,,19.0
2017-11-29 02:07:00,1.0,2.869,490.0,800.0,703.0,,0.014,13.0,19.0,21.7,21.6,22.2,,21.939,20.555,22.154,20.936,22.321,21.533,6.153,43.4,48.2,45.8,,47.619,46.87300000000001,47.041,50.712,45.302,47.25,95.461,,13.0,,19.0
2017-11-29 02:08:00,1.0,2.777,488.0,802.0,700.0,,0.014,13.0,19.0,21.7,21.6,22.2,,21.939,20.555,22.178,20.96,22.321,21.533,6.153,43.4,48.4,45.8,,47.746,46.87300000000001,47.076,50.684,45.302,47.218,95.411,,13.0,,19.0
2017-11-29 02:09:00,1.0,2.625,490.0,805.0,700.0,,0.013,13.0,19.0,21.7,21.6,22.2,,21.939,20.555,22.154,20.984,22.321,21.509,6.102,43.5,48.3,45.8,,47.81,46.841,47.00899999999999,50.593,45.302,47.215,95.348,,13.0,,19.0
2017-11-29 02:10:00,1.0,3.22,489.0,813.0,700.0,,0.013,13.0,19.0,21.7,21.6,22.2,,21.939,20.531,22.154,20.984,22.321,21.509,6.102,43.5,48.2,45.7,,47.746,46.87,47.00899999999999,50.49800000000001,45.27,47.215,95.447,,13.0,,19.0
2017-11-29 02:11:00,1.0,3.204,496.0,812.0,703.0,,0.014,13.0,19.0,21.7,21.6,22.2,,21.939,20.531,22.154,20.984,22.298,21.509,6.077000000000001,43.5,48.3,45.8,,47.714,46.838,47.041,50.49800000000001,45.332,47.215,95.614,,13.0,,19.0
2017-11-29 02:12:00,1.0,2.121,495.0,810.0,701.0,,0.014,13.0,19.0,21.7,21.6,22.1,,21.939,20.531,22.154,21.008000000000006,22.298,21.509,6.102,43.4,48.3,45.8,,47.746,46.806,47.041,50.533,45.3,47.247,95.645,,13.0,,19.0
2017-11-29 02:13:00,1.0,2.274,490.0,800.0,706.0,,0.013,13.0,19.0,21.7,21.6,22.1,,21.915,20.531,22.154,21.008000000000006,22.298,21.509,6.102,43.5,48.2,45.8,,47.679,46.87,47.041,50.47,45.332,47.247,95.546,,13.0,,19.0
2017-11-29 02:14:00,1.0,2.869,487.0,806.0,702.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.915,20.531,22.154,21.032,22.298,21.485,6.077000000000001,43.6,48.2,45.8,,47.71100000000001,46.838,47.041,50.41,45.3,47.244,95.39,,13.0,,19.0
2017-11-29 02:15:00,1.0,2.258,487.0,802.0,703.0,,0.011,13.0,19.0,21.6,21.5,22.1,,21.915,20.531,22.154,21.032,22.274,21.485,6.051,43.6,48.2,45.8,,47.61600000000001,46.87,47.00899999999999,50.41,45.361,47.244,95.384,,13.0,,19.0
2017-11-29 02:16:00,1.0,2.289,486.0,796.0,707.0,,0.011,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.056,22.274,21.485,6.026,43.5,47.9,45.8,,47.74,46.867,46.974,50.382,45.297,47.244,95.476,,13.0,,19.0
2017-11-29 02:17:00,1.0,2.319,486.0,789.0,707.0,,0.011,13.0,19.0,21.6,21.5,22.0,,21.891,20.507,22.13,21.056,22.274,21.485,6.0,43.5,48.1,45.9,,47.74,46.867,47.038,50.351000000000006,45.32899999999999,47.212,95.494,,13.0,,19.0
2017-11-29 02:18:00,1.0,2.441,486.0,783.0,707.0,,0.011,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.079,22.274,21.461,6.0,43.4,48.1,45.8,,47.613,46.835,47.006,50.291,45.32899999999999,47.24100000000001,95.618,,13.0,,19.0
2017-11-29 02:19:00,1.0,2.396,488.0,780.0,707.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.079,22.274,21.461,5.975,43.4,48.0,45.8,,47.645,46.803,46.942,50.25899999999999,45.32899999999999,47.209,95.784,,13.0,,19.0
2017-11-29 02:20:00,1.0,2.472,486.0,784.0,705.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.079,22.274,21.461,5.975,43.4,48.4,45.7,,47.549,46.835,46.91,50.197,45.32899999999999,47.24100000000001,95.809,,13.0,,19.0
2017-11-29 02:21:00,1.0,2.777,487.0,795.0,706.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.103,22.25,21.461,5.949,43.5,48.4,45.7,,47.708,46.803,46.878,50.2,45.326,47.209,95.95,,13.0,,19.0
2017-11-29 02:22:00,1.0,2.8080000000000003,487.0,809.0,703.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.891,20.507,22.13,21.103,22.25,21.461,5.949,43.4,48.3,45.7,,47.708,46.803,46.91,50.168,45.262,47.177,95.95,,13.0,,19.0
2017-11-29 02:23:00,1.0,2.838,487.0,817.0,703.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.867,20.507,22.13,21.103,22.25,21.437,5.924,43.4,48.3,45.7,,47.61,46.835,46.974,50.168,45.294,47.206,95.745,,13.0,,19.0
2017-11-29 02:24:00,1.0,2.6860000000000004,487.0,816.0,705.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.867,20.507,22.13,21.127,22.226,21.437,5.898,43.4,48.4,45.8,,47.61,46.803,46.974,50.108,45.323,47.174,95.639,,13.0,,19.0
2017-11-29 02:25:00,1.0,2.594,486.0,816.0,703.0,,0.012,13.0,19.0,21.6,21.5,22.1,,21.867,20.507,22.13,21.127,22.226,21.437,5.872000000000001,43.4,48.4,45.7,,47.642,46.803,46.942,50.04600000000001,45.291,47.206,95.731,,13.0,,19.0
2017-11-29 02:26:00,1.0,2.7310000000000003,487.0,822.0,701.0,,0.012,13.0,19.0,21.6,21.5,22.1,,21.867,20.507,22.106,21.127,22.226,21.437,5.872000000000001,43.4,48.5,45.7,,47.578,46.803,46.971,50.04600000000001,45.291,47.206,95.929,,13.0,,19.0
2017-11-29 02:27:00,1.0,2.518,486.0,819.0,700.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.843000000000004,20.507,22.106,21.151,22.226,21.437,5.872000000000001,43.4,48.4,45.7,,47.543,46.803,47.003,50.017,45.323,47.238,95.88,,13.0,,19.0
2017-11-29 02:28:00,1.0,2.67,487.0,816.0,699.0,,0.013,13.0,19.0,21.6,21.5,22.0,,21.843000000000004,20.507,22.106,21.151,22.226,21.413,5.847,43.4,48.4,45.8,,47.543,46.803,46.875,50.017,45.25899999999999,47.235,95.799,,13.0,,19.0
2017-11-29 02:29:00,1.0,2.6860000000000004,488.0,813.0,707.0,,0.013,13.0,19.0,21.6,21.5,22.1,,21.843000000000004,20.484,22.106,21.151,22.202,21.413,5.847,43.3,48.5,45.8,,47.543,46.8,46.812,49.986,45.32,47.235,95.996,,13.0,,19.0
2017-11-29 02:30:00,1.0,2.502,490.0,809.0,706.0,,0.013,13.0,19.0,21.6,21.4,22.1,,21.843000000000004,20.484,22.106,21.175,22.202,21.413,5.847,43.3,48.0,45.8,,47.48,46.8,46.843,49.957,45.32,47.235,95.873,,13.0,,19.0
2017-11-29 02:31:00,1.0,1.953,495.0,804.0,707.0,,0.013,13.0,19.0,21.6,21.4,22.0,,21.843000000000004,20.484,22.106,21.175,22.202,21.413,5.847,43.3,48.0,45.8,,47.511,46.769,46.812,49.863,45.352,47.235,96.021,,13.0,,19.0
2017-11-29 02:32:00,1.0,1.816,496.0,798.0,709.0,,0.013,13.0,19.0,21.6,21.4,22.0,,21.819000000000006,20.484,22.106,21.175,22.202,21.413,5.847,43.3,48.3,45.8,,47.54,46.737,46.875,49.863,45.288,47.235,96.12,,13.0,,19.0
2017-11-29 02:33:00,1.0,2.365,498.0,797.0,711.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.819000000000006,20.484,22.082,21.175,22.178,21.39,5.847,43.3,48.3,45.8,,47.477,46.737,46.809,49.831,45.317,47.232,96.268,,13.0,,19.0
2017-11-29 02:34:00,1.0,1.495,495.0,802.0,712.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.819000000000006,20.484,22.082,21.175,22.178,21.39,5.847,43.3,48.4,45.8,,47.54,46.737,46.809,49.768,45.349,47.232,96.218,,13.0,,19.0
2017-11-29 02:35:00,1.0,1.907,495.0,795.0,703.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.819000000000006,20.484,22.082,21.199,22.178,21.39,5.872000000000001,43.3,48.7,45.8,,47.477,46.769,46.841,49.803,45.317,47.2,96.225,,13.0,,19.0
2017-11-29 02:36:00,1.0,2.625,492.0,798.0,702.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.795,20.484,22.082,21.199,22.178,21.39,5.847,43.3,48.7,45.8,,47.537,46.737,46.809,49.74,45.317,47.232,96.07,,13.0,,19.0
2017-11-29 02:37:00,1.0,2.136,492.0,815.0,707.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.795,20.46,22.082,21.199,22.178,21.366,5.847,43.2,48.7,45.8,,47.474,46.734,46.745,49.74,45.317,47.229,95.972,,13.0,,19.0
2017-11-29 02:38:00,1.0,2.2430000000000003,491.0,822.0,706.0,,0.014,13.0,19.0,21.6,21.4,22.0,,21.795,20.46,22.082,21.199,22.154,21.366,5.847,43.2,48.6,45.8,,47.569,46.734,46.777,49.708,45.31399999999999,47.229,96.218,,13.0,,19.0
2017-11-29 02:39:00,1.0,1.862,490.0,831.0,700.0,,0.015,13.0,19.0,21.6,21.4,22.0,,21.795,20.46,22.082,21.199,22.154,21.366,5.847,43.2,48.5,45.8,,47.474,46.734,46.745,49.645,45.346,47.229,96.637,,13.0,,19.0
2017-11-29 02:40:00,1.0,1.953,489.0,831.0,704.0,,0.015,13.0,19.0,21.6,21.4,22.0,,21.795,20.46,22.082,21.223000000000006,22.154,21.366,5.847,43.2,48.7,45.8,,47.601000000000006,46.702,46.777,49.617,45.346,47.229,96.49,,13.0,,19.0
2017-11-29 02:41:00,1.0,1.663,487.0,833.0,704.0,,0.016,13.0,19.0,21.6,21.4,22.0,,21.795,20.46,22.058000000000003,21.223000000000006,22.154,21.366,5.847,43.2,48.7,45.8,,47.378,46.67,46.71,49.617,45.346,47.229,96.095,,13.0,,19.0
2017-11-29 02:42:00,1.0,1.556,486.0,835.0,703.0,,0.016,13.0,19.0,21.6,21.4,22.0,,21.772,20.46,22.058000000000003,21.223000000000006,22.13,21.342,5.847,43.2,48.6,45.8,,47.534,46.702,46.678,49.554,45.279,47.226000000000006,95.897,,13.0,,19.0
2017-11-29 02:43:00,1.0,1.785,482.0,836.0,707.0,,0.015,13.0,19.0,21.6,21.4,22.0,,21.772,20.46,22.058000000000003,21.223000000000006,22.13,21.342,5.847,43.2,48.5,45.8,,47.534,46.702,46.678,49.585,45.343,47.226000000000006,95.799,,13.0,,19.0
2017-11-29 02:44:00,1.0,1.266,486.0,839.0,711.0,,0.015,13.0,19.0,21.6,21.4,21.9,,21.772,20.46,22.058000000000003,21.223000000000006,22.13,21.342,5.8210000000000015,43.2,48.7,45.8,,47.407,46.702,46.678,49.585,45.31100000000001,47.226000000000006,95.742,,13.0,,19.0
2017-11-29 02:45:00,1.0,1.465,484.0,836.0,714.0,,0.015,13.0,19.0,21.6,21.4,21.9,,21.772,20.46,22.058000000000003,21.223000000000006,22.13,21.342,5.796,43.2,48.5,45.9,,47.566,46.67,46.646,49.522,45.279,47.226000000000006,95.809,,13.0,,19.0
2017-11-29 02:46:00,1.0,1.6780000000000002,486.0,832.0,716.0,,0.015,13.0,19.0,21.6,21.4,21.9,,21.748,20.46,22.058000000000003,21.223000000000006,22.13,21.318,5.796,43.2,48.5,45.9,,47.53100000000001,46.67,46.71,49.49100000000001,45.31100000000001,47.191,96.18,,13.0,,19.0
2017-11-29 02:47:00,1.0,1.801,486.0,833.0,714.0,,0.014,13.0,19.0,21.6,21.4,21.9,,21.748,20.46,22.034,21.223000000000006,22.13,21.318,5.847,43.2,48.7,45.9,,47.499,46.67,46.675,49.49100000000001,45.31100000000001,47.223,96.342,,13.0,,19.0
2017-11-29 02:48:00,1.0,1.4340000000000002,491.0,840.0,718.0,,0.014,13.0,19.0,21.6,21.4,21.9,,21.748,20.436,22.034,21.223000000000006,22.106,21.318,5.898,43.2,48.6,45.9,,47.53100000000001,46.667,46.675,49.49100000000001,45.341,47.223,96.38,,13.0,,19.0
2017-11-29 02:49:00,1.0,1.74,492.0,840.0,721.0,,0.015,13.0,19.0,21.6,21.3,21.9,,21.748,20.436,22.034,21.223000000000006,22.106,21.318,5.898,43.2,48.6,45.9,,47.467,46.667,46.707,49.428,45.341,47.191,96.084,,13.0,,19.0
2017-11-29 02:50:00,1.0,1.2819999999999998,496.0,841.0,725.0,,0.015,13.0,19.0,21.6,21.4,21.9,,21.748,20.436,22.034,21.223000000000006,22.106,21.318,5.898,43.2,48.6,45.9,,47.467,46.667,46.675,49.428,45.308,47.159,95.887,,13.0,,19.0
2017-11-29 02:51:00,1.0,1.633,494.0,838.0,726.0,,0.015,13.0,20.0,21.6,21.4,21.9,,21.748,20.436,22.034,21.223000000000006,22.106,21.318,5.898,43.2,48.5,46.0,,47.499,46.667,46.611,49.428,45.276,47.191,95.788,,13.0,,20.0
2017-11-29 02:52:00,1.0,2.274,489.0,836.0,722.0,,0.015,13.0,20.0,21.6,21.3,21.9,,21.724,20.436,22.034,21.246,22.082,21.294,5.924,43.2,48.5,45.9,,47.401,46.667,46.611,49.399,45.274,47.188,95.992,,13.0,,20.0
2017-11-29 02:53:00,1.0,1.633,490.0,833.0,721.0,,0.013,13.0,20.0,21.6,21.4,21.9,,21.724,20.436,22.034,21.246,22.082,21.294,5.975,43.2,48.5,45.9,,47.305,46.636,46.611,49.368,43.08600000000001,47.188,96.451,,13.0,,20.0
2017-11-29 02:54:00,1.0,1.877,489.0,831.0,722.0,,0.013,13.0,20.0,21.6,21.3,21.9,,21.724,20.412,22.011,21.246,22.082,21.294,6.026,43.2,48.6,45.9,,47.401,46.664,46.64,49.399,39.288,47.22,96.317,,13.0,,20.0
2017-11-29 02:55:00,1.0,2.258,490.0,827.0,721.0,,0.015,13.0,20.0,21.5,21.4,21.9,,21.724,20.412,22.011,21.246,22.082,21.294,6.051,43.2,48.0,46.0,,47.401,46.633,46.608,49.304,37.16,47.15600000000001,95.978,,13.0,,20.0
2017-11-29 02:56:00,1.0,2.396,490.0,818.0,719.0,,0.015,13.0,20.0,21.5,21.3,21.9,,21.7,20.412,22.011,21.246,22.034,21.27,6.051,43.3,48.6,45.9,,47.239,46.664,46.608,49.24100000000001,37.023,47.153,95.706,,13.0,,20.0
2017-11-29 02:57:00,1.0,2.457,490.0,823.0,721.0,,0.015,13.0,20.0,21.5,21.3,21.9,,21.7,20.412,22.011,21.246,22.034,21.27,6.051,43.3,48.4,46.0,,47.271,46.664,46.544,49.24100000000001,38.008,47.217,95.508,,13.0,,20.0
2017-11-29 02:58:00,1.0,2.411,491.0,821.0,723.0,,0.015,13.0,20.0,21.5,21.3,21.8,,21.7,20.412,22.011,21.246,22.011,21.27,6.051,43.3,48.5,46.0,,47.271,46.633,46.544,49.21,36.791,47.185,95.384,,13.0,,20.0
2017-11-29 02:59:00,1.0,2.258,492.0,817.0,720.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.7,20.412,21.987,21.246,21.963,21.27,6.051,43.3,48.5,46.0,,47.207,46.633,46.573,49.21,35.765,47.153,95.433,,13.0,,20.0
2017-11-29 03:00:00,1.0,2.152,491.0,821.0,717.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.7,20.412,21.987,21.246,21.915,21.27,6.077000000000001,43.3,48.5,46.0,,47.271,46.633,46.478,49.178,35.299,47.185,95.539,,13.0,,20.0
2017-11-29 03:01:00,1.0,1.877,489.0,823.0,716.0,,0.013,13.0,20.0,21.5,21.3,21.8,,21.7,20.412,21.987,21.246,21.867,21.27,6.077000000000001,43.2,48.5,46.0,,47.207,46.633,46.541,49.178,36.119,47.153,95.341,,13.0,,20.0
2017-11-29 03:02:00,1.0,2.3040000000000003,490.0,823.0,714.0,,0.013,13.0,20.0,21.5,21.3,21.8,,21.676,20.388,21.987,21.246,21.843000000000004,21.246,6.077000000000001,43.2,48.4,46.0,,47.268,46.63,46.541,49.178,42.219,47.15,95.093,,13.0,,20.0
2017-11-29 03:03:00,1.0,1.892,490.0,828.0,722.0,,0.012,13.0,20.0,21.5,21.3,21.8,,21.676,20.388,21.987,21.246,21.819000000000006,21.246,6.051,43.3,48.3,46.0,,47.236,46.63,46.605,49.115,43.185,47.15,95.135,,13.0,,20.0
2017-11-29 03:04:00,1.0,1.877,492.0,829.0,722.0,,0.012,13.0,20.0,21.5,21.3,21.8,,21.676,20.388,21.987,21.246,21.772,21.246,6.051,43.3,48.4,46.0,,47.268,46.63,46.541,49.147,39.158,47.182,95.011,,13.0,,20.0
2017-11-29 03:05:00,1.0,2.136,487.0,831.0,724.0,,0.012,13.0,20.0,21.5,21.3,21.8,,21.652,20.388,21.963,21.246,21.724,21.246,6.051,43.2,48.2,46.0,,47.265,46.598,46.475,49.178,36.927,47.182,95.135,,13.0,,20.0
2017-11-29 03:06:00,1.0,2.09,486.0,831.0,726.0,,0.012,13.0,20.0,21.5,21.3,21.8,,21.652,20.388,21.963,21.246,21.676,21.223000000000006,6.051,43.3,48.4,46.0,,47.233,46.63,46.475,49.178,36.199,47.179,95.135,,13.0,,20.0
2017-11-29 03:07:00,1.0,2.777,487.0,832.0,725.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.652,20.365,21.963,21.246,21.628,21.223000000000006,6.051,43.3,48.3,46.1,,47.265,46.595,46.44300000000001,49.147,35.963,47.147,94.986,,13.0,,20.0
2017-11-29 03:08:00,1.0,2.167,490.0,831.0,729.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.652,20.365,21.963,21.246,21.557,21.223000000000006,6.026,43.2,48.4,46.1,,47.265,46.595,46.44300000000001,49.02,35.85800000000001,47.147,95.029,,13.0,,20.0
2017-11-29 03:09:00,1.0,2.67,492.0,831.0,729.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.652,20.365,21.963,21.246,21.485,21.223000000000006,6.051,43.2,48.2,46.0,,47.265,46.595,46.475,49.115,35.884,47.179,95.036,,13.0,,20.0
2017-11-29 03:10:00,1.0,1.968,488.0,826.0,726.0,,0.014,13.0,20.0,21.5,21.3,21.8,,21.652,20.365,21.939,21.246,21.39,21.223000000000006,6.051,43.3,48.3,46.1,,47.201,46.595,46.472,49.052,35.973,47.179,94.986,,13.0,,20.0
2017-11-29 03:11:00,1.0,2.2430000000000003,486.0,822.0,729.0,,0.013,13.0,20.0,21.5,21.2,21.8,,21.652,20.365,21.939,21.246,21.294,21.223000000000006,6.051,43.2,48.4,46.1,,47.328,46.658,46.44,48.989,36.062,47.179,94.937,,13.0,,20.0
2017-11-29 03:12:00,1.0,2.518,486.0,823.0,726.0,,0.013,13.0,20.0,21.5,21.2,21.8,,21.628,20.365,21.939,21.246,21.175,21.199,6.051,43.2,48.3,46.0,,47.389,46.595,46.408,49.052,36.346,47.144,95.086,,13.0,,20.0
2017-11-29 03:13:00,1.0,2.564,486.0,823.0,725.0,,0.012,13.0,20.0,21.5,21.3,21.8,,21.628,20.365,21.939,21.246,21.056,21.199,6.051,43.2,48.5,46.0,,47.262,46.563,46.472,48.957,36.663,47.144,94.812,,13.0,,20.0
2017-11-29 03:14:00,1.0,2.502,488.0,828.0,726.0,,0.012,13.0,20.0,21.5,21.2,21.8,,21.628,20.365,21.939,21.246,20.936,21.199,6.051,43.2,48.5,46.0,,47.293,46.595,46.472,48.925,36.717,47.144,94.713,,13.0,,20.0
2017-11-29 03:15:00,1.0,2.487,487.0,827.0,726.0,,0.013,13.0,20.0,21.5,21.2,21.8,,21.604,20.365,21.915,21.246,20.817,21.199,6.051,43.2,48.2,46.1,,47.25899999999999,46.595,46.469,48.862,36.705,47.176,94.738,,13.0,,20.0
2017-11-29 03:16:00,1.0,2.121,487.0,820.0,725.0,,0.013,13.0,20.0,21.5,21.2,21.8,,21.604,20.365,21.915,21.246,20.746,21.175,6.051,43.2,48.2,46.1,,47.25899999999999,46.595,46.437,48.925,41.06100000000001,47.14100000000001,94.489,,13.0,,20.0
2017-11-29 03:17:00,1.0,2.289,484.0,815.0,721.0,,0.013,13.0,20.0,21.5,21.2,21.6,,21.604,20.365,21.915,21.246,20.698,21.175,6.0,43.2,48.3,46.2,,47.195,46.595,46.469,48.925,43.987,47.14100000000001,94.176,,13.0,,20.0
2017-11-29 03:18:00,1.0,2.426,484.0,814.0,723.0,,0.013,13.0,20.0,21.5,21.2,21.7,,21.604,20.341,21.915,21.246,20.674,21.175,5.949,43.2,48.2,46.1,,47.163,46.592,46.469,48.925,44.592,47.109,94.013,,13.0,,20.0
2017-11-29 03:19:00,1.0,2.029,479.0,813.0,721.0,,0.014,13.0,20.0,21.5,21.2,21.7,,21.604,20.341,21.891,21.223000000000006,20.65,21.175,5.898,43.2,48.4,46.1,,47.163,46.56,46.466,48.859,43.05,47.14100000000001,94.273,,13.0,,20.0
2017-11-29 03:20:00,1.0,1.938,479.0,817.0,721.0,,0.014,13.0,20.0,21.5,21.2,21.7,,21.604,20.341,21.891,21.223000000000006,20.603,21.175,5.847,43.1,48.2,46.0,,47.099,46.56,46.37,48.827,39.392,47.14100000000001,94.683,,13.0,,20.0
2017-11-29 03:21:00,1.0,2.106,479.0,823.0,723.0,,0.012,13.0,19.0,21.5,21.2,21.7,,21.604,20.341,21.891,21.223000000000006,20.555,21.175,5.847,43.1,48.2,46.1,,47.131,46.528,46.402,48.859,38.15,47.14100000000001,95.105,,13.0,,19.0
2017-11-29 03:22:00,1.0,1.3730000000000002,481.0,812.0,725.0,,0.012,13.0,19.0,21.5,21.2,21.7,,21.604,20.341,21.891,21.223000000000006,20.484,21.151,5.847,43.1,48.0,46.1,,47.131,46.528,46.466,48.859,37.783,47.17,95.229,,13.0,,19.0
2017-11-29 03:23:00,1.0,1.511,480.0,759.0,725.0,,0.014,13.0,19.0,21.5,21.2,21.7,,21.604,20.341,21.891,21.223000000000006,20.388,21.151,5.847,43.0,47.9,46.0,,47.131,46.528,46.466,48.764,37.578,47.13800000000001,95.378,,13.0,,19.0
2017-11-29 03:24:00,1.0,1.297,480.0,767.0,722.0,,0.014,13.0,19.0,21.5,21.2,21.7,,21.581,20.341,21.891,21.223000000000006,20.317,21.151,5.847,43.1,48.3,46.1,,47.096,46.528,46.466,48.827,37.636,47.106,95.254,,13.0,,19.0
2017-11-29 03:25:00,1.0,2.121,480.0,783.0,719.0,,0.016,13.0,19.0,21.5,21.2,21.7,,21.581,20.317,21.891,21.223000000000006,20.246,21.151,5.847,43.0,48.0,46.0,,47.065,46.557,46.402,48.764,43.228,47.13800000000001,94.931,,13.0,,19.0
2017-11-29 03:26:00,1.0,1.419,480.0,799.0,718.0,,0.016,13.0,19.0,21.5,21.2,21.7,,21.581,20.317,21.867,21.223000000000006,20.222,21.127,5.8210000000000015,43.1,47.8,46.0,,47.096,46.525,46.399,48.733,47.085,47.135,94.626,,13.0,,19.0
2017-11-29 03:27:00,1.0,1.419,479.0,789.0,716.0,,0.016,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.867,21.223000000000006,20.222,21.127,5.77,43.1,48.1,46.0,,47.125,46.525,46.399,48.733,47.908,47.135,94.762,,13.0,,19.0
2017-11-29 03:28:00,1.0,1.77,480.0,783.0,717.0,,0.016,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.867,21.223000000000006,20.246,21.127,5.745,43.1,48.2,46.0,,47.125,46.525,46.335,48.669,48.25899999999999,47.07100000000001,94.904,,13.0,,19.0
2017-11-29 03:29:00,1.0,1.846,480.0,776.0,711.0,,0.013,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.867,21.223000000000006,20.269,21.127,5.745,43.1,48.2,46.0,,47.093,46.525,46.335,48.733,48.483,47.103,95.003,,13.0,,19.0
2017-11-29 03:30:00,1.0,1.541,484.0,775.0,705.0,,0.013,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.867,21.223000000000006,20.293,21.127,5.7189999999999985,43.1,47.8,46.0,,47.157,46.525,46.335,48.701,48.423,47.135,95.046,,13.0,,19.0
2017-11-29 03:31:00,1.0,1.587,487.0,784.0,700.0,,0.014,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.843000000000004,21.223000000000006,20.341,21.127,5.693,43.1,47.9,46.0,,47.157,46.525,46.332,48.669,48.36600000000001,47.07100000000001,95.039,,13.0,,19.0
2017-11-29 03:32:00,1.0,1.617,486.0,778.0,700.0,,0.014,13.0,19.0,21.5,21.2,21.7,,21.557,20.317,21.843000000000004,21.223000000000006,20.365,21.103,5.693,43.1,47.8,46.0,,47.125,46.525,46.3,48.669,48.369,47.06800000000001,95.039,,13.0,,19.0
2017-11-29 03:33:00,1.0,1.266,483.0,769.0,713.0,,0.013,13.0,19.0,21.4,21.2,21.7,,21.557,20.317,21.843000000000004,21.199,20.388,21.103,5.667999999999998,43.1,48.2,46.0,,47.125,46.525,46.3,48.698,48.34,47.06800000000001,95.082,,13.0,,19.0
2017-11-29 03:34:00,1.0,1.3730000000000002,487.0,766.0,717.0,,0.013,13.0,19.0,21.4,21.2,21.7,,21.557,20.317,21.843000000000004,21.199,20.412,21.103,5.642,43.1,47.6,46.0,,47.093,46.494,46.332,48.698,48.28,47.037,95.174,,13.0,,19.0
2017-11-29 03:35:00,1.0,1.404,487.0,775.0,718.0,,0.013,13.0,19.0,21.4,21.2,21.7,,21.533,20.317,21.843000000000004,21.199,20.436,21.103,5.642,43.1,48.2,46.0,,47.122,46.525,46.3,48.698,48.22,47.06800000000001,95.446,,13.0,,19.0
2017-11-29 03:36:00,1.0,1.099,487.0,789.0,715.0,,0.013,13.0,19.0,21.4,21.2,21.7,,21.533,20.293,21.843000000000004,21.199,20.46,21.079,5.693,43.1,48.0,46.0,,47.059,46.523,46.3,48.698,46.32100000000001,47.065,95.633,,13.0,,19.0
2017-11-29 03:37:00,1.0,1.4340000000000002,485.0,798.0,712.0,,0.012,13.0,19.0,21.4,21.1,21.7,,21.533,20.293,21.819000000000006,21.199,20.484,21.079,5.693,43.1,48.0,46.0,,47.091,46.49100000000001,46.265,48.666,42.934,47.065,95.88,,13.0,,19.0
2017-11-29 03:38:00,1.0,1.77,487.0,794.0,714.0,,0.012,13.0,19.0,21.4,21.1,21.6,,21.533,20.293,21.819000000000006,21.199,20.484,21.079,5.745,43.2,47.8,46.0,,47.059,46.523,46.233,48.635,40.709,47.065,96.042,,13.0,,19.0
