Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-07 20:20:00,1.0,5.509,554.0,587.0,569.0,24.0,23.0,26.6,26.3,25.5,27.554,38.5,39.8,41.2,32.545,,24.0,,23.0
2017-05-07 20:21:00,1.0,4.227,554.0,588.0,570.0,24.0,23.0,26.6,26.3,25.5,27.481,38.4,39.8,41.2,31.558000000000003,,24.0,,23.0
2017-05-07 20:22:00,1.0,4.761,550.0,584.0,569.0,24.0,23.0,26.6,26.3,25.5,27.407,38.4,39.8,41.2,31.551,,24.0,,23.0
2017-05-07 20:23:00,1.0,4.822,550.0,580.0,570.0,24.0,23.0,26.6,26.3,25.4,27.358,38.4,39.9,41.2,32.291,,24.0,,23.0
2017-05-07 20:24:00,1.0,5.6610000000000005,550.0,574.0,569.0,24.0,23.0,26.6,26.2,25.4,27.284,38.4,39.8,41.3,31.981,,24.0,,23.0
2017-05-07 20:25:00,1.0,6.957999999999998,548.0,569.0,568.0,24.0,23.0,26.6,26.2,25.4,27.235,38.5,39.8,41.3,32.854,,24.0,,23.0
2017-05-07 20:26:00,1.0,5.783,547.0,569.0,566.0,24.0,23.0,26.6,26.2,25.4,27.161,38.4,39.9,41.3,31.666,,24.0,,23.0
2017-05-07 20:27:00,1.0,6.516,548.0,566.0,568.0,24.0,23.0,26.6,26.2,25.5,27.112,38.4,39.9,41.3,32.574,,24.0,,23.0
2017-05-07 20:28:00,1.0,7.614,548.0,566.0,569.0,24.0,23.0,26.6,26.2,25.4,27.038,38.4,39.8,41.2,32.431999999999995,,24.0,,23.0
2017-05-07 20:29:00,1.0,7.004,547.0,569.0,569.0,24.0,23.0,26.6,26.2,25.4,26.989,38.4,39.8,41.2,31.143,,24.0,,23.0
2017-05-07 20:30:00,1.0,5.509,548.0,564.0,564.0,24.0,23.0,26.6,26.2,25.4,26.94,38.5,39.9,41.2,32.086,,24.0,,23.0
2017-05-07 20:31:00,1.0,5.692,548.0,562.0,566.0,24.0,23.0,26.6,26.2,25.4,26.891,38.5,39.9,41.2,32.756,,24.0,,23.0
2017-05-07 20:32:00,1.0,5.432,545.0,560.0,563.0,24.0,23.0,26.6,26.2,25.4,26.818,38.5,39.9,41.2,33.087,,24.0,,23.0
2017-05-07 20:33:00,1.0,7.019,544.0,558.0,562.0,24.0,23.0,26.6,26.2,25.5,26.744,38.5,39.9,41.2,32.878,,24.0,,23.0
2017-05-07 20:34:00,1.0,6.8820000000000014,538.0,565.0,565.0,22.0,22.0,26.6,26.2,25.4,26.671,38.5,39.9,41.2,32.703,,22.0,,22.0
2017-05-07 20:35:00,1.0,5.8439999999999985,534.0,568.0,565.0,22.0,22.0,26.5,26.2,25.4,26.622,38.5,39.9,41.2,31.585,,22.0,,22.0
2017-05-07 20:36:00,1.0,6.363,533.0,568.0,565.0,22.0,22.0,26.5,26.2,25.4,26.573,38.5,39.9,41.2,31.209,,22.0,,22.0
2017-05-07 20:37:00,1.0,7.477,535.0,569.0,562.0,22.0,22.0,26.5,26.1,25.4,26.524,38.6,39.9,41.2,30.799,,22.0,,22.0
2017-05-07 20:38:00,1.0,6.455,534.0,569.0,560.0,22.0,22.0,26.5,26.1,25.4,26.475,38.6,39.9,41.2,31.505,,22.0,,22.0
2017-05-07 20:39:00,1.0,7.7970000000000015,535.0,568.0,558.0,22.0,22.0,26.5,26.1,25.4,26.451,38.6,39.9,41.2,30.962,,22.0,,22.0
2017-05-07 20:40:00,1.0,4.822,534.0,563.0,561.0,22.0,22.0,26.5,26.1,25.4,26.426,38.6,39.9,41.2,30.96,,22.0,,22.0
2017-05-07 20:41:00,1.0,6.424,536.0,563.0,558.0,22.0,22.0,26.5,26.1,25.4,26.402,38.6,39.9,41.2,31.161,,22.0,,22.0
2017-05-07 20:42:00,1.0,5.57,539.0,558.0,555.0,22.0,22.0,26.5,26.1,25.4,26.378,38.6,39.9,41.2,31.226,,22.0,,22.0
2017-05-07 20:43:00,1.0,4.15,539.0,556.0,558.0,22.0,22.0,26.5,26.1,25.4,26.353,38.6,39.9,41.2,31.089,,22.0,,22.0
2017-05-07 20:44:00,1.0,5.997000000000001,535.0,553.0,555.0,22.0,22.0,26.4,26.1,25.4,26.353,38.7,39.9,41.1,31.36,,22.0,,22.0
2017-05-07 20:45:00,1.0,6.073,534.0,560.0,554.0,22.0,22.0,26.4,26.1,25.4,26.329,38.8,39.9,41.1,31.425,,22.0,,22.0
2017-05-07 20:46:00,1.0,4.7,535.0,563.0,555.0,22.0,22.0,26.5,26.1,25.4,26.304,38.7,39.9,41.1,31.153,,22.0,,22.0
2017-05-07 20:47:00,1.0,7.8889999999999985,534.0,563.0,554.0,22.0,22.0,26.5,26.1,25.4,26.28,38.7,39.9,41.1,31.421,,22.0,,22.0
2017-05-07 20:48:00,1.0,6.714,534.0,561.0,560.0,22.0,22.0,26.5,26.1,25.4,26.28,38.7,39.9,41.1,31.353,,22.0,,22.0
2017-05-07 20:49:00,1.0,4.761,534.0,558.0,558.0,22.0,22.0,26.4,26.1,25.4,26.256,38.7,39.9,41.1,31.891,,22.0,,22.0
2017-05-07 20:50:00,1.0,7.7360000000000015,542.0,558.0,554.0,22.0,22.0,26.4,26.1,25.4,26.231,38.7,39.9,41.1,31.349,,22.0,,22.0
2017-05-07 20:51:00,1.0,5.402,542.0,564.0,554.0,22.0,22.0,26.4,26.1,25.4,26.182,38.8,39.9,41.1,31.446,,22.0,,22.0
2017-05-07 20:52:00,1.0,5.905,539.0,566.0,555.0,22.0,22.0,26.4,26.1,25.4,26.158,38.8,39.9,41.0,31.883000000000006,,22.0,,22.0
2017-05-07 20:53:00,1.0,6.455,536.0,570.0,556.0,22.0,22.0,26.4,26.1,25.4,26.134,38.8,39.9,41.0,31.678,,22.0,,22.0
2017-05-07 20:54:00,1.0,6.348,534.0,570.0,556.0,22.0,22.0,26.4,26.1,25.4,26.109,38.8,39.9,41.0,31.676,,22.0,,22.0
2017-05-07 20:55:00,1.0,6.5,538.0,571.0,551.0,22.0,22.0,26.4,26.1,25.4,26.085,38.8,39.9,41.0,31.337,,22.0,,22.0
2017-05-07 20:56:00,1.0,5.4929999999999986,538.0,576.0,554.0,22.0,22.0,26.4,26.1,25.4,26.061,38.8,39.9,41.0,31.064,,22.0,,22.0
2017-05-07 20:57:00,1.0,6.714,536.0,577.0,555.0,22.0,22.0,26.4,26.1,25.4,26.036,38.9,39.9,41.0,31.197,,22.0,,22.0
2017-05-07 20:58:00,1.0,6.546,535.0,574.0,555.0,22.0,22.0,26.4,26.1,25.4,26.036,38.9,39.9,41.0,31.535,,22.0,,22.0
2017-05-07 20:59:00,1.0,5.905,537.0,570.0,557.0,22.0,22.0,26.4,26.1,25.4,26.012,38.9,39.9,41.0,31.465,,22.0,,22.0
2017-05-07 21:00:00,1.0,5.188,535.0,572.0,555.0,22.0,22.0,26.4,26.0,25.4,25.987,38.8,39.9,41.0,31.328000000000007,,22.0,,22.0
2017-05-07 21:01:00,1.0,5.646,535.0,574.0,556.0,22.0,22.0,26.4,26.0,25.4,25.987,38.9,39.9,41.0,31.328000000000007,,22.0,,22.0
2017-05-07 21:02:00,1.0,5.172999999999999,533.0,572.0,555.0,22.0,22.0,26.4,26.0,25.4,25.963,38.8,39.9,41.0,31.394,,22.0,,22.0
2017-05-07 21:03:00,2.0,5.676,535.0,570.0,554.0,22.0,22.0,26.4,26.0,25.4,25.939,38.8,39.9,40.9,31.864,,22.0,,22.0
2017-05-07 21:04:00,1.0,5.6610000000000005,539.0,569.0,553.0,25.0,24.0,26.4,26.0,25.4,25.914,38.7,40.0,40.9,31.153,,25.0,,24.0
2017-05-07 21:05:00,1.0,5.615,544.0,568.0,550.0,25.0,24.0,26.4,26.1,25.4,25.89,38.6,40.0,40.7,30.779,,25.0,,24.0
2017-05-07 21:06:00,1.0,4.715,545.0,568.0,549.0,25.0,24.0,26.4,26.1,25.4,25.89,38.7,39.8,40.7,31.455,,25.0,,24.0
2017-05-07 21:07:00,1.0,4.791,545.0,569.0,547.0,25.0,24.0,26.4,26.1,25.4,25.866,38.5,39.7,40.7,30.845,,25.0,,24.0
2017-05-07 21:08:00,1.0,5.432,545.0,571.0,549.0,25.0,24.0,26.4,26.1,25.4,25.841,38.5,39.7,40.7,30.505,,25.0,,24.0
2017-05-07 21:09:00,1.0,5.783,546.0,569.0,547.0,25.0,24.0,26.4,26.1,25.4,25.817,38.5,39.6,40.7,31.179,,25.0,,24.0
2017-05-07 21:10:00,1.0,4.9289999999999985,547.0,566.0,544.0,25.0,24.0,26.4,26.1,25.4,25.793000000000006,38.4,39.6,40.6,31.041,,25.0,,24.0
2017-05-07 21:11:00,1.0,4.791,539.0,568.0,542.0,25.0,24.0,26.5,26.1,25.4,25.744,38.4,39.6,40.7,30.902,,25.0,,24.0
2017-05-07 21:12:00,1.0,5.02,537.0,569.0,543.0,25.0,24.0,26.5,26.1,25.4,25.72,38.3,39.6,40.7,30.765,,25.0,,24.0
2017-05-07 21:13:00,1.0,4.593,534.0,566.0,544.0,25.0,24.0,26.5,26.1,25.4,25.695,38.3,39.6,40.6,30.526,,25.0,,24.0
2017-05-07 21:14:00,1.0,4.501,536.0,568.0,549.0,25.0,24.0,26.5,26.1,25.4,25.647,38.2,39.6,40.6,30.961,,25.0,,24.0
2017-05-07 21:15:00,1.0,5.127000000000002,538.0,568.0,551.0,25.0,24.0,26.5,26.1,25.4,25.623,38.2,39.6,40.6,31.094,,25.0,,24.0
2017-05-07 21:16:00,1.0,6.027,539.0,565.0,554.0,25.0,24.0,26.5,26.1,25.4,25.598000000000006,38.2,39.5,40.6,30.957,,25.0,,24.0
2017-05-07 21:17:00,1.0,5.875,537.0,562.0,552.0,25.0,24.0,26.6,26.1,25.4,25.55,38.1,39.5,40.6,31.223000000000006,,25.0,,24.0
2017-05-07 21:18:00,1.0,4.044,535.0,562.0,555.0,25.0,24.0,26.6,26.0,25.4,25.525,38.2,39.6,40.5,30.749,,25.0,,24.0
2017-05-07 21:19:00,1.0,6.638,535.0,562.0,554.0,25.0,24.0,26.5,26.1,25.4,25.477,38.2,39.6,40.6,30.981,,25.0,,24.0
2017-05-07 21:20:00,1.0,5.234,537.0,566.0,551.0,25.0,24.0,26.5,26.1,25.4,25.453000000000007,38.1,39.5,40.7,31.215,,25.0,,24.0
2017-05-07 21:21:00,1.0,5.371,534.0,562.0,553.0,25.0,24.0,26.5,26.1,25.4,25.428,38.2,39.6,40.8,31.381,,25.0,,24.0
2017-05-07 21:22:00,1.0,5.112,533.0,550.0,552.0,25.0,24.0,26.5,26.1,25.4,25.404,38.2,39.6,40.7,31.75,,25.0,,24.0
2017-05-07 21:23:00,1.0,5.6,530.0,550.0,553.0,25.0,24.0,26.5,26.1,25.4,25.355,38.1,39.5,40.8,31.746,,25.0,,24.0
2017-05-07 21:24:00,1.0,5.127000000000002,530.0,550.0,554.0,25.0,24.0,26.5,26.1,25.4,25.331,38.1,39.6,40.7,31.609,,25.0,,24.0
2017-05-07 21:25:00,1.0,4.242,532.0,550.0,556.0,25.0,24.0,26.5,26.1,25.4,25.307,38.2,39.5,40.7,31.405,,25.0,,24.0
2017-05-07 21:26:00,1.0,8.942,527.0,550.0,555.0,25.0,24.0,26.5,26.1,25.4,25.283,38.1,39.5,40.8,31.335,,25.0,,24.0
2017-05-07 21:27:00,1.0,5.585,532.0,553.0,551.0,25.0,24.0,26.5,26.0,25.4,25.234,38.1,39.5,40.7,31.701,,25.0,,24.0
2017-05-07 21:28:00,1.0,5.631,532.0,551.0,553.0,25.0,24.0,26.5,26.0,25.4,25.21,38.1,39.5,40.7,31.733,,25.0,,24.0
2017-05-07 21:29:00,1.0,4.44,530.0,553.0,554.0,25.0,24.0,26.5,26.0,25.4,25.162,38.2,39.5,40.7,31.729,,25.0,,24.0
2017-05-07 21:30:00,1.0,5.89,527.0,558.0,558.0,25.0,24.0,26.5,26.0,25.4,25.113000000000003,38.2,39.5,40.7,31.859,,25.0,,24.0
2017-05-07 21:31:00,1.0,5.234,527.0,561.0,557.0,25.0,24.0,26.5,26.0,25.4,25.089,38.2,39.5,40.7,32.193000000000005,,25.0,,24.0
2017-05-07 21:32:00,1.0,5.585,530.0,563.0,555.0,25.0,24.0,26.4,26.0,25.4,25.04,38.2,39.5,40.7,32.055,,25.0,,24.0
2017-05-07 21:33:00,1.0,3.83,527.0,565.0,548.0,25.0,24.0,26.4,26.0,25.4,25.016,38.2,39.5,40.7,31.783,,25.0,,24.0
2017-05-07 21:34:00,1.0,5.462999999999999,524.0,561.0,549.0,22.0,23.0,26.4,26.0,25.4,24.968000000000004,38.2,39.6,40.7,32.048,,22.0,,23.0
2017-05-07 21:35:00,0.0,5.737,524.0,557.0,550.0,22.0,23.0,26.4,26.0,25.4,24.919,38.2,39.6,40.7,32.279,,22.0,,23.0
2017-05-07 21:36:00,1.0,5.447,524.0,558.0,547.0,22.0,23.0,26.4,26.0,25.4,24.895,38.2,39.6,40.7,31.907,,22.0,,23.0
2017-05-07 21:37:00,1.0,4.7,526.0,564.0,544.0,22.0,23.0,26.4,26.0,25.4,24.847,38.3,39.6,40.7,32.239000000000004,,22.0,,23.0
2017-05-07 21:38:00,1.0,4.868,527.0,566.0,545.0,22.0,23.0,26.4,25.9,25.4,24.823,38.3,39.6,40.7,32.035,,22.0,,23.0
2017-05-07 21:39:00,1.0,6.516,527.0,565.0,544.0,22.0,23.0,26.4,25.9,25.4,24.774,38.3,39.6,40.6,31.83,,22.0,,23.0
2017-05-07 21:40:00,1.0,5.752999999999999,526.0,563.0,549.0,22.0,23.0,26.4,25.9,25.4,24.726,38.3,39.7,40.6,32.094,,22.0,,23.0
2017-05-07 21:41:00,1.0,5.142,530.0,561.0,549.0,22.0,23.0,26.3,25.9,25.4,24.702,38.4,39.7,40.6,32.26,,22.0,,23.0
2017-05-07 21:42:00,1.0,5.356,533.0,563.0,548.0,22.0,23.0,26.3,25.9,25.4,24.677,38.4,39.7,40.5,32.358000000000004,,22.0,,23.0
2017-05-07 21:43:00,1.0,3.693,534.0,568.0,545.0,22.0,23.0,26.3,25.9,25.4,24.629,38.4,39.7,40.5,32.555,,22.0,,23.0
2017-05-07 21:44:00,1.0,6.638,535.0,569.0,544.0,22.0,23.0,26.3,25.9,25.4,24.629,38.4,39.7,40.5,32.22,,22.0,,23.0
2017-05-07 21:45:00,1.0,4.822,534.0,564.0,542.0,22.0,23.0,26.3,25.9,25.4,24.581,38.4,39.7,40.5,32.35,,22.0,,23.0
2017-05-07 21:46:00,1.0,6.667999999999998,534.0,566.0,542.0,22.0,23.0,26.3,25.9,25.4,24.557,38.4,39.7,40.5,31.811,,22.0,,23.0
2017-05-07 21:47:00,1.0,5.295,535.0,569.0,543.0,22.0,23.0,26.3,25.9,25.4,24.532,38.5,39.7,40.5,32.413000000000004,,22.0,,23.0
2017-05-07 21:48:00,1.0,5.707000000000002,534.0,574.0,545.0,22.0,23.0,26.3,25.9,25.4,24.508000000000006,38.4,39.7,40.5,32.41,,22.0,,23.0
2017-05-07 21:49:00,1.0,6.165,536.0,575.0,550.0,22.0,23.0,26.3,25.9,25.4,24.484,38.4,39.7,40.5,32.14,,22.0,,23.0
2017-05-07 21:50:00,1.0,5.89,538.0,576.0,554.0,22.0,23.0,26.3,25.9,25.3,24.436,38.4,39.7,40.5,32.035,,22.0,,23.0
2017-05-07 21:51:00,1.0,5.051,539.0,578.0,552.0,22.0,23.0,26.3,25.9,25.4,24.412,38.4,39.7,40.5,32.067,,22.0,,23.0
2017-05-07 21:52:00,1.0,6.851,537.0,577.0,550.0,22.0,23.0,26.2,25.8,25.4,24.388,38.4,39.7,40.4,31.897,,22.0,,23.0
2017-05-07 21:53:00,1.0,4.105,541.0,574.0,551.0,22.0,23.0,26.2,25.8,25.4,24.339,38.4,39.8,40.4,32.295,,22.0,,23.0
2017-05-07 21:54:00,1.0,6.104,542.0,576.0,548.0,22.0,23.0,26.2,25.8,25.3,24.315,38.4,39.7,40.4,32.125,,22.0,,23.0
2017-05-07 21:55:00,1.0,5.325,542.0,572.0,545.0,22.0,23.0,26.2,25.8,25.3,24.291,38.4,39.8,40.4,31.922,,22.0,,23.0
2017-05-07 21:56:00,1.0,5.478,539.0,572.0,543.0,22.0,23.0,26.2,25.8,25.3,24.267,38.4,39.7,40.3,31.785,,22.0,,23.0
2017-05-07 21:57:00,1.0,5.417000000000002,535.0,580.0,537.0,22.0,23.0,26.2,25.8,25.3,24.243,38.4,39.7,40.4,32.186,,22.0,,23.0
2017-05-07 21:58:00,1.0,5.692,534.0,579.0,538.0,22.0,23.0,26.2,25.8,25.3,24.219,38.3,39.7,40.4,32.083,,22.0,,23.0
2017-05-07 21:59:00,1.0,5.478,542.0,580.0,535.0,22.0,23.0,26.2,25.8,25.3,24.195,38.4,39.8,40.4,32.148,,22.0,,23.0
2017-05-07 22:00:00,1.0,6.394,542.0,579.0,538.0,22.0,23.0,26.2,25.8,25.3,24.171,38.3,39.7,40.4,32.146,,22.0,,23.0
2017-05-07 22:01:00,1.0,4.852,538.0,582.0,540.0,22.0,23.0,26.2,25.8,25.3,24.122,38.3,39.8,40.3,31.806,,22.0,,23.0
2017-05-07 22:02:00,1.0,4.913,537.0,583.0,543.0,22.0,23.0,26.2,25.8,25.3,24.098000000000006,38.3,39.7,40.2,31.637,,22.0,,23.0
2017-05-07 22:03:00,1.0,7.019,529.0,583.0,544.0,22.0,23.0,26.2,25.8,25.3,24.074,38.4,39.7,40.1,31.97,,22.0,,23.0
2017-05-07 22:04:00,1.0,4.288,530.0,581.0,542.0,24.0,24.0,26.2,25.8,25.3,24.05,38.3,39.7,40.0,31.8,,24.0,,24.0
2017-05-07 22:05:00,1.0,6.851,529.0,579.0,537.0,24.0,24.0,26.2,25.8,25.3,24.026,38.2,39.6,40.1,32.435,,24.0,,24.0
2017-05-07 22:06:00,1.0,6.744,533.0,575.0,536.0,24.0,24.0,26.2,25.8,25.3,23.978,38.3,39.6,40.2,32.096,,24.0,,24.0
2017-05-07 22:07:00,1.0,4.379,542.0,569.0,542.0,24.0,24.0,26.2,25.8,25.3,23.93,38.3,39.6,40.1,31.823,,24.0,,24.0
2017-05-07 22:08:00,1.0,5.066,545.0,564.0,544.0,24.0,24.0,26.2,25.8,25.3,23.905,38.2,39.6,40.0,31.821,,24.0,,24.0
2017-05-07 22:09:00,1.0,5.341,545.0,562.0,544.0,24.0,24.0,26.3,25.8,25.3,23.857,38.1,39.5,40.1,32.018,,24.0,,24.0
2017-05-07 22:10:00,1.0,5.646,544.0,560.0,544.0,24.0,24.0,26.3,25.8,25.3,23.833,38.0,39.5,40.1,32.116,,24.0,,24.0
2017-05-07 22:11:00,1.0,4.517,539.0,556.0,543.0,24.0,24.0,26.3,25.8,25.3,23.809,38.0,39.5,40.2,32.349000000000004,,24.0,,24.0
2017-05-07 22:12:00,1.0,4.913,544.0,553.0,539.0,24.0,24.0,26.3,25.8,25.3,23.785,38.0,39.5,40.0,32.413000000000004,,24.0,,24.0
2017-05-07 22:13:00,1.0,5.127000000000002,549.0,553.0,539.0,24.0,24.0,26.3,25.8,25.3,23.785,38.1,39.5,40.1,32.614000000000004,,24.0,,24.0
2017-05-07 22:14:00,1.0,5.585,551.0,561.0,542.0,24.0,24.0,26.3,25.8,25.3,23.761,38.1,39.5,40.1,32.478,,24.0,,24.0
2017-05-07 22:15:00,1.0,5.035,563.0,561.0,543.0,24.0,24.0,26.3,25.7,25.3,23.761,38.0,39.5,40.1,32.344,,24.0,,24.0
2017-05-07 22:16:00,1.0,5.081,559.0,558.0,546.0,24.0,24.0,26.3,25.8,25.3,23.737,38.0,39.5,40.0,32.141,,24.0,,24.0
2017-05-07 22:17:00,1.0,3.677,551.0,564.0,545.0,24.0,24.0,26.3,25.8,25.3,23.713,37.9,39.5,40.1,32.407,,24.0,,24.0
2017-05-07 22:18:00,1.0,4.974,545.0,562.0,546.0,24.0,24.0,26.3,25.6,25.3,23.713,37.9,39.6,40.2,32.541,,24.0,,24.0
2017-05-07 22:19:00,1.0,4.4860000000000015,542.0,562.0,548.0,24.0,24.0,26.3,25.7,25.3,23.689,37.9,39.6,40.1,33.207,,24.0,,24.0
2017-05-07 22:20:00,1.0,5.2029999999999985,535.0,558.0,550.0,24.0,24.0,26.3,25.7,25.3,23.665,37.8,39.6,40.2,32.938,,24.0,,24.0
2017-05-07 22:21:00,1.0,4.944,533.0,556.0,545.0,24.0,24.0,26.2,25.7,25.3,23.641,37.9,39.6,40.2,32.534,,24.0,,24.0
2017-05-07 22:22:00,1.0,5.051,526.0,562.0,550.0,24.0,24.0,26.3,25.7,25.3,23.617,37.9,39.6,40.3,33.033,,24.0,,24.0
2017-05-07 22:23:00,1.0,5.127000000000002,522.0,565.0,545.0,24.0,24.0,26.2,25.7,25.3,23.593000000000004,37.9,39.5,40.2,32.296,,24.0,,24.0
2017-05-07 22:24:00,1.0,4.379,529.0,562.0,541.0,24.0,24.0,26.2,25.7,25.3,23.569000000000006,37.9,39.6,40.3,32.595,,24.0,,24.0
2017-05-07 22:25:00,1.0,5.905,526.0,569.0,539.0,24.0,24.0,26.2,25.7,25.3,23.521,37.8,39.6,40.2,32.858000000000004,,24.0,,24.0
2017-05-07 22:26:00,1.0,5.341,529.0,575.0,545.0,24.0,24.0,26.2,25.7,25.3,23.497,37.9,39.5,40.2,32.789,,24.0,,24.0
2017-05-07 22:27:00,1.0,3.769,533.0,577.0,550.0,24.0,24.0,26.2,25.7,25.3,23.472,37.9,39.5,40.1,33.054,,24.0,,24.0
2017-05-07 22:28:00,1.0,4.974,541.0,575.0,548.0,24.0,24.0,26.2,25.7,25.3,23.448,37.9,39.5,40.2,33.418,,24.0,,24.0
2017-05-07 22:29:00,1.0,6.134,543.0,572.0,548.0,24.0,24.0,26.2,25.7,25.3,23.424,37.8,39.4,40.2,32.983000000000004,,24.0,,24.0
2017-05-07 22:30:00,1.0,4.807,546.0,571.0,549.0,24.0,24.0,26.2,25.7,25.3,23.4,37.9,39.5,40.1,33.047,,24.0,,24.0
2017-05-07 22:31:00,1.0,3.891,548.0,571.0,545.0,24.0,24.0,26.2,25.7,25.3,23.352,37.9,39.4,40.1,33.543,,24.0,,24.0
2017-05-07 22:32:00,1.0,5.737,554.0,569.0,544.0,24.0,24.0,26.2,25.7,25.2,23.328000000000007,37.9,39.4,40.1,32.974000000000004,,24.0,,24.0
2017-05-07 22:33:00,1.0,5.386,549.0,570.0,543.0,24.0,24.0,26.2,25.7,25.2,23.28,38.0,39.4,40.1,33.17,,24.0,,24.0
2017-05-07 22:34:00,1.0,5.921,551.0,570.0,544.0,22.0,24.0,26.2,25.7,25.2,23.28,38.0,39.4,40.1,33.336,,22.0,,24.0
2017-05-07 22:35:00,1.0,4.166,557.0,569.0,549.0,22.0,24.0,26.2,25.6,25.3,23.232,37.9,39.5,40.1,33.065,,22.0,,24.0
2017-05-07 22:36:00,1.0,5.615,559.0,568.0,550.0,22.0,24.0,26.2,25.6,25.2,23.208,38.1,39.5,40.1,33.163000000000004,,22.0,,24.0
2017-05-07 22:37:00,1.0,4.623,564.0,566.0,544.0,22.0,24.0,26.1,25.6,25.2,23.184,38.1,39.5,40.1,32.494,,22.0,,24.0
2017-05-07 22:38:00,1.0,4.15,574.0,563.0,539.0,22.0,24.0,26.1,25.6,25.2,23.136,38.0,39.4,40.1,32.957,,22.0,,24.0
2017-05-07 22:39:00,1.0,5.28,575.0,562.0,539.0,22.0,24.0,26.1,25.6,25.2,23.136,37.9,39.5,40.1,33.423,,22.0,,24.0
2017-05-07 22:40:00,1.0,4.257,562.0,560.0,537.0,22.0,24.0,26.1,25.6,25.2,23.088,38.0,39.5,40.0,33.386,,22.0,,24.0
2017-05-07 22:41:00,1.0,5.005,557.0,561.0,536.0,22.0,24.0,26.1,25.6,25.2,23.064,38.0,39.5,40.0,33.683,,22.0,,24.0
2017-05-07 22:42:00,1.0,4.73,550.0,558.0,535.0,22.0,24.0,26.1,25.6,25.2,23.04,38.0,39.6,40.0,33.348,,22.0,,24.0
2017-05-07 22:43:00,1.0,7.263,548.0,561.0,535.0,22.0,24.0,26.1,25.6,25.2,22.992,37.9,39.5,40.0,33.61,,22.0,,24.0
2017-05-07 22:44:00,1.0,5.6610000000000005,539.0,558.0,536.0,22.0,24.0,26.1,25.6,25.2,22.944000000000006,37.9,39.5,40.0,33.971,,22.0,,24.0
2017-05-07 22:45:00,1.0,5.692,534.0,561.0,533.0,22.0,24.0,26.1,25.6,25.2,22.92,38.0,39.5,40.0,34.401,,22.0,,24.0
2017-05-07 22:46:00,1.0,5.249,534.0,563.0,535.0,22.0,24.0,26.1,25.6,25.2,22.896,37.9,39.5,40.0,35.062,,22.0,,24.0
2017-05-07 22:47:00,1.0,4.44,535.0,561.0,538.0,22.0,24.0,26.1,25.6,25.2,22.848000000000006,37.9,39.5,40.0,34.626,,22.0,,24.0
2017-05-07 22:48:00,1.0,4.6389999999999985,534.0,561.0,542.0,22.0,24.0,26.1,25.5,25.2,22.824,37.9,39.5,40.0,34.259,,22.0,,24.0
2017-05-07 22:49:00,1.0,4.623,542.0,556.0,546.0,22.0,24.0,26.0,25.5,25.2,22.776,37.8,39.5,40.0,34.62,,22.0,,24.0
2017-05-07 22:50:00,1.0,6.867000000000001,539.0,553.0,548.0,22.0,24.0,26.0,25.5,25.2,22.753,37.9,39.5,40.0,34.352,,22.0,,24.0
2017-05-07 22:51:00,1.0,3.937,539.0,556.0,545.0,22.0,24.0,26.0,25.5,25.2,22.705,38.0,39.5,40.0,33.916,,22.0,,24.0
2017-05-07 22:52:00,1.0,4.685,539.0,553.0,541.0,22.0,24.0,26.0,25.5,25.2,22.657,38.0,39.5,40.0,33.978,,22.0,,24.0
2017-05-07 22:53:00,1.0,5.417000000000002,545.0,551.0,539.0,22.0,24.0,26.0,25.5,25.2,22.633000000000006,37.8,39.5,40.0,33.211,,22.0,,24.0
2017-05-07 22:54:00,1.0,6.058,542.0,554.0,542.0,22.0,24.0,26.0,25.5,25.2,22.609,37.9,39.5,39.9,33.774,,22.0,,24.0
2017-05-07 22:55:00,1.0,5.2189999999999985,542.0,554.0,543.0,22.0,24.0,26.0,25.5,25.2,22.585,37.8,39.5,40.0,33.872,,22.0,,24.0
2017-05-07 22:56:00,1.0,5.172999999999999,535.0,557.0,543.0,22.0,24.0,26.0,25.5,25.2,22.561,37.8,39.5,40.0,33.703,,22.0,,24.0
2017-05-07 22:57:00,1.0,6.317,533.0,557.0,544.0,22.0,24.0,26.0,25.5,25.2,22.537,37.9,39.5,40.0,34.763000000000005,,22.0,,24.0
2017-05-07 22:58:00,1.0,4.623,530.0,554.0,539.0,22.0,24.0,26.0,25.5,25.2,22.513,37.9,39.5,39.9,35.125,,22.0,,24.0
2017-05-07 22:59:00,1.0,4.73,527.0,551.0,539.0,22.0,24.0,26.0,25.5,25.2,22.489,37.8,39.4,39.9,35.155,,22.0,,24.0
2017-05-07 23:00:00,1.0,3.693,527.0,553.0,539.0,22.0,24.0,26.0,25.5,25.2,22.465,37.8,39.4,39.9,35.451,,22.0,,24.0
2017-05-07 23:01:00,1.0,3.799,527.0,556.0,536.0,22.0,24.0,26.0,25.5,25.1,22.441,37.8,39.4,39.9,35.316,,22.0,,24.0
2017-05-07 23:02:00,1.0,4.578,522.0,561.0,536.0,22.0,24.0,26.0,25.5,25.1,22.417,37.9,39.4,39.9,34.52,,22.0,,24.0
