Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,NO2_AQL_IN1,FRM_FMM_IN1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1
2017-11-09 16:08:00,7.0,0.687,8.09,532.0,671.0,550.0,522.0,0.0,17.0,22.8,22.3,23.5,22.8,22.493,22.729,23.617,23.136,14.026,52.0,55.4,48.4,48.7,56.761,66.148,48.724,51.607,82.905,,17.0
2017-11-09 16:09:00,6.0,1.48,8.48,532.0,666.0,546.0,523.0,0.0,17.0,22.8,22.3,23.5,22.8,22.493,22.705,23.593000000000004,23.136,14.002,51.8,55.4,48.3,48.6,56.576,67.28,48.466,51.576,82.98100000000002,,17.0
2017-11-09 16:10:00,6.0,1.236,7.73,528.0,668.0,547.0,523.0,0.0,17.0,22.8,22.3,23.5,22.8,22.493,22.681,23.593000000000004,23.136,14.002,51.9,55.4,48.3,48.5,55.863,66.678,48.62600000000001,51.576,83.225,,17.0
2017-11-09 16:11:00,6.0,0.946,8.07,523.0,668.0,547.0,521.0,0.0,17.0,22.8,22.3,23.5,22.8,22.493,22.657,23.569000000000006,23.136,13.978,52.0,55.2,48.2,48.6,56.514,66.315,48.75,51.51300000000001,83.057,,17.0
2017-11-09 16:12:00,6.0,1.053,8.31,520.0,668.0,545.0,523.0,0.0,17.0,22.8,22.3,23.6,22.8,22.469,22.657,23.569000000000006,23.136,13.954,51.8,55.1,48.3,48.4,56.727,67.808,48.718,51.51300000000001,83.215,,17.0
2017-11-09 16:13:00,6.0,1.022,8.1,523.0,668.0,547.0,526.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.633000000000006,23.545,23.16,13.93,51.7,55.2,48.2,48.7,56.235,67.595,48.97,51.485,83.318,,17.0
2017-11-09 16:14:00,6.0,0.687,8.21,525.0,666.0,547.0,527.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.609,23.521,23.16,13.906,51.8,55.3,48.2,48.6,56.39,64.896,48.903,51.485,83.367,,17.0
2017-11-09 16:15:00,7.0,0.687,8.15,524.0,661.0,546.0,526.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.609,23.521,23.16,13.882,51.7,55.3,48.3,48.5,56.73,64.595,48.903,51.453,83.47,,17.0
2017-11-09 16:16:00,7.0,1.175,7.95,529.0,661.0,543.0,529.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.657,23.497,23.16,13.858,51.5,55.4,48.1,48.5,56.20399999999999,63.12300000000001,49.027,51.422,83.573,,17.0
2017-11-09 16:17:00,6.0,0.687,7.89,529.0,660.0,546.0,526.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.657,23.497,23.16,13.858,51.6,55.4,48.0,48.6,56.142,59.71100000000001,49.027,51.422,83.62700000000002,,17.0
2017-11-09 16:18:00,6.0,0.809,7.84,530.0,660.0,544.0,522.0,0.0,17.0,22.9,22.3,23.6,22.8,22.517,22.705,23.472,23.16,13.858,51.4,55.4,48.1,48.5,56.27,57.813,49.119,51.39,83.735,,17.0
2017-11-09 16:19:00,6.0,0.8390000000000001,8.27,531.0,660.0,546.0,521.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.729,23.472,23.184,13.834,51.5,55.5,48.1,48.5,56.63800000000001,58.832,49.119,51.393,83.89200000000002,,17.0
2017-11-09 16:20:00,6.0,0.9,7.87,529.0,661.0,550.0,521.0,0.0,17.0,22.9,22.3,23.6,22.8,22.517,22.776,23.448,23.184,13.81,51.3,55.6,48.0,48.2,55.804,56.215,49.275,51.33,83.697,,17.0
2017-11-09 16:21:00,6.0,0.687,8.25,526.0,663.0,541.0,521.0,0.0,17.0,23.0,22.3,23.6,22.8,22.493,22.824,23.448,23.184,13.786,51.2,55.6,48.1,48.5,55.77,55.29,49.307,51.33,83.82700000000001,,17.0
2017-11-09 16:22:00,7.0,1.038,8.41,527.0,664.0,541.0,522.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.872,23.424,23.184,13.786,51.1,55.6,48.1,48.6,56.545,63.552,49.33600000000001,51.33,83.99,,17.0
2017-11-09 16:23:00,7.0,0.916,8.26,523.0,660.0,539.0,526.0,0.0,17.0,22.9,22.3,23.6,22.8,22.493,22.872,23.424,23.184,13.786,51.0,55.6,48.0,48.4,56.669,66.023,49.33600000000001,51.299,84.098,,17.0
2017-11-09 16:24:00,7.0,0.748,8.53,524.0,664.0,539.0,525.0,0.008,17.0,23.0,22.2,23.6,22.8,22.493,22.872,23.4,23.184,13.786,51.0,55.6,48.0,48.5,56.173,63.159,49.49100000000001,51.299,84.179,,17.0
2017-11-09 16:25:00,7.0,0.8240000000000001,8.4,523.0,659.0,539.0,525.0,0.008,17.0,23.0,22.2,23.6,22.8,22.493,22.896,23.4,23.184,13.81,51.0,55.7,47.9,48.5,56.359,62.039,49.523,51.267,84.103,,17.0
2017-11-09 16:26:00,6.0,0.732,8.35,524.0,659.0,540.0,525.0,0.014,17.0,23.0,22.3,23.6,22.8,22.493,22.896,23.376,23.184,13.786,50.6,55.8,48.1,48.6,56.669,62.556,49.52,51.267,83.881,,17.0
2017-11-09 16:27:00,6.0,1.007,7.81,523.0,652.0,541.0,526.0,0.014,17.0,23.0,22.3,23.6,22.8,22.493,22.92,23.376,23.184,13.786,50.6,55.8,48.1,48.7,56.483,61.708,49.552,51.235,83.90799999999999,,17.0
2017-11-09 16:28:00,6.0,0.7020000000000001,8.31,523.0,650.0,537.0,529.0,0.018000000000000002,17.0,23.0,22.3,23.6,22.8,22.493,22.92,23.352,23.184,13.738,51.0,55.9,48.1,48.6,56.359,64.859,49.517,51.235,83.979,,17.0
2017-11-09 16:29:00,6.0,0.687,8.29,523.0,654.0,536.0,527.0,0.018000000000000002,17.0,23.0,22.3,23.6,22.8,22.493,22.92,23.352,23.184,13.738,51.1,55.9,48.0,48.5,56.669,63.833,49.517,51.20399999999999,83.897,,17.0
2017-11-09 16:30:00,7.0,0.7170000000000001,8.28,520.0,651.0,537.0,527.0,0.017,17.0,23.0,22.2,23.7,22.8,22.493,22.896,23.352,23.208,13.69,51.2,56.0,48.0,48.8,56.978,66.267,49.453,51.207,84.022,,17.0
2017-11-09 16:31:00,6.0,1.068,8.32,519.0,652.0,533.0,528.0,0.017,17.0,23.0,22.3,23.7,22.8,22.493,22.896,23.328000000000007,23.208,13.69,51.2,56.0,48.0,48.6,56.916,64.01,49.672,51.176,84.07600000000002,,17.0
2017-11-09 16:32:00,6.0,1.404,8.13,519.0,658.0,535.0,529.0,0.018000000000000002,17.0,23.1,22.2,23.7,22.8,22.493,22.872,23.328000000000007,23.208,13.69,51.3,56.0,48.0,48.7,57.101000000000006,63.18899999999999,49.926,51.176,84.211,,17.0
2017-11-09 16:33:00,6.0,0.961,8.47,523.0,652.0,535.0,529.0,0.018000000000000002,17.0,23.0,22.3,23.7,22.8,22.493,22.896,23.304,23.208,13.642,51.7,56.0,48.0,48.7,56.545,61.308,49.955,51.144,84.2,,17.0
2017-11-09 16:34:00,6.0,0.7929999999999999,8.06,520.0,646.0,535.0,529.0,0.018000000000000002,17.0,23.1,22.2,23.7,22.8,22.493,22.896,23.28,23.208,13.618,51.3,56.0,48.0,48.6,56.328,57.255,50.047,51.144,84.275,,17.0
2017-11-09 16:35:00,6.0,1.099,8.13,523.0,649.0,535.0,529.0,0.018000000000000002,17.0,23.1,22.2,23.7,22.8,22.493,22.92,23.28,23.208,13.618,51.3,56.0,48.1,48.6,55.925,61.25100000000001,49.951,51.112,84.221,,17.0
2017-11-09 16:36:00,6.0,1.16,8.46,520.0,647.0,533.0,529.0,0.026,17.0,23.1,22.2,23.7,22.8,22.493,22.92,23.28,23.208,13.594,51.3,56.0,48.0,48.7,56.359,65.431,49.666,51.081,84.189,,17.0
2017-11-09 16:37:00,6.0,1.45,8.05,523.0,649.0,533.0,529.0,0.026,17.0,23.1,22.2,23.7,22.8,22.493,22.896,23.28,23.232,13.546,51.2,56.0,48.0,48.7,55.77,65.877,49.729,51.084,84.34,,17.0
2017-11-09 16:38:00,6.0,1.175,8.11,524.0,651.0,535.0,527.0,0.005,17.0,23.1,22.2,23.7,22.8,22.517,22.848000000000006,23.256,23.232,13.522,51.1,56.0,48.1,48.5,56.301,66.139,49.599,51.084,84.49600000000002,,17.0
2017-11-09 16:39:00,6.0,0.732,8.05,520.0,645.0,535.0,527.0,0.005,17.0,23.1,22.2,23.7,22.9,22.517,22.824,23.256,23.232,13.497,51.1,56.0,48.0,48.4,55.71100000000001,66.61399999999999,49.409,51.084,84.787,,17.0
2017-11-09 16:40:00,6.0,1.511,8.1,523.0,645.0,536.0,529.0,0.0,17.0,23.1,22.2,23.7,22.8,22.517,22.8,23.256,23.232,13.473,51.1,56.0,48.1,48.4,56.517,66.939,49.345,51.084,84.99700000000001,,17.0
2017-11-09 16:41:00,6.0,0.763,7.88,523.0,645.0,536.0,528.0,0.0,17.0,23.1,22.2,23.7,22.9,22.517,22.753,23.256,23.232,13.449000000000002,51.2,56.0,48.0,48.5,55.83600000000001,66.96,49.409,51.053,84.991,,17.0
2017-11-09 16:42:00,6.0,0.961,7.9,523.0,645.0,534.0,527.0,0.0,17.0,23.1,22.2,23.7,22.8,22.517,22.729,23.232,23.232,13.401,51.0,55.9,48.1,48.6,56.301,66.896,49.40600000000001,51.053,85.007,,17.0
2017-11-09 16:43:00,6.0,0.6709999999999999,7.71,523.0,646.0,534.0,525.0,0.0,17.0,23.1,22.2,23.7,22.8,22.517,22.705,23.232,23.232,13.401,50.9,56.0,48.1,48.7,55.773,67.071,49.882,51.053,85.35600000000002,,17.0
2017-11-09 16:44:00,6.0,1.755,7.53,523.0,649.0,534.0,529.0,0.0,17.0,23.0,22.2,23.7,22.9,22.517,22.657,23.232,23.232,13.401,51.1,56.1,48.1,49.1,55.618,66.913,49.787,51.021,85.544,,17.0
2017-11-09 16:45:00,6.0,0.992,7.75,523.0,650.0,534.0,538.0,0.0,17.0,23.0,22.2,23.7,22.9,22.541,22.633000000000006,23.208,23.232,13.377,51.3,56.1,48.0,49.1,55.497,66.87899999999999,49.625,51.021,85.538,,17.0
2017-11-09 16:46:00,4.0,1.144,7.59,519.0,647.0,528.0,552.0,0.0,17.0,22.9,22.2,23.7,22.9,22.565,22.609,23.208,23.208,13.353,51.5,56.5,48.2,49.2,55.315,66.516,49.974,51.176,85.53299999999999,,17.0
2017-11-09 16:47:00,4.0,0.687,8.13,519.0,646.0,534.0,565.0,0.0,17.0,22.9,22.2,23.7,23.0,22.589,22.585,23.184,23.328000000000007,13.353,51.6,56.4,48.2,49.3,55.1,64.832,50.256,51.192,85.613,,17.0
2017-11-09 16:48:00,7.0,0.885,7.59,519.0,641.0,535.0,581.0,0.0,17.0,22.9,22.2,23.7,23.0,22.613000000000003,22.561,23.184,23.521,13.353,51.6,56.0,48.3,49.3,55.01,64.67699999999999,50.129,51.313,85.667,,17.0
2017-11-09 16:49:00,6.0,1.633,7.52,523.0,639.0,535.0,596.0,0.0,17.0,22.9,22.2,23.7,23.0,22.661,22.561,23.16,23.809,13.353,51.7,55.7,48.2,49.3,55.08,56.555,50.03100000000001,51.288,85.74700000000001,,17.0
2017-11-09 16:50:00,6.0,0.7020000000000001,7.83,523.0,639.0,536.0,605.0,0.0,17.0,22.8,22.2,23.7,23.1,22.661,22.609,23.16,24.098000000000006,13.353,51.7,56.0,48.3,49.2,55.017,54.885,49.999,50.916,85.56,,17.0
2017-11-09 16:51:00,7.0,0.732,7.97,523.0,639.0,539.0,616.0,0.0,17.0,22.8,22.2,23.7,23.1,22.709,22.657,23.16,24.339,13.377,51.7,56.0,48.3,49.1,54.931,58.36,50.18899999999999,50.155,85.619,,17.0
2017-11-09 16:52:00,6.0,0.687,7.76,527.0,639.0,535.0,624.0,0.0,17.0,22.8,22.2,23.7,23.1,22.733,22.705,23.136,24.581,13.377,51.7,56.1,48.4,49.3,54.841,54.276,50.12300000000001,49.74100000000001,85.67299999999999,,17.0
2017-11-09 16:53:00,7.0,0.809,7.94,528.0,639.0,534.0,635.0,0.0,17.0,22.8,22.2,23.7,23.1,22.757,22.753,23.136,24.774,13.353,51.7,56.2,48.5,49.1,54.844,53.43899999999999,50.12300000000001,49.19300000000001,85.774,,17.0
2017-11-09 16:54:00,5.0,0.687,7.84,526.0,642.0,535.0,647.0,0.0,17.0,22.8,22.2,23.7,23.2,22.781,22.824,23.136,24.968000000000004,13.353,51.7,56.9,48.3,49.4,54.786,53.136,50.12300000000001,48.642,85.613,,17.0
2017-11-09 16:55:00,6.0,0.809,7.79,528.0,646.0,538.0,665.0,0.0,18.0,22.8,22.2,23.7,23.2,22.805,22.872,23.136,25.137,13.353,51.8,56.8,48.4,49.2,54.664,52.82899999999999,50.059,48.088,85.613,,18.0
2017-11-09 16:56:00,6.0,0.7020000000000001,8.0,529.0,646.0,543.0,677.0,0.0,18.0,22.8,22.3,23.7,23.2,22.805,22.944000000000006,23.136,25.283,13.353,51.7,57.1,48.5,49.1,54.633,53.747,49.996,47.528,85.667,,18.0
2017-11-09 16:57:00,7.0,0.778,7.93,528.0,642.0,549.0,683.0,0.0,18.0,22.7,22.2,23.7,23.3,22.829,22.992,23.136,25.428,13.353,51.8,56.8,48.5,49.2,54.73,51.903,49.996,47.128,85.82799999999997,,18.0
2017-11-09 16:58:00,7.0,1.068,8.19,526.0,646.0,550.0,700.0,0.0,18.0,22.7,22.2,23.7,23.3,22.853,23.04,23.16,25.55,13.353,51.8,58.2,48.5,49.1,54.702,51.846,49.872,46.725,85.801,,18.0
2017-11-09 16:59:00,7.0,0.687,7.96,528.0,642.0,546.0,719.0,0.0,18.0,22.7,22.2,23.7,23.3,22.853,23.088,23.16,25.671,13.353,51.8,59.2,48.6,49.1,54.64,52.576,49.809,46.288,85.801,,18.0
2017-11-09 17:00:00,7.0,0.931,8.04,523.0,641.0,546.0,738.0,0.0,18.0,22.7,22.2,23.7,23.3,22.853,23.112,23.16,25.768,13.377,51.8,57.7,48.6,49.0,54.609,54.115,49.777,46.041,85.75299999999999,,18.0
2017-11-09 17:01:00,6.0,1.358,8.23,523.0,645.0,551.0,743.0,0.0,18.0,22.7,22.2,23.7,23.2,22.877,23.136,23.184,25.866,13.401,51.8,58.3,48.6,49.1,54.581,52.457,49.685,45.794,85.73200000000001,,18.0
2017-11-09 17:02:00,6.0,1.038,7.79,522.0,645.0,552.0,742.0,0.0,18.0,22.7,22.2,23.7,23.4,22.877,23.16,23.184,25.939,13.401,51.8,58.8,48.6,48.9,54.644,51.327,49.59,45.512,85.705,,18.0
2017-11-09 17:03:00,7.0,0.687,8.05,523.0,649.0,555.0,747.0,0.0,18.0,22.7,22.2,23.7,23.4,22.877,23.208,23.184,25.987,13.425,51.8,58.4,48.7,48.9,54.612,50.923,49.495,45.258,85.764,,18.0
2017-11-09 17:04:00,7.0,0.687,8.02,523.0,645.0,555.0,759.0,0.008,18.0,22.7,22.2,23.7,23.4,22.877,23.232,23.208,26.036,13.425,51.9,58.9,48.6,49.3,54.612,50.673,49.434,45.037,85.63,,18.0
2017-11-09 17:05:00,7.0,1.022,8.31,523.0,645.0,551.0,771.0,0.008,18.0,22.7,22.2,23.7,23.5,22.877,23.28,23.232,26.085,13.425,51.9,58.4,48.7,49.2,54.519,51.753,49.342,44.848,85.603,,18.0
2017-11-09 17:06:00,7.0,0.8240000000000001,8.24,520.0,646.0,550.0,777.0,0.016,18.0,22.7,22.2,23.7,23.5,22.877,23.304,23.232,26.134,13.425,51.9,58.3,48.6,49.2,54.519,50.525,49.40600000000001,44.692,85.57700000000001,,18.0
2017-11-09 17:07:00,8.0,0.885,8.15,520.0,641.0,551.0,786.0,0.016,18.0,22.6,22.2,23.8,23.5,22.901,23.328000000000007,23.256,26.158,13.425,51.9,58.5,48.7,49.1,54.553,50.275,49.31399999999999,44.532,85.603,,18.0
2017-11-09 17:08:00,7.0,0.732,8.47,523.0,642.0,551.0,792.0,0.02,18.0,22.7,22.2,23.7,23.5,22.901,23.376,23.256,26.158,13.425,51.9,57.9,48.7,48.8,54.585,49.869,49.25,44.402,85.523,,18.0
2017-11-09 17:09:00,7.0,1.16,8.18,523.0,641.0,550.0,794.0,0.02,18.0,22.7,22.2,23.7,23.5,22.901,23.4,23.28,26.182,13.425,51.9,58.5,48.7,48.8,54.553,49.809,49.19,44.34,85.65700000000002,,18.0
2017-11-09 17:10:00,7.0,0.778,8.49,525.0,639.0,549.0,803.0,0.022,18.0,22.7,22.2,23.8,23.6,22.901,23.424,23.28,26.182,13.425,51.9,58.0,48.8,48.8,54.49100000000001,49.59,49.253,44.275,85.711,,18.0
2017-11-09 17:11:00,7.0,0.87,8.24,523.0,634.0,549.0,811.0,0.022,18.0,22.6,22.2,23.7,23.6,22.901,23.424,23.304,26.182,13.425,51.9,58.4,48.8,48.8,54.553,52.90600000000001,49.511,44.08,85.63,,18.0
2017-11-09 17:12:00,7.0,1.053,8.68,524.0,627.0,549.0,816.0,0.022,18.0,22.7,22.2,23.8,23.6,22.925,23.4,23.304,26.182,13.425,51.9,57.6,48.8,48.7,54.463,54.688,49.542,44.014,85.63,,18.0
2017-11-09 17:13:00,7.0,0.931,8.47,523.0,623.0,543.0,822.0,0.022,18.0,22.6,22.2,23.8,23.6,22.925,23.352,23.304,26.158,13.449000000000002,51.9,57.4,48.9,48.7,54.463,55.118,49.828,44.077,85.609,,18.0
2017-11-09 17:14:00,8.0,0.931,8.61,523.0,621.0,546.0,832.0,0.02,18.0,22.6,22.2,23.7,23.7,22.925,23.304,23.304,26.109,13.425,51.9,58.0,48.9,48.6,54.432,55.32899999999999,50.081,44.169,85.523,,18.0
2017-11-09 17:15:00,7.0,0.687,8.84,523.0,618.0,543.0,836.0,0.02,18.0,22.6,22.2,23.8,23.7,22.925,23.232,23.304,26.061,13.449000000000002,52.0,58.0,48.7,48.5,54.557,55.536,50.018,44.293,85.58200000000002,,18.0
2017-11-09 17:16:00,7.0,1.068,8.59,516.0,614.0,546.0,831.0,0.034,18.0,22.6,22.2,23.8,23.7,22.901,23.184,23.304,25.987,13.449000000000002,52.0,57.5,48.8,48.5,54.678,55.778,49.986,44.447,85.58200000000002,,18.0
2017-11-09 17:17:00,7.0,0.946,8.51,516.0,614.0,549.0,820.0,0.034,18.0,22.6,22.2,23.8,23.7,22.901,23.112,23.28,25.939,13.425,51.9,57.5,48.9,48.4,54.61600000000001,55.985,50.142,44.604,85.49600000000002,,18.0
2017-11-09 17:18:00,7.0,1.221,8.71,516.0,609.0,552.0,806.0,0.008,18.0,22.6,22.2,23.8,23.7,22.901,23.04,23.28,25.841,13.425,52.0,57.0,48.8,48.4,54.61600000000001,56.161,50.332,44.88399999999999,85.65700000000002,,18.0
2017-11-09 17:19:00,7.0,0.87,8.61,518.0,606.0,558.0,792.0,0.008,18.0,22.6,22.2,23.8,23.7,22.877,22.992,23.28,25.793000000000006,13.401,52.0,56.7,48.9,48.4,54.737,56.65,50.268,45.073,85.678,,18.0
2017-11-09 17:20:00,7.0,0.931,9.2,519.0,608.0,565.0,777.0,0.002,18.0,22.6,22.2,23.8,23.7,22.877,22.92,23.256,25.695,13.401,52.1,57.3,48.9,48.4,54.831,56.484,49.377,45.288,85.678,,18.0
2017-11-09 17:21:00,7.0,0.7020000000000001,9.04,528.0,603.0,568.0,762.0,0.002,18.0,22.6,22.2,23.8,23.7,22.877,22.872,23.256,25.623,13.401,52.1,57.2,48.9,48.3,54.924,56.725,49.726000000000006,45.57100000000001,85.839,,18.0
2017-11-09 17:22:00,8.0,0.732,8.55,534.0,606.0,575.0,744.0,0.0,18.0,22.6,22.2,23.8,23.7,22.853,22.848000000000006,23.232,25.598000000000006,13.401,52.2,56.2,48.9,48.3,55.698,53.014,49.374,46.021,85.705,,18.0
2017-11-09 17:23:00,7.0,1.007,8.44,536.0,602.0,580.0,728.0,0.0,18.0,22.6,22.2,23.8,23.7,22.853,22.848000000000006,23.232,25.574,13.401,52.1,56.5,48.9,48.3,55.045,52.229,49.31100000000001,46.082,85.73200000000001,,18.0
2017-11-09 17:24:00,7.0,0.961,8.57,538.0,598.0,582.0,713.0,0.0,18.0,22.6,22.2,23.8,23.7,22.853,22.872,23.232,25.574,13.377,52.2,56.8,49.0,48.3,55.045,51.76,49.247,46.018,85.86,,18.0
2017-11-09 17:25:00,7.0,1.877,8.5,538.0,593.0,582.0,703.0,0.0,19.0,22.6,22.2,23.8,23.7,22.853,22.896,23.256,25.55,13.377,52.2,56.4,49.0,48.3,55.73,51.543,49.218,45.95,85.94,,19.0
2017-11-09 17:26:00,7.0,0.8390000000000001,8.49,542.0,598.0,586.0,695.0,0.0,19.0,22.6,22.2,23.8,23.7,22.853,22.92,23.256,25.525,13.353,52.2,56.4,49.0,48.3,55.38800000000001,51.2,49.187,45.786,85.82799999999997,,19.0
2017-11-09 17:27:00,8.0,0.732,8.64,546.0,600.0,590.0,690.0,0.0,19.0,22.7,22.2,23.8,23.7,22.853,22.944000000000006,23.256,25.501,13.353,52.3,56.3,49.0,48.3,55.17,51.108,49.091,45.75,85.935,,19.0
2017-11-09 17:28:00,7.0,0.992,8.66,554.0,600.0,584.0,683.0,0.0,19.0,22.7,22.2,23.8,23.8,22.853,22.968000000000004,23.28,25.477,13.329,52.3,56.0,49.1,48.3,55.481,50.95399999999999,49.094,45.715,86.009,,19.0
2017-11-09 17:29:00,7.0,1.007,8.63,564.0,600.0,582.0,674.0,0.0,19.0,22.7,22.2,23.8,23.8,22.877,22.992,23.28,25.453000000000007,13.329,52.3,56.2,49.1,48.3,55.795,50.736,49.063,45.68,86.22399999999998,,19.0
2017-11-09 17:30:00,8.0,0.7020000000000001,9.03,571.0,602.0,586.0,669.0,0.0,19.0,22.7,22.2,23.8,23.8,22.877,23.016,23.28,25.404,13.329,52.3,56.5,49.1,48.3,55.08,50.581,48.967,45.609,86.384,,19.0
2017-11-09 17:31:00,7.0,0.778,9.02,583.0,599.0,586.0,664.0,0.0,19.0,22.7,22.2,23.8,23.8,22.901,23.016,23.28,25.38,13.353,52.4,55.9,49.2,48.3,55.737,50.423,48.904,45.606,86.28299999999999,,19.0
2017-11-09 17:32:00,7.0,0.687,8.93,592.0,599.0,583.0,652.0,0.0,19.0,22.7,22.2,23.8,23.8,22.901,23.04,23.304,25.355,13.353,52.4,56.2,49.2,48.3,54.99,50.331,48.907,45.604,86.363,,19.0
2017-11-09 17:33:00,7.0,0.687,8.61,600.0,598.0,584.0,642.0,0.0,19.0,22.6,22.2,23.8,23.8,22.901,23.04,23.328000000000007,25.331,13.329,52.6,55.9,49.2,48.3,55.55,50.331,48.846,45.56800000000001,86.277,,19.0
2017-11-09 17:34:00,8.0,0.687,8.91,608.0,598.0,587.0,640.0,0.0,19.0,22.7,22.2,23.8,23.8,22.901,23.064,23.328000000000007,25.283,13.329,52.5,55.8,49.2,48.3,55.95399999999999,50.145,48.81399999999999,45.595,86.25,,19.0
2017-11-09 17:35:00,7.0,0.961,8.83,616.0,596.0,585.0,637.0,0.0,19.0,22.7,22.2,23.8,23.8,22.901,23.064,23.328000000000007,25.258000000000006,13.329,52.5,55.6,49.2,48.3,55.239,50.05,48.783,45.527,86.277,,19.0
2017-11-09 17:36:00,7.0,1.251,8.46,623.0,596.0,583.0,630.0,0.0,19.0,22.7,22.2,23.8,23.8,22.925,23.088,23.352,25.21,13.305,52.5,55.6,49.3,48.3,55.802,49.736,48.69,45.554,86.191,,19.0
2017-11-09 17:37:00,7.0,0.687,8.62,630.0,595.0,588.0,629.0,0.0,19.0,22.7,22.2,23.8,23.8,22.925,23.088,23.376,25.186,13.281,52.5,55.5,49.3,48.9,55.118,49.70399999999999,48.757,45.583,86.185,,19.0
2017-11-09 17:38:00,7.0,0.992,8.77,633.0,590.0,587.0,637.0,0.001,19.0,22.8,22.2,23.8,23.8,22.925,23.088,23.376,25.137,13.257,52.6,55.3,49.4,48.6,56.051,49.768,48.725,45.642,86.31299999999997,,19.0
2017-11-09 17:39:00,7.0,0.687,8.9,638.0,591.0,586.0,653.0,0.001,19.0,22.8,22.2,23.8,23.9,22.925,23.064,23.376,25.113000000000003,13.257,52.6,55.0,49.4,48.5,56.392,49.733,48.69300000000001,45.639,86.554,,19.0
2017-11-09 17:40:00,7.0,0.7020000000000001,8.65,648.0,591.0,587.0,668.0,0.0,19.0,22.8,22.2,23.8,24.0,22.949,23.064,23.4,25.065,13.257,52.6,55.0,49.3,48.6,55.277,49.955,48.601000000000006,45.795,86.5,,19.0
2017-11-09 17:41:00,7.0,1.022,8.57,656.0,591.0,586.0,683.0,0.0,19.0,22.8,22.2,23.8,24.0,22.925,23.064,23.4,25.04,13.257,52.7,54.9,49.4,48.5,55.367,49.733,48.505,45.75899999999999,86.68700000000003,,19.0
2017-11-09 17:42:00,7.0,0.855,8.42,662.0,595.0,588.0,691.0,0.003,19.0,22.8,22.2,23.8,24.0,22.949,23.04,23.4,24.992,13.233,52.7,54.8,49.4,48.5,55.339,49.761,48.473,45.81800000000001,86.708,,19.0
2017-11-09 17:43:00,7.0,0.687,8.4,665.0,593.0,590.0,702.0,0.003,19.0,22.8,22.2,23.8,24.0,22.925,23.04,23.424,24.968000000000004,13.233,52.7,54.8,49.2,48.5,56.299,49.57100000000001,48.381,45.847,86.601,,19.0
2017-11-09 17:44:00,7.0,1.328,8.44,666.0,593.0,596.0,715.0,0.005,19.0,22.8,22.2,23.7,24.1,22.925,23.04,23.424,24.919,13.209,52.7,54.7,49.3,48.5,57.383,49.476000000000006,48.317,45.874,86.729,,19.0
2017-11-09 17:45:00,7.0,0.7020000000000001,8.34,669.0,598.0,598.0,728.0,0.005,19.0,22.8,22.2,23.7,24.1,22.949,23.016,23.424,24.895,13.233,52.8,54.7,49.5,48.5,55.464,49.473,48.317,45.935,86.76100000000002,,19.0
2017-11-09 17:46:00,7.0,0.687,8.3,678.0,598.0,596.0,736.0,0.002,19.0,22.8,22.1,23.7,24.1,22.949,22.992,23.448,24.847,13.209,52.9,54.8,49.4,48.4,58.25100000000001,49.533,48.32,46.026,86.809,,19.0
2017-11-09 17:47:00,7.0,1.099,8.58,686.0,596.0,596.0,746.0,0.002,19.0,22.8,22.2,23.7,24.1,22.949,22.992,23.448,24.823,13.209,52.9,54.7,49.5,48.6,58.066,49.597,48.19300000000001,46.12,86.889,,19.0
2017-11-09 17:48:00,7.0,0.687,8.46,691.0,595.0,600.0,757.0,0.014,19.0,22.8,22.1,23.7,24.1,22.949,22.968000000000004,23.448,24.774,13.209,53.0,54.5,49.5,48.3,56.303,49.054,48.129,46.178,86.94200000000002,,19.0
2017-11-09 17:49:00,7.0,0.687,8.12,695.0,596.0,604.0,763.0,0.014,19.0,22.8,22.2,23.7,24.2,22.949,22.968000000000004,23.472,24.75,13.209,53.1,54.6,49.6,48.4,58.405,48.959,48.19600000000001,46.24,86.916,,19.0
2017-11-09 17:50:00,7.0,0.916,8.48,701.0,600.0,606.0,772.0,0.019,19.0,22.8,22.1,23.7,24.2,22.949,22.944000000000006,23.472,24.726,13.185,53.0,54.5,49.4,48.4,55.837,49.273,48.132,46.173,87.01700000000002,,19.0
